IDlist,GLOSS_EL,GLOSS_E,GLOSS_SL,GLOSS_S,VALUE,DOCULECT,IDjoss
182,bitter,bitter,amargo,amargo,uba,Verd,29
182,bitter,bitter,amargo,amargo,uwa,Yoso,29
182,bitter,bitter,amargo,amargo,uba,Itun,29
182,bitter,bitter,amargo,amargo,uba,Yolt,29
182,bitter,bitter,amargo,amargo,atu,Sind,29
182,bitter,bitter,amargo,amargo,(ku)-uwa,Pied,29
182,bitter,bitter,amargo,amargo,uwe,Huit,29
182,bitter,bitter,amargo,amargo,ua,Tlaz,29
182,bitter,bitter,amargo,amargo,uba,Zac,29
182,bitter,bitter,amargo,amargo,uwa,Sayu,29
182,bitter,bitter,amargo,amargo,uwa,Tept,29
182,bitter,bitter,amargo,amargo,uwa,Atoy,29
182,bitter,bitter,amargo,amargo,uba,Jicy,29
182,bitter,bitter,amargo,amargo,uba,Jict,29
182,bitter,bitter,amargo,amargo,ua,PinN,29
182,bitter,bitter,amargo,amargo,uwa,PinL,29
182,bitter,bitter,amargo,amargo,uba,Colo,29
182,bitter,bitter,amargo,amargo,uba,Ixty,29
182,bitter,bitter,amargo,amargo,uwa,Lor,29
182,bitter,bitter,amargo,amargo,uwa,Mech,29
182,bitter,bitter,amargo,amargo,uwa,Huaz,29
182,bitter,bitter,amargo,amargo,uba,Jam,29
182,bitter,bitter,amargo,amargo,uwa,Chay,29
182,bitter,bitter,amargo,amargo,uba,ChayC,29
182,bitter,bitter,amargo,amargo,uva,ChayD,29
182,bitter,bitter,amargo,amargo,uwa,Tut,29
182,bitter,bitter,amargo,amargo,uwa,Acat,29
182,bitter,bitter,amargo,amargo,uwa,Tepo,29
182,bitter,bitter,amargo,amargo,ua,Tida,29
182,bitter,bitter,amargo,amargo,ua,Til,29
182,bitter,bitter,amargo,amargo,uwa,Nuxa,29
182,bitter,bitter,amargo,amargo,ua,TamJ,29
182,bitter,bitter,amargo,amargo,úá,Peño,29
182,bitter,bitter,amargo,amargo,ua,Este,29
182,bitter,bitter,amargo,amargo,ua,Adeq,29
182,bitter,bitter,amargo,amargo,ua,Cant,29
182,bitter,bitter,amargo,amargo,ua,Lobo,29
182,bitter,bitter,amargo,amargo,uwa,Soy,29
182,bitter,bitter,amargo,amargo,uwa,Chic,29
182,bitter,bitter,amargo,amargo,uwa,Ixtl,29
182,bitter,bitter,amargo,amargo,uwa,Apas,29
182,bitter,bitter,amargo,amargo,uba,Apoa,29
182,bitter,bitter,amargo,amargo,uwa,Joco,29
182,bitter,bitter,amargo,amargo,uwe,Cuya,29
182,bitter,bitter,amargo,amargo,uwe,Cuau,29
182,bitter,bitter,amargo,amargo,ube,Coat,29
182,bitter,bitter,amargo,amargo,ʔeba,Nuch,29
182,bitter,bitter,amargo,amargo,ʔia(-o),Aten,29
182,bitter,bitter,amargo,amargo,ʔi-aa,Yucñ,29
182,bitter,bitter,amargo,amargo,ʔewa,Guad,29
182,bitter,bitter,amargo,amargo,ʔwaa,Zap,29
182,bitter,bitter,amargo,amargo,owa,Cac,29
182,bitter,bitter,amargo,amargo,ua,Tepj,29
182,bitter,bitter,amargo,amargo,ua,Cos,29
182,bitter,bitter,amargo,amargo,uwa,Chaz,29
182,bitter,bitter,amargo,amargo,ua,Ton,29
182,bitter,bitter,amargo,amargo,ùà,Xay,29
182,bitter,bitter,amargo,amargo,ua,Chig,29
182,bitter,bitter,amargo,amargo,uba,Ayut,29
182,bitter,bitter,amargo,amargo,uwa,Yolx,29
182,bitter,bitter,amargo,amargo,yoba,Alac,29
182,bitter,bitter,amargo,amargo,ʔuba,Coi,29
182,bitter,bitter,amargo,amargo,ʔoba,Per,29
182,bitter,bitter,amargo,amargo,yowa,Cuat,29
182,bitter,bitter,amargo,amargo,yowa,Cah,29
182,bitter,bitter,amargo,amargo,(ñã)-uwa,Alco,29
182,bitter,bitter,amargo,amargo,uwa,Cruz,29
182,bitter,bitter,amargo,amargo,ʔua,Durz,29
182,bitter,bitter,amargo,amargo,ʔoba,Teco,29
182,bitter,bitter,amargo,amargo,uba,Juxt,29
182,bitter,bitter,amargo,amargo,ʔùwà,Yuco,29
182,bitter,bitter,amargo,amargo,uba,Mix,29
182,bitter,bitter,amargo,amargo,ʔôba,Rey,29
182,bitter,bitter,amargo,amargo,ʔoba,TlaM,29
182,bitter,bitter,amargo,amargo,ʔiba,IxpN,29
182,bitter,bitter,amargo,amargo,oba,SilM,29
182,bitter,bitter,amargo,amargo,ʔoba,TamS,29
182,bitter,bitter,amargo,amargo,ʔoba,Ahue,29
183,"tasty, delicious",tasty,NA,sabroso,*asɨ̃ʔ,P-Mixtec,130
183,"tasty, delicious",tasty,NA,sabroso,asĩ,Numí,130
183,"tasty, delicious",tasty,NA,sabroso,asi,Achi,130
183,"tasty, delicious",tasty,NA,sabroso,asĩ,Yuca,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Teit,130
183,"tasty, delicious",tasty,NA,sabroso,āsī̡,Moli,130
183,"tasty, delicious",tasty,NA,sabroso,asi,Tlac,130
183,"tasty, delicious",tasty,NA,sabroso,ʔà̡sì̡,Oco,130
183,"tasty, delicious",tasty,NA,sabroso,nù̡ʔū̡,Yuci,130
183,"tasty, delicious",tasty,NA,sabroso,nù̡ʔū̡,Nuyo,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ̡̄,Atat,130
183,"tasty, delicious",tasty,NA,sabroso,asū̡,Mig,130
183,"tasty, delicious",tasty,NA,sabroso,asu,Chal,130
183,"tasty, delicious",tasty,NA,sabroso,ⁿduʔũ,Verd,130
183,"tasty, delicious",tasty,NA,sabroso,asũ,Yoso,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ̃,Itun,130
183,"tasty, delicious",tasty,NA,sabroso,asũ,Yolt,130
183,"tasty, delicious",tasty,NA,sabroso,že-waʔa,Sind,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Sind,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Pied,130
183,"tasty, delicious",tasty,NA,sabroso,*asɨ͂ʔ,P-Mixtec,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ͂ʔ,Zac,130
183,"tasty, delicious",tasty,NA,sabroso,asĩ,Sayu,130
183,"tasty, delicious",tasty,NA,sabroso,asĩ,Tept,130
183,"tasty, delicious",tasty,NA,sabroso,asĩ,Atoy,130
183,"tasty, delicious",tasty,NA,sabroso,asi,Jicy,130
183,"tasty, delicious",tasty,NA,sabroso,asĩ,Jict,130
183,"tasty, delicious",tasty,NA,sabroso,asi,PinN,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ͂,PinL,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ,Colo,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ͂,Ixty,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ,Lor,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ,Mech,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ,Huaz,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ͂,Jam,130
183,"tasty, delicious",tasty,NA,sabroso,asi,Chay,130
183,"tasty, delicious",tasty,NA,sabroso,asi,ChayC,130
183,"tasty, delicious",tasty,NA,sabroso,aθi,ChayC,130
183,"tasty, delicious",tasty,NA,sabroso,aθi,ChayD,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ,Tut,130
183,"tasty, delicious",tasty,NA,sabroso,asɨ,Acat,130
183,"tasty, delicious",tasty,NA,sabroso,adĩ,Tepo,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Tida,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Til,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Nuxi,130
183,"tasty, delicious",tasty,NA,sabroso,adɨ,Nuxa,130
183,"tasty, delicious",tasty,NA,sabroso,ɴnãmĩ,TamJ,130
183,"tasty, delicious",tasty,NA,sabroso,adi,TamJ,130
183,"tasty, delicious",tasty,NA,sabroso,waʔa-šeši,Peño,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Soy,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Chic,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Ixtl,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Apas,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Apoa,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Joco,130
183,"tasty, delicious",tasty,NA,sabroso,adɨ,Cuya,130
183,"tasty, delicious",tasty,NA,sabroso,adɨ͂,Cuau,130
183,"tasty, delicious",tasty,NA,sabroso,beši,Coat,130
183,"tasty, delicious",tasty,NA,sabroso,ʔahi,Nuch,130
183,"tasty, delicious",tasty,NA,sabroso,ʔahi̡,Aten,130
183,"tasty, delicious",tasty,NA,sabroso,ʔahi,Yucñ,130
183,"tasty, delicious",tasty,NA,sabroso,ʔadi,Guad,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Zap,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Cac,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Tepj,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Cos,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Chaz,130
183,"tasty, delicious",tasty,NA,sabroso,adi,Ton,130
183,"tasty, delicious",tasty,NA,sabroso,àdì,Xay,130
183,"tasty, delicious",tasty,NA,sabroso,tnãʔã-bi,Tlal,130
183,"tasty, delicious",tasty,NA,sabroso,adi̡,Chig,130
183,"tasty, delicious",tasty,NA,sabroso,āsĩʔ,Ayut,130
183,"tasty, delicious",tasty,NA,sabroso,asĩ,Yolx,130
183,"tasty, delicious",tasty,NA,sabroso,yàsĩ̀,Alac,130
183,"tasty, delicious",tasty,NA,sabroso,yàsĩ̄,Metl,130
183,"tasty, delicious",tasty,NA,sabroso,yàsĩ́,Coi,130
183,"tasty, delicious",tasty,NA,sabroso,ʔasĩ,Per,130
183,"tasty, delicious",tasty,NA,sabroso,yasĩ,Cuat,130
183,"tasty, delicious",tasty,NA,sabroso,yasĩ,Cah,130
183,"tasty, delicious",tasty,NA,sabroso,yasĩ,Alco,130
183,"tasty, delicious",tasty,NA,sabroso,ya-asĩ,Cruz,130
183,"tasty, delicious",tasty,NA,sabroso,ʔasi,Durz,130
183,"tasty, delicious",tasty,NA,sabroso,ʔasi,Teco,130
183,"tasty, delicious",tasty,NA,sabroso,asi,Juxt,130
183,"tasty, delicious",tasty,NA,sabroso,žàsí,Yuco,130
183,"tasty, delicious",tasty,NA,sabroso,asi,Mix,130
183,"tasty, delicious",tasty,NA,sabroso,ʔasi,Rey,130
183,"tasty, delicious",tasty,NA,sabroso,ʔahi̡,IxpN,130
183,"tasty, delicious",tasty,NA,sabroso,aθi,SilM,130
183,"tasty, delicious",tasty,NA,sabroso,hã́ã̄,TamS,130
183,"tasty, delicious",tasty,NA,sabroso,ʔaθi,Ahue,130
183,"tasty, delicious",tasty,NA,sabroso,ašĩ-ñã,Mor,130
186,lazy,lazy,flojo,flojo,*suxẽʔ,P-Mixtec,17
186,NA,loose,NA,floja,*taya,P-Mixtec,186
186,lazy,lazy,flojo,flojo,ku-kuši,Numí,17
186,NA,loose,NA,floja,taža,Numí,186
186,lazy,lazy,flojo,flojo,kuši,Achi,17
186,NA,loose,NA,floja,nĩ-taža,Achi,186
186,lazy,lazy,flojo,flojo,kuʂ̌i,Yuca,17
186,NA,loose,NA,floja,taža,Peña,186
186,lazy,lazy,flojo,flojo,ku-diʔi,Teit,17
186,NA,loose,NA,floja,nã-taya,Teit,186
186,lazy,lazy,flojo,flojo,kuši,Moli,17
186,lazy,lazy,flojo,flojo,kuši,Tlac,17
186,NA,loose,NA,floja,taža,Tlac,186
186,lazy,lazy,flojo,flojo,kúší,Oco,17
186,NA,loose,NA,floja,taža,Oco,186
186,lazy,lazy,flojo,flojo,kúší,Yuci,17
186,NA,loose,NA,floja,ⁿdãnũ,Yuci,186
186,lazy,lazy,flojo,flojo,kuši,Nuyo,17
186,NA,loose,NA,floja,tāžā,Nuyo,186
186,lazy,lazy,flojo,flojo,kúxí,Atat,17
186,NA,loose,NA,floja,taʔya,Atat,186
186,lazy,lazy,flojo,flojo,kúší,Mig,17
186,NA,loose,NA,floja,taʔža,Mig,186
186,lazy,lazy,flojo,flojo,kuʂ̌i,Chal,17
186,NA,loose,NA,floja,taʔža,Chal,186
186,lazy,lazy,flojo,flojo,kuši,Verd,17
186,NA,loose,NA,floja,taya,Verd,186
186,lazy,lazy,flojo,flojo,kuši,Yoso,17
186,NA,loose,NA,floja,taʔža,Yoso,186
186,lazy,lazy,flojo,flojo,kuʂ̌i,Itun,17
186,lazy,lazy,flojo,flojo,taya,Itun,17
186,NA,loose,NA,floja,taya,Itun,186
186,lazy,lazy,flojo,flojo,ⁿdɨ-kuši,Yolt,17
186,lazy,lazy,flojo,flojo,nã-dũñẽ,Sind,17
186,NA,loose,NA,floja,ka-taža,Sind,186
186,lazy,lazy,flojo,flojo,dũñẽ,Pied,17
186,NA,loose,NA,floja,taža,Pied,186
186,lazy,lazy,flojo,flojo,duxʸe,Huit,17
186,NA,loose,NA,floja,da-taža,Huit,186
186,NA,loose,NA,floja,nã-taža,Tlaz,186
186,lazy,lazy,flojo,flojo,*suxe͂ʔ,P-Mixtec,17
186,lazy,lazy,flojo,flojo,suča,Zac,17
186,NA,loose,NA,floja,taya,Zac,186
186,lazy,lazy,flojo,flojo,suča,Sayu,17
186,NA,loose,NA,floja,taya,Sayu,186
186,lazy,lazy,flojo,flojo,sučã,Tept,17
186,NA,loose,NA,floja,ⁿdu-taya,Tept,186
186,lazy,lazy,flojo,flojo,hučã,Atoy,17
186,NA,loose,NA,floja,taya,Atoy,186
186,lazy,lazy,flojo,flojo,sučã,Jicy,17
186,NA,loose,NA,floja,taya,Jicy,186
186,lazy,lazy,flojo,flojo,sučã,Jict,17
186,NA,loose,NA,floja,taya,Jict,186
186,lazy,lazy,flojo,flojo,suča,PinN,17
186,lazy,lazy,flojo,flojo,suča,PinL,17
186,NA,loose,NA,floja,taya,PinL,186
186,lazy,lazy,flojo,flojo,učã,Colo,17
186,NA,loose,NA,floja,taya,Colo,186
186,lazy,lazy,flojo,flojo,sučã,Ixty,17
186,NA,loose,NA,floja,taya,Ixty,186
186,NA,loose,NA,floja,yaʔla,Ixty,186
186,lazy,lazy,flojo,flojo,suča,Lor,17
186,NA,loose,NA,floja,taya,Lor,186
186,lazy,lazy,flojo,flojo,sučã,Mech,17
186,NA,loose,NA,floja,taya,Mech,186
186,lazy,lazy,flojo,flojo,sučã,Huaz,17
186,NA,loose,NA,floja,taya,Huaz,186
186,lazy,lazy,flojo,flojo,suča,Jam,17
186,NA,loose,NA,floja,taya,Jam,186
186,lazy,lazy,flojo,flojo,sučã,Chay,17
186,NA,loose,NA,floja,taya,Chay,186
186,lazy,lazy,flojo,flojo,susa,ChayC,17
186,lazy,lazy,flojo,flojo,susa,ChayD,17
186,NA,loose,NA,floja,taya,ChayD,186
186,lazy,lazy,flojo,flojo,suča,Tut,17
186,NA,loose,NA,floja,taya,Tut,186
186,lazy,lazy,flojo,flojo,susã,Acat,17
186,NA,loose,NA,floja,taya,Acat,186
186,lazy,lazy,flojo,flojo,dusa,Tepo,17
186,NA,loose,NA,floja,taya,Tepo,186
186,lazy,lazy,flojo,flojo,dusã,Tida,17
186,NA,loose,NA,floja,taža,Tida,186
186,lazy,lazy,flojo,flojo,kudi,Til,17
186,NA,loose,NA,floja,taža,Til,186
186,NA,loose,NA,floja,nĩ-taya-ši,Nuxi,186
186,lazy,lazy,flojo,flojo,duše͂,Nuxa,17
186,NA,loose,NA,floja,taža,Nuxa,186
186,lazy,lazy,flojo,flojo,duše,TamJ,17
186,NA,loose,NA,floja,nã-taža,TamJ,186
186,lazy,lazy,flojo,flojo,kùʔù-ⁿdùù,Peño,17
186,NA,loose,NA,floja,tāžā,Peño,186
186,lazy,lazy,flojo,flojo,ñã-kũʔⁿdu,Este,17
186,NA,loose,NA,floja,ⁿda-taža,Este,186
186,lazy,lazy,flojo,flojo,dusã(sã),Adeq,17
186,lazy,lazy,flojo,flojo,dusa,Cant,17
186,lazy,lazy,flojo,flojo,dũsã,Lobo,17
186,lazy,lazy,flojo,flojo,dusa,Soy,17
186,NA,loose,NA,floja,taya,Soy,186
186,lazy,lazy,flojo,flojo,dusa,Chic,17
186,NA,loose,NA,floja,taya,Chic,186
186,lazy,lazy,flojo,flojo,dusa,Ixtl,17
186,NA,loose,NA,floja,taya,Ixtl,186
186,lazy,lazy,flojo,flojo,dusa,Apas,17
186,NA,loose,NA,floja,taya,Apas,186
186,lazy,lazy,flojo,flojo,dusa,Apoa,17
186,NA,loose,NA,floja,taya,Apoa,186
186,lazy,lazy,flojo,flojo,dusa,Joco,17
186,NA,loose,NA,floja,taya,Joco,186
186,lazy,lazy,flojo,flojo,duɴ͂ñe͂,Cuya,17
186,NA,loose,NA,floja,nã-taya,Cuya,186
186,lazy,lazy,flojo,flojo,duxʸe͂,Cuau,17
186,lazy,lazy,flojo,flojo,dũɴ͂ñe͂,Cuau,17
186,NA,loose,NA,floja,taya,Cuau,186
186,lazy,lazy,flojo,flojo,(ñã)duše͂,Coat,17
186,NA,loose,NA,floja,taša,Coat,186
186,lazy,lazy,flojo,flojo,husa,Nuch,17
186,NA,loose,NA,floja,taži,Nuch,186
186,lazy,lazy,flojo,flojo,tì-hùsá,Aten,17
186,NA,loose,NA,floja,tai,Aten,186
186,lazy,lazy,flojo,flojo,ta-kuʔⁿdi,Yucñ,17
186,NA,loose,NA,floja,taža,Yucñ,186
186,lazy,lazy,flojo,flojo,dusa,Guad,17
186,NA,loose,NA,floja,tai,Guad,186
186,lazy,lazy,flojo,flojo,dusã,Zap,17
186,NA,loose,NA,floja,daya,Zap,186
186,lazy,lazy,flojo,flojo,düsa,Cac,17
186,NA,loose,NA,floja,nã-tei,Cac,186
186,lazy,lazy,flojo,flojo,dusã,Tepj,17
186,NA,loose,NA,floja,daya,Tepj,186
186,lazy,lazy,flojo,flojo,dusã,Cos,17
186,NA,loose,NA,floja,daya,Cos,186
186,lazy,lazy,flojo,flojo,dusa,Chaz,17
186,NA,loose,NA,floja,daya,Chaz,186
186,lazy,lazy,flojo,flojo,dusã,Ton,17
186,NA,loose,NA,floja,daya,Ton,186
186,lazy,lazy,flojo,flojo,dusã,Jer,17
186,lazy,lazy,flojo,flojo,dūsã̄̄,Xay,17
186,NA,loose,NA,floja,daya,Xay,186
186,lazy,lazy,flojo,flojo,duṣ̌a,Tlal,17
186,NA,loose,NA,floja,nã-tnãni̡,Tlal,186
186,lazy,lazy,flojo,flojo,duš̭ã,Chig,17
186,NA,loose,NA,floja,nã-daya,Chig,186
186,lazy,lazy,flojo,flojo,*suxẽʔ,P-Mixtec,17
186,lazy,lazy,flojo,flojo,sušãʔ,Ayut,17
186,NA,loose,NA,floja,taya,Ayut,186
186,lazy,lazy,flojo,flojo,ʂuʂa,Yolx,17
186,NA,loose,NA,floja,taya,Yolx,186
186,lazy,lazy,flojo,flojo,šúšã́,Alac,17
186,lazy,lazy,flojo,flojo,šúšã́,Metl,17
186,lazy,lazy,flojo,flojo,na-šušã,Coi,17
186,NA,loose,NA,floja,taši,Coi,186
186,lazy,lazy,flojo,flojo,kušu,Per,17
186,NA,loose,NA,floja,taža,Per,186
186,lazy,lazy,flojo,flojo,šuša,Cuat,17
186,NA,loose,NA,floja,taya,Cuat,186
186,lazy,lazy,flojo,flojo,šũšã,Cah,17
186,NA,loose,NA,floja,taya,Cah,186
186,lazy,lazy,flojo,flojo,šušã,Alco,17
186,NA,loose,NA,floja,taya,Alco,186
186,lazy,lazy,flojo,flojo,šušã,Cruz,17
186,NA,loose,NA,floja,taya,Cruz,186
186,lazy,lazy,flojo,flojo,ku-šušã,Durz,17
186,NA,loose,NA,floja,taža,Durz,186
186,lazy,lazy,flojo,flojo,kùʂ̌í,Teco,17
186,NA,loose,NA,floja,taža,Teco,186
186,lazy,lazy,flojo,flojo,kuši,Juxt,17
186,NA,loose,NA,floja,taža,Juxt,186
186,lazy,lazy,flojo,flojo,kùší,Yuco,17
186,NA,loose,NA,floja,tāyā,Yuco,186
186,lazy,lazy,flojo,flojo,ku-kuši,Mix,17
186,lazy,lazy,flojo,flojo,ⁿdi-kuʔⁿdu,Mix,17
186,NA,loose,NA,floja,taya,Mix,186
186,lazy,lazy,flojo,flojo,ku-kuši,Rey,17
186,NA,loose,NA,floja,taža,Rey,186
186,lazy,lazy,flojo,flojo,kušu,TlaM,17
186,NA,loose,NA,floja,taža,TlaM,186
186,lazy,lazy,flojo,flojo,ku-husa,IxpN,17
186,NA,loose,NA,floja,taža,IxpN,186
186,lazy,lazy,flojo,flojo,θüsa,SilM,17
186,NA,loose,NA,floja,nã-taya,SilM,186
186,NA,loose,NA,floja,taža,TamS,186
186,lazy,lazy,flojo,flojo,šuša,Ahue,17
186,NA,loose,NA,floja,nã-taži,Ahue,186
186,lazy,lazy,flojo,flojo,šuša,Mor,17
186,NA,loose,NA,floja,na-yaya-tu,Mor,186
187,ugly,ugly,feo,feo,*kini,P-Mixtec,70
187,ugly,ugly,feo,feo,ⁿdeʔe-kaa,Numí,70
187,ugly,ugly,feo,feo,kinĩ,Achi,70
187,ugly,ugly,feo,feo,ka-kinĩ,Yuca,70
187,ugly,ugly,feo,feo,ⁿdeʔe,Teit,70
187,ugly,ugly,feo,feo,kinĩ,Moli,70
187,ugly,ugly,feo,feo,kini,Tlac,70
187,ugly,ugly,feo,feo,kinĩ,Oco,70
187,ugly,ugly,feo,feo,kinĩ,Yuci,70
187,ugly,ugly,feo,feo,né̡ʔí̡=lugar=cosa,Yuci,70
187,ugly,ugly,feo,feo,kinī̡,Nuyo,70
187,ugly,ugly,feo,feo,kinĩ,Atat,70
187,ugly,ugly,feo,feo,kinĩ,Mig,70
187,ugly,ugly,feo,feo,ʂ̌ãã-ñãka,Chal,70
187,ugly,ugly,feo,feo,kinĩ,Verd,70
187,ugly,ugly,feo,feo,kʷeʔe,Yoso,70
187,ugly,ugly,feo,feo,kinĩ,Itun,70
187,ugly,ugly,feo,feo,kɨnɨ̃,Yolt,70
187,ugly,ugly,feo,feo,loko-kaa,Sind,70
187,ugly,ugly,feo,feo,ⁿdeʔe-kaa,Pied,70
187,ugly,ugly,feo,feo,nẽʔẽ-kaa,Huit,70
187,ugly,ugly,feo,feo,ⁿdeʔe,Tlaz,70
187,ugly,ugly,feo,feo,kini-kaa,Zac,70
187,ugly,ugly,feo,feo,kiñĩ,Sayu,70
187,ugly,ugly,feo,feo,kinĩ,Tept,70
187,ugly,ugly,feo,feo,kinĩ,Atoy,70
187,ugly,ugly,feo,feo,kinĩ-kaa,Jicy,70
187,ugly,ugly,feo,feo,kinĩ,Jict,70
187,ugly,ugly,feo,feo,ⁿdasi,PinN,70
187,ugly,ugly,feo,feo,kinĩ,PinN,70
187,ugly,ugly,feo,feo,ⁿdasɨ,PinL,70
187,ugly,ugly,feo,feo,kinĩ,PinL,70
187,ugly,ugly,feo,feo,kiñĩ,Colo,70
187,ugly,ugly,feo,feo,kinĩ,Ixty,70
187,ugly,ugly,feo,feo,kiñĩ-kaa,Lor,70
187,ugly,ugly,feo,feo,kiñĩ,Mech,70
187,ugly,ugly,feo,feo,kiñĩ,Huaz,70
187,ugly,ugly,feo,feo,kiñĩ-kaa,Jam,70
187,ugly,ugly,feo,feo,kiñĩ,Chay,70
187,ugly,ugly,feo,feo,kuši-kakene,ChayC,70
187,ugly,ugly,feo,feo,kiñĩ,ChayD,70
187,ugly,ugly,feo,feo,kiñĩ,Tut,70
187,ugly,ugly,feo,feo,ⁿdasɨ,Acat,70
187,ugly,ugly,feo,feo,kiñĩ,Acat,70
187,ugly,ugly,feo,feo,kãnã,Tepo,70
187,ugly,ugly,feo,feo,ⁿdii,Tepo,70
187,ugly,ugly,feo,feo,kʷiʔa,Tida,70
187,ugly,ugly,feo,feo,kiʔa-kaa,Til,70
187,ugly,ugly,feo,feo,ñĩʔnã-kaa,Nuxi,70
187,ugly,ugly,feo,feo,ⁿdadi-kaa,Nuxa,70
187,ugly,ugly,feo,feo,ⁿdadi-kaa,TamJ,70
187,ugly,ugly,feo,feo,ne͂̀ʔe͂̀,Peño,70
187,ugly,ugly,feo,feo,kʷeʔe,Este,70
187,ugly,ugly,feo,feo,kinĩ,Este,70
187,ugly,ugly,feo,feo,kʷiʔa,Lobo,70
187,ugly,ugly,feo,feo,kʷiʔ(y)a,Soy,70
187,ugly,ugly,feo,feo,kʷiʔya,Ixtl,70
187,ugly,ugly,feo,feo,kinĩ-kaa,Apas,70
187,ugly,ugly,feo,feo,kʷiʔya,Apoa,70
187,ugly,ugly,feo,feo,kinĩ,Joco,70
187,ugly,ugly,feo,feo,kinĩ,Cuya,70
187,ugly,ugly,feo,feo,kinĩ-kaa,Cuau,70
187,ugly,ugly,feo,feo,kinĩ-kaa,Coat,70
187,ugly,ugly,feo,feo,kini̡,Nuch,70
187,ugly,ugly,feo,feo,kini̡,Aten,70
187,ugly,ugly,feo,feo,kini̡,Yucñ,70
187,ugly,ugly,feo,feo,kini̡,Guad,70
187,ugly,ugly,feo,feo,kini̡-kaa,Zap,70
187,ugly,ugly,feo,feo,ⁿǰeʔe,Tepj,70
187,ugly,ugly,feo,feo,kini̡,Tepj,70
187,ugly,ugly,feo,feo,kini̡,Cos,70
187,ugly,ugly,feo,feo,ⁿǰeʔe,Chaz,70
187,ugly,ugly,feo,feo,kini̡,Chaz,70
187,ugly,ugly,feo,feo,kini̡,Ton,70
187,ugly,ugly,feo,feo,kīnī̡,Xay,70
187,ugly,ugly,feo,feo,bida,Tlal,70
187,ugly,ugly,feo,feo,ni̡ʔyã,Chig,70
187,ugly,ugly,feo,feo,kinĩ,Ayut,70
187,ugly,ugly,feo,feo,kinĩ,Yolx,70
187,ugly,ugly,feo,feo,kinĩ,Alac,70
187,ugly,ugly,feo,feo,kĩ̄nĩ̄,Metl,70
187,ugly,ugly,feo,feo,kínĩ́,Coi,70
187,ugly,ugly,feo,feo,kinĩ,Per,70
187,ugly,ugly,feo,feo,kinĩ-nĩ-kaa,Cuat,70
187,ugly,ugly,feo,feo,kinĩ-kaa,Cah,70
187,ugly,ugly,feo,feo,kinĩ,Alco,70
187,ugly,ugly,feo,feo,kinĩ,Cruz,70
187,ugly,ugly,feo,feo,kinĩ,Durz,70
187,ugly,ugly,feo,feo,kīnĩ́,Teco,70
187,ugly,ugly,feo,feo,kinĩ,Juxt,70
187,ugly,ugly,feo,feo,kīnĩ̄,Yuco,70
187,ugly,ugly,feo,feo,kinĩ,Mix,70
187,ugly,ugly,feo,feo,kinĩ-kaa,Rey,70
187,ugly,ugly,feo,feo,kinĩ,IxpN,70
187,ugly,ugly,feo,feo,kinĩ-kaa,SilM,70
187,ugly,ugly,feo,feo,kinĩ,TamS,70
187,ugly,ugly,feo,feo,kinĩ,Ahue,70
187,ugly,ugly,feo,feo,kinĩ,Mor,70
189,NA,near,"cerca de, está cerca",está cerca,*yetĩ,P-Mixtec,10
189,NA,near,"cerca de, está cerca",está cerca,žatnĩ,Numí,10
189,NA,near,"cerca de, está cerca",está cerca,žatɴĩ,Achi,10
189,NA,near,"cerca de, está cerca",está cerca,žatɴĩ,Yuca,10
189,NA,near,"cerca de, está cerca",está cerca,žatnĩ,Peña,10
189,NA,near,"cerca de, está cerca",está cerca,ñãʔã,Tata,10
189,NA,near,"cerca de, está cerca",está cerca,ʂ̌aɴnĩ,Teit,10
189,NA,near,"cerca de, está cerca",está cerca,žatɴĩ,Moli,10
189,NA,near,"cerca de, está cerca",está cerca,žatɴĩ,Tlac,10
189,NA,near,"cerca de, está cerca",está cerca,kĩĩ-nĩ,Ndac,10
