IDlist,GLOSS,VALUE,DOCULECT,IDjoss,CODEjoss
114,carne,ku̧ñu̧,cuat11,30,cuat
114,carne,ku̧ñu̧,cuau11,30,cuau
114,carne,ko̧ño̧,cuil11,30,cui
114,carne,ku̧ñu̧,cuya11,30,cuya
114,carne,ku̧ñu̧,diux11,30,diux
114,carne,ku̧ñu̧,dura11,30,durz
114,carne,ko̧ño̧,esta11,30,silm
114,carne,ku̧ñu̧,este11,30,este
114,carne,ku̧(ñ)u̧,flor11,30,flor
114,carne,kū̧ņu̧,gran11,30,mig
114,carne,ku̧ñu̧,guad11,30,guad
114,carne,ko̧ño̧,huaz11,30,huaz
114,carne,xu̧ņu̧,huit11,30,huit
114,carne,ko̧ņo̧,itun11,30,itun
114,carne,ku̧ñu̧,ixpa11,30,ixpn
114,carne,ku̧ñu̧,ixta11,30,ixty
114,carne,ku̧ñu̧,ixta12,30,ixtl
114,carne,ku̧ñu̧,ixta13,30,ixtp
114,carne,ko̧ño̧,jami11,30,jam
114,carne,ko̧ño̧,jate11,30,jalt
114,carne,ku̧ñu̧,jica11,30,jict
114,carne,ku̧ñu̧,jica12,30,jicy
114,carne,ko̧ño̧,joco11,30,joco
114,carne,ku̧ñu̧,juxt11,30,juxt
114,carne,ko̧ño̧,lore11,30,lor
114,carne,ko̧ño̧,mech11,30,mech
114,carne,kù̧ñù̧,metl11,30,metl
114,carne,ku̧ñu̧,mica11,30,mic
114,carne,ku̧ñu̧,mixt11,30,mix
114,carne,ku̧ņu̧,moli11,30,moli
114,carne,ku̧ñu̧,mont12,30,mont
114,carne,ku̧ņu̧,mont13,30,verd
114,carne,ku̧ñu̧,mont14,30,lobo
114,carne,ku̧ñu̧,more11,30,mor
114,carne,ko̧ñu̧,ndua11,30,ndua
114,carne,ku̧ñu̧,nuch11,30,nuch
114,carne,ku̧ņu̧,nund11,30,ndac
114,carne,ku̧ņu̧,nund12,30,ndi
114,carne,ku̧ñu̧,nund13,30,ndo
114,carne,ku̧ñu̧,nuti11,30,nuti
114,carne,ku̧ñu̧,nuxa11,30,nuxa
114,carne,ku̧ñu̧,nuxi11,30,nuxi
114,carne,kù̧ņū̧,nuyo11,30,nuyo
114,carne,kù̧ņū̧,ocot11,30,oco
114,carne,ku̧ņu̧,pena12,30,peña
114,carne,ku̧̧ñu̧̧,peno11,30,peño
114,carne,ko̧ņo̧,pied11,30,pied
114,carne,ku̧ñu̧,pino11,30,pinn
114,carne,ku̧ñu̧,pino12,30,pinl
114,carne,ku̧ņu̧,prog11,30,prog
114,carne,ku̧ñu̧,prog12,30,silp
114,carne,koyo̧,prom01,30,p-mixtec
114,carne,ku̧ñu̧,reye11,30,rey
114,carne,sa̧ʔa̧,sayu11,30,sayu
114,carne,ku̧ñu̧,sayu11,30,sayu
114,carne,ko̧ņo̧,sind11,30,sind
114,carne,ku̧ņu̧,sini11,30,sinc
114,carne,ko̧ño̧,soya11,30,soy
114,carne,xu̧ñu̧,tama11,30,tamj
114,carne,ku̧ñu̧,tama12,30,tams
114,carne,kū̧ñṍ,teco11,30,teco
114,carne,ku̧ņu̧,teit11,30,teit
114,carne,ku̧ñu̧,tejo11,30,tejc
114,carne,ku̧ñu̧,tepe11,30,tepj
114,carne,sa̧ʔa̧,tepe12,30,tept
114,carne,ko̧ño̧,tepo11,30,tepo
114,carne,ku̧ñu̧,tida11,30,tida
114,carne,ku̧ỹu̧,tila11,30,til
114,carne,sa̧ʔa̧,tlac11,30,tlac
114,carne,ku̧ņu̧,tlac11,30,tlac
114,carne,ku̧ñu̧,tlal11,30,tlal
114,carne,ku̧ņu̧,tlaz11,30,tlaz
114,carne,ku̧ñu̧,tona11,30,ton
114,carne,ku̧ñu̧,toto12,30,tot
114,carne,ko̧ño̧,tutu11,30,tut
114,carne,ku̧ñu̧,xaya11,30,jer
114,carne,kū̧ñu̧,xaya12,30,xay
114,carne,ku̧ņu̧,yolo11,30,yolt
114,carne,ku̧ỹu̧,yolo12,30,yolx
114,carne,ku̧ñu̧,yolo12,30,yolx
114,carne,ku̧ņu̧,yoso11,30,yoso
114,carne,ku̧ņu̧,yucu11,30,yuca
114,carne,kù̧ņū̧,yucu12,30,yuci
114,carne,ku̧ñu̧,yucu13,30,yucñ
114,carne,kū̧ñù̧,yucu15,30,yuco
114,carne,ku̧ñi̧,yucu16,30,yucq
114,carne,xo̧ņo̧,yuta11,30,yutn
114,carne,ku̧ñu̧,yuta12,30,yuta
114,carne,sa̧ʔa̧,zaca11,30,zac
114,carne,ko̧ño̧,zapo11,30,zap
115,comal,siyo,acat11,19,acat
115,comal,xio,achi11,19,achi
115,comal,šio,adeq11,19,adeq
115,comal,šoo,ahue11,19,ahue
115,comal,šìyò,alac11,19,alac
115,comal,šiyo,alco11,19,alco
115,comal,šoo,amat11,19,amat
115,comal,šiyo,apas11,19,apas
115,comal,šiyo,apoa11,19,apoa
115,comal,xīyo,atat11,19,atat
115,comal,sʸoo,aten11,19,aten
115,comal,čiyo,atoy11,19,atoy
115,comal,šiyoʔ,ayut11,19,ayut
115,comal,šiyo,brav11,19,cruz
115,comal,šoo,caca11,19,cac
115,comal,šiyo,cahu11,19,cah
115,comal,šoo,chal11,19,chal
115,comal,čiyo,chay11,19,chay
115,comal,šio,chay12,19,chap
115,comal,šio,chaz11,19,chaz
115,comal,šiyo,chic11,19,chic
115,comal,ṣ̌oo,chig11,19,chig
115,comal,šio,coat11,19,coat
115,comal,šìyó,coic11,19,coi
115,comal,čiyo,colo11,19,colo
115,comal,šio,coso11,19,cos
115,comal,šio,coxc11,19,cant
115,comal,čiyo,cris11,19,cris
115,comal,šiyo,cuat11,19,cuat
115,comal,žižo,cuau11,19,cuau
115,comal,šio,cuil11,19,cui
115,comal,yiyo,cuya11,19,cuya
115,comal,šio,diux11,19,diux
115,comal,šʸoo,dura11,19,durz
115,comal,šoo,esta11,19,silm
115,comal,šio,este11,19,este
115,comal,šiu,flor11,19,flor
115,comal,xiō,gran11,19,mig
115,comal,sìò,guad11,19,guad
115,comal,čiyo,huaz11,19,huaz
115,comal,ižo,huit11,19,huit
115,comal,iyo,itun11,19,itun
115,comal,sižo,ixpa11,19,ixpn
115,comal,čiyo,ixta11,19,ixty
115,comal,šiyo,ixta12,19,ixtl
115,comal,šoo,ixta13,19,ixtp
115,comal,čiyo,jami11,19,jam
115,comal,šio,jate11,19,jalt
115,comal,čiyo,jica11,19,jict
115,comal,čiyo,jica12,19,jicy
115,comal,ṣ̌iyo,joco11,19,joco
115,comal,sʸoo,juxt11,19,juxt
115,comal,čiyo,lore11,19,lor
115,comal,čiyo,mech11,19,mech
115,comal,šio,mica11,19,mic
115,comal,čioo,mixt11,19,mix
115,comal,xižo,moli11,19,moli
115,comal,siyo,mont12,19,mont
115,comal,xiyo,mont13,19,verd
115,comal,šio,mont14,19,lobo
115,comal,šoo,more11,19,mor
115,comal,šio,ndua11,19,ndua
115,comal,šoo,ndua11,19,ndua
115,comal,šoo,nuch11,19,nuch
115,comal,čiyo,nund11,19,ndac
115,comal,šio,nund12,19,ndi
115,comal,xio,nund13,19,ndo
115,comal,č̯iyo,nuti11,19,nuti
115,comal,šio,nuxa11,19,nuxa
115,comal,šio,nuxi11,19,nuxi
115,comal,šʸoo,nuxi11,19,nuxi
115,comal,ʔìyò,nuyo11,19,nuyo
115,comal,xìžō,ocot11,19,oco
115,comal,xižo,pena12,19,peña
115,comal,šíó,peno11,19,peño
115,comal,ižo,pied11,19,pied
115,comal,čio,pino11,19,pinn
115,comal,čiyo,pino12,19,pinl
115,comal,čio,pino12,19,pinl
115,comal,ʔiyo,prog11,19,prog
115,comal,šoo,prog12,19,silp
115,comal,xiyoʔ,prom01,19,p-mixtec
115,comal,šižo,reye11,19,rey
115,comal,čiyo,sayu11,19,sayu
115,comal,i(y)o,sind11,19,sind
115,comal,šižo,sini11,19,sinc
115,comal,šiyo,soya11,19,soy
115,comal,io,tama11,19,tamj
115,comal,šižo,tama12,19,tams
115,comal,io,tata11,19,tata
115,comal,sʸòò,teco11,19,teco
115,comal,iyo,teit11,19,teit
115,comal,ȼio,tejo11,19,tejc
115,comal,šʸoo,tepe11,19,tepj
115,comal,čiyo,tepe12,19,tept
115,comal,siyo,tepo11,19,tepo
115,comal,šoo,tida11,19,tida
115,comal,šio,tida11,19,tida
115,comal,šio,tila11,19,til
115,comal,xižo,tlac11,19,tlac
115,comal,ʂʸoo,tlac12,19,tlam
115,comal,ṣ̌ʳoo,tlal11,19,tlal
115,comal,šio,tlaz11,19,tlaz
115,comal,šio,tona11,19,ton
115,comal,šio,toto12,19,tot
115,comal,čiyo,tutu11,19,tut
115,comal,šio,xaya11,19,jer
115,comal,ččio,xaya12,19,xay
115,comal,šio,xaya12,19,xay
115,comal,šižo,yolo11,19,yolt
115,comal,šio,yolo12,19,yolx
115,comal,xižo,yoso11,19,yoso
115,comal,xižo,yucu11,19,yuca
115,comal,ʔìyò,yucu12,19,yuci
115,comal,šòò,yucu13,19,yucñ
115,comal,šìžó,yucu15,19,yuco
115,comal,šoo,yucu16,19,yucq
115,comal,iyo,yuta11,19,yutn
115,comal,io,yuta12,19,yuta
115,comal,čiyoʔ,zaca11,19,zac
115,comal,šoo,zapo11,19,zap
116,olla,kɨsi,acat11,94,acat
116,olla,kisi,achi11,94,achi
116,olla,kìθí,ahue11,94,ahue
116,olla,kìsi,alac11,94,alac
116,olla,kisi,alco11,94,alco
116,olla,kiđi,apas11,94,apas
116,olla,kiđi,apoa11,94,apoa
116,olla,kɨ̄sɨ,atat11,94,atat
116,olla,kìhì,aten11,94,aten
116,olla,kisi,atoy11,94,atoy
116,olla,kisi,ayut11,94,ayut
116,olla,kisi,brav11,94,cruz
116,olla,kiđi,caca11,94,cac
116,olla,kisi,cahu11,94,cah
116,olla,kɨsɨ,chal11,94,chal
116,olla,kɨyɨ,chay11,94,chay
116,casita,kɨsɨ,chay11,94,chay
116,olla,kiđi,chaz11,94,chaz
116,olla,keđe,chic11,94,chic
116,olla,kiđi,chig11,94,chig
116,olla,kɨđɨ,coat11,94,coat
116,olla,kìsí,coic11,94,coi
116,olla,kɨsɨ,colo11,94,colo
116,olla,kiđi,coso11,94,cos
116,olla,kisi,cuat11,94,cuat
116,olla,kɨđɨ,cuau11,94,cuau
116,olla,kiđi,cuil11,94,cui
116,olla,kɨđɨ,cuya11,94,cuya
116,olla,kisi,dura11,94,durz
116,olla,kiθi,esta11,94,silm
116,olla,kɨđɨ,este11,94,este
116,olla,kɨ̄sɨ,gran11,94,mig
116,olla,kìđì,guad11,94,guad
116,olla,kɨsɨ,huaz11,94,huaz
116,olla,kɨđɨ,huit11,94,huit
116,olla,kɨsɨ,itun11,94,itun
116,olla,kìhī,ixpa11,94,ixpn
116,olla,kɨsɨ,ixta11,94,ixty
116,olla,kiđi,ixta12,94,ixtl
116,olla,kɨsɨ,jami11,94,jam
116,olla,kisi,jica11,94,jict
116,olla,kisi,jica12,94,jicy
116,olla,kisi,juxt11,94,juxt
116,olla,kɨsɨ,lore11,94,lor
116,olla,kɨsɨ,mech11,94,mech
116,olla,kìsī,metl11,94,metl
116,olla,kisi,mixt11,94,mix
116,olla,kisi,moli11,94,moli
116,olla,kɨsɨ,mont13,94,verd
116,olla,kisi,more11,94,mor
116,olla,kìhì,nuch11,94,nuch
116,olla,kiđi,nuxa11,94,nuxa
116,olla,kiđi,nuxi11,94,nuxi
116,olla,kìsɨ̄,nuyo11,94,nuyo
116,olla,kìsī,ocot11,94,oco
116,olla,kɨ́đɨ̀,peno11,94,peño
116,olla,kɨđɨ,pied11,94,pied
116,olla,kisi,pino11,94,pinn
116,olla,kɨsɨ,pino12,94,pinl
116,olla,kɨsɨ,prom01,94,p-mixtec
116,olla,kìsī,reye11,94,rey
116,olla,kisi,sayu11,94,sayu
116,olla,kɨđɨ,sind11,94,sind
116,olla,keđe,soya11,94,soy
116,olla,kɨđɨ,tama11,94,tamj
116,olla,kìθī,tama12,94,tams
116,olla,kìsí,teco11,94,teco
116,olla,kiđi,teit11,94,teit
116,olla,kiđi,tepe11,94,tepj
116,olla,kisi,tepe12,94,tept
116,olla,keđe,tepo11,94,tepo
116,olla,kiđi,tida11,94,tida
116,olla,kɨđɨ,tila11,94,til
116,olla,kisi,tlac11,94,tlac
116,olla,kìsī,tlac12,94,tlam
116,olla,kɨđɨ,tlaz11,94,tlaz
116,olla,kiđi,tona11,94,ton
116,olla,kɨsɨ,tutu11,94,tut
116,olla,kìđī,xaya12,94,xay
116,olla,kɨsɨ,yolo11,94,yolt
116,olla,kisi,yolo12,94,yolx
116,olla,kɨsɨ,yoso11,94,yoso
116,olla,kisi,yucu11,94,yuca
116,olla,kìsɨ̄,yucu12,94,yuci
116,olla,kihi,yucu13,94,yucñ
116,olla,kii,yucu14,94,ynam
116,olla,kìsī,yucu15,94,yuco
116,olla,kisi,zaca11,94,zac
116,olla,kiđi,zapo11,94,zap
117,horno,xitu̧,acat11,54,acat
117,horno,ʔšitnu̧,achi11,54,achi
117,horno,ši̧ʔNu̧,adeq11,54,adeq
117,horno,šitu̧,alco11,54,alco
117,horno,šitu,amat11,54,amat
117,horno,šitu,apas11,54,apas
117,horno,šitu,apoa11,54,apoa
117,horno,iNnu̧,atat11,54,atat
117,horno,sìtò,aten11,54,aten
117,horno,čitu̧,atoy11,54,atoy
117,horno,šitno̧,brav11,54,cruz
117,horno,šito̧,caca11,54,cac
117,horno,šitno̧,cahu11,54,cah
117,horno,xinu̧,chal11,54,chal
117,horno,ornu̧,chay12,54,chap
117,horno,šɨtɨ,chay12,54,chap
117,horno,šitu̧,chaz11,54,chaz
117,horno,šitu,chic11,54,chic
117,horno,š̩itnu̧,chig11,54,chig
117,horno,šitu̧,coic11,54,coi
117,horno,čitu̧,colo11,54,colo
117,horno,šitu̧ᵑ,coso11,54,cos
117,horno,ši̧ʔnu̧,coxc11,54,cant
117,horno,ʔornu̧,cris11,54,cris
117,horno,šito̧,cuat11,54,cuat
117,horno,žiʰtu̧,cuau11,54,cuau
117,horno,šiNno̧,cuil11,54,cui
117,horno,žitu,cuya11,54,cuya
117,horno,šitnu̧,diux11,54,diux
117,horno,šitu̧,dura11,54,durz
117,barbacoa,šito,esta11,54,silm
117,horno,šitnu̧,este11,54,este
117,horno,šiʔtu,flor11,54,flor
117,horno,xinù̧,gran11,54,mig
117,horno,sito,guad11,54,guad
117,horno,iNnu̧,huit11,54,huit
117,horno,itu̧,itun11,54,itun
117,horno,čitu,ixta11,54,ixty
117,horno,šitu,ixta12,54,ixtl
117,horno,šitu̧,ixta13,54,ixtp
117,horno,ši̧nu̧,jate11,54,jalt
117,horno,ši̧ʔNu̧,jate11,54,jalt
117,horno,čitu̧,jica11,54,jict
117,horno,ṣ̌itu,joco11,54,joco
117,barbacoa,šitu,juxt11,54,juxt
117,horno,čitu̧,mech11,54,mech
117,horno,šitu,mica11,54,mic
117,horno,čìtu,mixt11,54,mix
117,horno,xitNu̧,moli11,54,moli
117,horno,šito,mont12,54,mont
117,horno,itnu̧,mont13,54,verd
117,horno,šito,more11,54,mor
117,horno,šitu,ndua11,54,ndua
117,horno,šito,nuch11,54,nuch
117,horno,xitu,nund11,54,ndac
117,horno,xitu̧,nund12,54,ndi
117,horno,xitu,nund13,54,ndo
117,horno,ur̃nõ,nuti11,54,nuti
117,horno,šitʸu̧,nuxa11,54,nuxa
117,horno,šiʔNu̧,nuxi11,54,nuxi
117,horno,šitNu̧,nuxi11,54,nuxi
117,horno,ʔìtù̧,nuyo11,54,nuyo
117,horno,xì̧tù̧,ocot11,54,oco
117,horno,šítnú̧,peno11,54,peño
117,horno,i̧nu̧,pied11,54,pied
117,horno,čitu,pino11,54,pinn
117,horno,čitu̧,pino12,54,pinl
117,horno,oŗno̧,prog11,54,prog
117,horno,xity,prom01,54,p-mixtec
117,horno,xitu̧,prom01,54,p-mixtec
117,horno,šito̧,reye11,54,rey
117,horno,čitu̧,sayu11,54,sayu
117,barbacoa,i̧nu̧,sind11,54,sind
117,horno,šitno̧,soya11,54,soy
117,horno,šitnu̧,soya11,54,soy
117,horno,iNnu̧,tama11,54,tamj
117,horno,šito,tama12,54,tams
117,horno,iʔNnu̧,tata11,54,tata
117,horno,iNnu̧,teit11,54,teit
117,horno,čìtu,tejo11,54,tejc
117,horno,šitu,tepe11,54,tepj
117,horno,čitu̧,tepe12,54,tept
117,horno,sitnu̧,tepo11,54,tepo
117,horno,šitNu̧,tida11,54,tida
117,horno,ṣ̌itnu̧,tila11,54,til
117,horno,xitNu̧,tlac11,54,tlac
117,horno,uřnu,tlal11,54,tlal
117,horno,šitnu̧,tlaz11,54,tlaz
117,horno,šitnu̧,tona11,54,ton
117,horno,šitnu̧,toto12,54,tot
117,horno,čitu̧,tutu11,54,tut
117,horno,šitnu̧,xaya11,54,jer
117,horno,šìtnù̧,xaya12,54,xay
117,horno,šitNu̧,yolo11,54,yolt
117,horno,šitu̧,yolo12,54,yolx
117,horno,xiNnu̧,yoso11,54,yoso
117,horno,xiNnu̧,yucu11,54,yuca
117,horno,xitnu̧,yucu11,54,yuca
117,horno,ʔìtù̧,yucu12,54,yuci
117,horno,šito,yucu13,54,yucñ
117,horno,čìtù̧,yucu15,54,yuco
117,horno,šito,yucu16,54,yucq
117,horno,iNnu̧,yuta12,54,yuta
117,horno,čitu̧,zaca11,54,zac
117,horno,šito,zapo11,54,zap
118,lumbre,ñú̧ʔù̧,acat11,105,acat
118,lumbre,ņu̧ʔu̧,achi11,105,achi
118,lumbre,ñu̧ʔu̧,adeq11,105,adeq
118,lumbre,ñu̧ʔu̧,ahue11,105,ahue
118,lumbre,ỹo̧ʔo̧,alac11,105,alac
118,lumbre,ño̧ʔò̧,alac11,105,alac
118,lumbre,ñu̧ʔu̧,alco11,105,alco
118,lumbre,ñu̧ʔu̧,amat11,105,amat
118,lumbre,ñu̧ʔu̧,apas11,105,apas
118,lumbre,ñu̧ʔu̧,apoa11,105,apoa
118,lumbre,ņu̧ʔu̧,atat11,105,atat
118,lumbre,ñu̧ʔu̧,aten11,105,aten
118,lumbre,ñu̧ʔu̧,atoy11,105,atoy
118,lumbre,ñū̧ʔu̧,ayut11,105,ayut
118,lumbre,ño̧ʔo̧,brav11,105,cruz
118,lumbre,ñó̧(ʔ)ò̧,caca11,105,cac
118,lumbre,ño̧ʔo̧,cahu11,105,cah
118,lumbre,ņu̧ʔu̧,chal11,105,chal
118,lumbre,ñu̧ʔu̧,chay11,105,chay
118,lumbre,ñu̧ʔu̧,chay12,105,chap
118,lumbre,ñu̧ʔu̧,chaz11,105,chaz
118,lumbre,ñu̧ʔu̧,chic11,105,chic
118,lumbre,ñu̧ʔu̧,chig11,105,chig
118,lumbre,ñu̧ʔu̧,coat11,105,coat
118,lumbre,ñú̧ʔū̧,coic11,105,coi
118,lumbre,ñu̧ʔu̧,colo11,105,colo
118,lumbre,ñú̧ʔú̧,coso11,105,cos
118,lumbre,ñu̧ʔu̧,coxc11,105,cant
118,lumbre,ñu̧ʔu̧,cris11,105,cris
118,lumbre,ño̧ʔo̧,cuat11,105,cuat
118,lumbre,ñu̧ʔu̧,cuau11,105,cuau
118,lumbre,ño̧ʔo̧,cuil11,105,cui
118,lumbre,ñu̧ʔu̧,cuya11,105,cuya
118,lumbre,ñu̧ʔu̧,diux11,105,diux
118,lumbre,ñu̧ʔu̧,dura11,105,durz
118,lumbre,ño̧ʔo̧,esta11,105,silm
118,lumbre,ñu̧ʔu̧,este11,105,este
118,lumbre,ñu̧ʔu̧,flor11,105,flor
118,lumbre,ņu̧ʔū̧,gran11,105,mig
118,lumbre,ñu̧ʔu̧,guad11,105,guad
118,lumbre,ñu̧ʔu̧,huaz11,105,huaz
118,lumbre,ņu̧ʔu̧,huit11,105,huit
118,lumbre,ņu̧ʔu̧,itun11,105,itun
118,lumbre,ñu̧ʔu̧,ixpa11,105,ixpn
118,lumbre,ñu̧ʔu̧,ixta11,105,ixty
118,lumbre,ñu̧ʔu̧,ixta12,105,ixtl
118,lumbre,ñu̧ʔu̧,ixta13,105,ixtp
118,lumbre,ñu̧ʔu̧,jami11,105,jam
118,lumbre,ñu̧ʔu̧,jate11,105,jalt
118,lumbre,ñu̧ʔu̧,jica11,105,jict
118,lumbre,ñu̧ʔu̧,jica12,105,jicy
118,lumbre,ñu̧ʔu̧,joco11,105,joco
118,lumbre,ñu̧ʔu̧,juxt11,105,juxt
118,lumbre,ñu̧ʔu̧,lore11,105,lor
118,lumbre,ñu̧ʔu̧,mech11,105,mech
118,lumbre,ñu̧ʔu̧,mica11,105,mic
118,lumbre,ñu̧ʔu̧,mixt11,105,mix
118,lumbre,ñu̧ʔu̧,mont12,105,mont
118,lumbre,ņu̧ʔu̧,mont13,105,verd
118,lumbre,ñu̧ʔu̧,mont14,105,lobo
118,lumbre,ñu̧ʔu̧,more11,105,mor
118,lumbre,ñu̧ʔu̧,ndua11,105,ndua
118,lumbre,ñu̧ʔu̧,nuch11,105,nuch
118,lumbre,ņu̧ʔu̧,nund11,105,ndac
118,lumbre,ņu̧ʔu̧,nund12,105,ndi
118,lumbre,ñu̧ʔu̧,nund13,105,ndo
118,lumbre,ñu̧ʔu̧,nuti11,105,nuti
118,lumbre,ñu̧ʔu̧,nuxa11,105,nuxa
118,lumbre,ñu̧ʔu̧,nuxi11,105,nuxi
118,lumbre,ņū̧ʔū̧,nuyo11,105,nuyo
118,lumbre,ņū̧ʔù̧,ocot11,105,oco
118,lumbre,ņu̧ʔu̧,pena12,105,peña
118,lumbre,ñu̧̧ʔu̧̧,peno11,105,peño
118,lumbre,ņu̧ʔu̧,pied11,105,pied
118,lumbre,ñu̧ʔu̧,pino11,105,pinn
118,lumbre,ñu̧ʔu̧,pino12,105,pinl
118,lumbre,ņu̧ʔu̧,prog11,105,prog
118,lumbre,ñu̧ʔu̧,prog12,105,silp
118,lumbre,yuʔu̧,prom01,105,p-mixtec
118,lumbre,ñu̧ʔu̧,reye11,105,rey
118,lumbre,ñu̧ʔu̧,sayu11,105,sayu
118,lumbre,ņu̧ʔu̧,sind11,105,sind
118,lumbre,ņu̧ʔu̧,sini11,105,sinc
118,lumbre,ño̧ʔo̧,soya11,105,soy
118,lumbre,ñu̧ʔu̧,tama11,105,tamj
118,lumbre,ñu̧ʔu̧,tama12,105,tams
118,lumbre,ņu̧ʔu̧,tata11,105,tata
118,lumbre,ñú̧ʔù̧,teco11,105,teco
118,lumbre,ņu̧ʔu̧,teit11,105,teit
118,lumbre,ñu̧ʔu̧,tejo11,105,tejc
118,lumbre,ñú̧ʔú̧,tepe11,105,tepj
118,lumbre,ñu̧ʔu̧,tepe12,105,tept
118,lumbre,ñu̧ʔu̧,tepo11,105,tepo
118,lumbre,ñu̧ʔu̧,tida11,105,tida
118,lumbre,ñu̧ʔu̧,tila11,105,til
118,lumbre,ņu̧ʔu̧,tlac11,105,tlac
118,lumbre,ñu̧ʔu̧,tlal11,105,tlal
118,lumbre,ņú̧ʔú̧,tlaz11,105,tlaz
118,lumbre,ñú̧ʔú̧,tona11,105,ton
118,lumbre,ñu̧ʔu̧,toto12,105,tot
118,lumbre,ñu̧ʔu̧,tutu11,105,tut
118,lumbre,ñu̧ʔu̧,xaya11,105,jer
118,lumbre,ñū̧ʔū̧,xaya12,105,xay
118,lumbre,ņu̧ʔu̧,yolo11,105,yolt
118,lumbre,ñu̧ʔu̧,yolo12,105,yolx
118,lumbre,ņu̧ʔu̧,yoso11,105,yoso
118,lumbre,ņu̧ʔu̧,yucu11,105,yuca
118,lumbre,ņū̧ʔū̧,yucu12,105,yuci
118,lumbre,ñú̧ʔù̧,yucu13,105,yucñ
118,lumbre,ñū̧ʔù̧,yucu15,105,yuco
118,lumbre,ñu̧ʔu̧,yucu16,105,yucq
118,lumbre,ņu̧ʔu̧,yuta11,105,yutn
118,lumbre,ñu̧ʔu̧,yuta12,105,yuta
118,lumbre,ñu̧ʔu̧,zaca11,105,zac
118,lumbre,ño̧ʔo̧,zapo11,105,zap
121,humo,ñu̧ʔma̧,acat11,101,acat
121,humo,ņu̧ʔma̧,achi11,101,achi
121,humo,ñu̧ʔu̧,adeq11,101,adeq
121,humo,ñi̧ʔma̧,ahue11,101,ahue
121,humo,yì̧ʔmà̧,alac11,101,alac
121,humo,ñì̧ʔmà̧,alac11,101,alac
121,humo,i̧ʔma̧,alco11,101,alco
121,humo,ño̧ʔma̧,amat11,101,amat
121,humo,ñu̧ʔma̧,apas11,101,apas
121,humo,ñu̧ʔma̧,apoa11,101,apoa
121,humo,ỹu̧ʔma̧,apoa11,101,apoa
121,humo,ņu̧ʔmā̧,atat11,101,atat
121,humo,ni̧ʔma̧,aten11,101,aten
121,humo,yu̧ʔma̧,atoy11,101,atoy
121,humo,ñū̧ʔma̧,ayut11,101,ayut
121,humo,i̧ʔma̧,brav11,101,cruz
121,humo,ñi̧ʔma̧,caca11,101,cac
121,humo,ñi̧ʔma̧,cahu11,101,cah
121,humo,ņu̧ʔma̧,chal11,101,chal
121,humo,ñu̧ʔma̧,chay11,101,chay
121,humo,ñu̧ʔma̧,chay12,101,chap
121,humo,ñu̧ʔma̧,chaz11,101,chaz
121,humo,ñu̧ʔma̧,chic11,101,chic
121,humo,ñu̧ʔma̧,chig11,101,chig
121,humo,u̧ʔmȩ,coat11,101,coat
121,humo,ñu̧ʔma̧,coic11,101,coi
121,humo,yu̧ʔma̧,colo11,101,colo
121,humo,ñu̧ʔma̧,coso11,101,cos
121,humo,ñu̧ʔa̧,coxc11,101,cant
121,humo,ñu̧ʔma̧,cris11,101,cris
121,humo,ñi̧ʔma̧,cuat11,101,cuat
121,humo,žu̧ʔmȩ,cuau11,101,cuau
121,humo,ñu̧ʔma̧,cuil11,101,cui
121,humo,ñu̧ʔmȩ,cuya11,101,cuya
121,humo,ñu̧ʔa̧,diux11,101,diux
121,humo,ñu̧ʔma̧,dura11,101,durz
121,humo,ñi̧ʔma̧,esta11,101,silm
121,humo,ñu̧ʔmȩ,este11,101,este
121,humo,ņu̧ʔmā̧,gran11,101,mig
121,humo,ñi̧ʔma̧,guad11,101,guad
121,humo,yu̧ʔma̧,huaz11,101,huaz
121,humo,ņu̧ʔmȩ,huit11,101,huit
121,humo,ņu̧ʔma̧,itun11,101,itun
121,humo,ñi̧ʔma̧,ixpa11,101,ixpn
121,humo,ñu̧ʔma̧,ixta11,101,ixty
121,humo,ñu̧ʔma̧,ixta12,101,ixtl
121,humo,ñu̧(ʔ)ma̧,ixta13,101,ixtp
121,humo,ñu̧ʔma̧,jami11,101,jam
121,humo,ñu̧ʔa̧,jate11,101,jalt
121,humo,yu̧ʔma̧,jate11,101,jalt
121,humo,yu̧ʔma̧,jica11,101,jict
121,humo,yu̧ʔma̧,jica12,101,jicy
121,humo,ñu̧ʔma̧,joco11,101,joco
121,humo,ñu̧ʔma̧,juxt11,101,juxt
121,humo,yu̧ʔma̧,lore11,101,lor
121,humo,ñu̧ʔma̧,mech11,101,mech
121,humo,ñú̧ʔmā̧,metl11,101,metl
121,humo,ñu̧ma̧,mica11,101,mic
121,humo,ñu̧ʔma̧,mixt11,101,mix
121,humo,ņu̧ʔma̧,moli11,101,moli
121,humo,ñi̧ʔma̧,mont12,101,mont
121,humo,ņu̧ʔma̧,mont13,101,verd
121,humo,y̧u̧ʔma̧,mont13,101,verd
121,humo,ñu̧ʔu̧,mont14,101,lobo
121,humo,ñi̧ʔma̧,more11,101,mor
121,humo,ñu̧ʔma̧,ndua11,101,ndua
121,humo,ỹu̧ʔma̧,ndua11,101,ndua
121,humo,ñi̧ʔma̧,nuch11,101,nuch
121,humo,ņu̧ʔma̧,nund11,101,ndac
121,humo,ņu̧ʔma̧,nund12,101,ndi
121,humo,ñu̧ʔa̧,nund13,101,ndo
