"ID"	"DOCULECT"	"CONCEPT"	"GLOSS"	"VALUE"	"FORM"	"IDlist"	"CONCEPTICON_ID"	"LOAN"	"LOAN_SOURCE"	"SOURCE"	"FLOATTONE"	"VARIETY_CODE"
2684	"SanMartinItunyosoTriqui"	"UNCLE"	"tío"	"ta³hnunh³"	"ta³hnunh³"	12	1327	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2685	"SanMartinItunyosoTriqui"	"MAN"	"hombre"	"si⁴sno⁴³"	"si⁴sno⁴³"	13	1554	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2686	"SanMartinItunyosoTriqui"		"hombre, persona"	"sinj⁵"	"sinj⁵"	13		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2687	"SanMartinItunyosoTriqui"	"WOMAN"	"mujer"	"ngwi³¹ cha¹na¹"	"ngwi³¹-cha¹na¹"	14	962	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2688	"SanMartinItunyosoTriqui"	"WOMAN"	"mujer"	"yu³hunj³"	"yu³hunj³"	14	962	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2689	"SanMartinItunyosoTriqui"	"OWNER"	"dueño"	"chi³kih³"	"chi³kih³"	15	1036	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2690	"SanMartinItunyosoTriqui"		"dueño, persona que posee una cosa"	"si³hyaj³"	"si³hyaj³"	15		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2691	"SanMartinItunyosoTriqui"	"PRIEST"	"sacerdote"	"chej³ sno³ho³²"	"chej³-sno³ho³²"	16	852	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2692	"SanMartinItunyosoTriqui"	"BLOOD"	"sangre"	"ttun³"	"ttun³"	17	946	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2693	"SanMartinItunyosoTriqui"	"BONE"	"hueso"	"kuj⁵"	"kuj⁵"	18	1394	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2694	"SanMartinItunyosoTriqui"		"pelo"	"bbe⁴"	"bbe⁴"	19		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2695	"SanMartinItunyosoTriqui"	"FACE"	"cara"	"rian³²"	"rian³²"	20	1560	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2696	"SanMartinItunyosoTriqui"	"TONGUE"	"lengua"	"ya³²"	"ya³²"	21	1205	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2697	"SanMartinItunyosoTriqui"	"TOOTH"	"diente"	"yanh³"	"yanh³"	22	1380	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2698	"SanMartinItunyosoTriqui"	"MOUTH"	"boca"	"tu³hba³"	"tu³hba³"	23	674	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2699	"SanMartinItunyosoTriqui"	"EAR"	"oreja"	"cha³kij³"	"cha³kij³"	24	1247	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2700	"SanMartinItunyosoTriqui"	"NOSE"	"nariz"	"ta³kinj⁵"	"ta³kinj⁵"	25	1221	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2701	"SanMartinItunyosoTriqui"	"NECK"	"cuello"	"cha⁴"	"cha⁴"	26	1333	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2702	"SanMartinItunyosoTriqui"	"HAND"	"mano"	"ra³ha³"	"ra³ha³"	27	1277	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2703	"SanMartinItunyosoTriqui"		"uña, garra"	"stin⁴"	"stin⁴"	28		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2704	"SanMartinItunyosoTriqui"	"BACK"	"espalda"	"chi³raj⁵"	"chi³raj⁵"	29	1291	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2705	"SanMartinItunyosoTriqui"		"panza, barriga"	"ri³ki³"	"ri³ki³"	30		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2706	"SanMartinItunyosoTriqui"		"tripas, intestinos"	"chi³rih³"	"chi³rih³"	31		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2707	"SanMartinItunyosoTriqui"		"pie, pantorrilla"	"chi³hi⁴"	"chi³hi⁴"	32		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2708	"SanMartinItunyosoTriqui"	"FOOT"	"pie"	"ta³koj⁵"	"ta³koj⁵"	32	1301	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2709	"SanMartinItunyosoTriqui"	"DISEASE"	"enfermedad"	"chi³hi¹"	"chi³hi¹"	33	1986	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2710	"SanMartinItunyosoTriqui"	"MEDICINE"	"medicina"	"ko³no³ho⁴"	"ko³no³ho⁴"	34	1372	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2711	"SanMartinItunyosoTriqui"		"grano, semilla"	"kkan³²"	"kkan³²"	36		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2712	"SanMartinItunyosoTriqui"		"grano del piel"	"nduj³"	"nduj³"	36		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2713	"SanMartinItunyosoTriqui"		"pus, materia"	"kkwej³"	"kkwej³"	37		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2714	"SanMartinItunyosoTriqui"	"URINE"	"orina"	"nne³² ri¹hi¹"	"nne³²-ri¹hi¹"	38	1142	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2715	"SanMartinItunyosoTriqui"	"CLOTH OR CLOTHES"	"tela, ropa"	"a⁴sij³"	"a⁴sij³"	39		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2716	"SanMartinItunyosoTriqui"	"SANDAL"	"huarache"	"kkanj³"	"kkanj³"	40		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2717	"SanMartinItunyosoTriqui"		"pantalones"	"chi³roj²"	"chi³roj²"	41		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2718	"SanMartinItunyosoTriqui"	"BLOUSE (WOVEN)"	"huipil"	"chru³hnuhn⁴"	"chru³hnuhn⁴"	42		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2719	"SanMartinItunyosoTriqui"		"pueblo, origen"	"chi³yanj⁵"	"chi³yanj⁵"	43		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2720	"SanMartinItunyosoTriqui"	"TOWN OR VILLAGE"	"pueblo"	"chu³manh³"	"chu³manh³"	43	3609	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2721	"SanMartinItunyosoTriqui"	"HOUSE"	"casa"	"beh³"	"beh³"	44	1252	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2722	"SanMartinItunyosoTriqui"	"PATH"	"camino"	"cchej³²"	"cchej³²"	45	2252	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2723	"SanMartinItunyosoTriqui"	"POST"	"horcón"	"tu³kwa⁴hanj⁴"	"tu³kwa⁴hanj⁴"	46	281	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2724	"SanMartinItunyosoTriqui"	"MAT"	"petate"	"bbej⁵"	"bbej⁵"	47	195	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2725	"SanMartinItunyosoTriqui"		"cama"	"nna³"	"nna³"	48		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2726	"SanMartinItunyosoTriqui"	"STOOL"	"silla"	"ri³gyah³"	"ri³gyah³"	49	1476	"partial"	"Spanish"	"ChristianDiCanio"	"NA"	"itun12"
2727	"SanMartinItunyosoTriqui"	"ANIMALANIMAL"	"animal"	"chu³ku³"	"chu³ku³"	50	619619	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2728	"SanMartinItunyosoTriqui"	"BIRD"	"pájaro"	"cha³taj²"	"cha³taj²"	51	937	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2729	"SanMartinItunyosoTriqui"		"pescado"	"chu³kwaj²"	"chu³kwaj²"	52		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2730	"SanMartinItunyosoTriqui"	"SNAKE"	"culebra"	"chu³kwaj⁵"	"chu³kwaj⁵"	53	730	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2731	"SanMartinItunyosoTriqui"	"FROG"	"rana"	"chi²ri³kij³"	"chi²ri³kij³"	54	503	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2732	"SanMartinItunyosoTriqui"	"HAWK"	"gavilán"	"chi³nunh³"	"chi³nunh³"	55	3258	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2733	"SanMartinItunyosoTriqui"	"SCORPION"	"alacrán"	"chi³kin³²"	"chi³kin³²"	56	1538	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2734	"SanMartinItunyosoTriqui"	"COCKROACH"	"cucaracha"	"chi²ra³kin³"	"chi²ra³kin³"	57	1575	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2735	"SanMartinItunyosoTriqui"	"GRASSHOPPER"	"chapulín"	"chi³ri³kij⁵"	"chi³ri³kij⁵"	58	607	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2736	"SanMartinItunyosoTriqui"	"BEE"	"abeja"	"chu³tan³"	"chu³tan³"	59	665	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2737	"SanMartinItunyosoTriqui"	"MOUSE"	"ratón"	"chu³tu³²"	"chu³tu³²"	60	1491	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2738	"SanMartinItunyosoTriqui"	"DEER"	"venado"	"chu³taj³"	"chu³taj³"	61	1936	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2739	"SanMartinItunyosoTriqui"	"SQUIRREL"	"ardilla"	"chu³ba⁴"	"chu³ba⁴"	62	1628	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2740	"SanMartinItunyosoTriqui"	"SKUNK"	"zorrillo"	"chu³hman³"	"chu³hman³"	63		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2741	"SanMartinItunyosoTriqui"	"POSSUM"	"tlacuache"	"cna⁴kinj⁴"	"cna⁴kinj⁴"	64	470	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2742	"SanMartinItunyosoTriqui"	"RACCOON"	"mapache"	"kwi⁴yuj⁴"	"kwi⁴yuj⁴"	65	828	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2743	"SanMartinItunyosoTriqui"	"RABBIT"	"conejo"	"cha³to³"	"cha³to³"	66	1136	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2744	"SanMartinItunyosoTriqui"	"VULTURE"	"zopilote"	"lo³ti³"	"lo³ti³"	67	1185	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2745	"SanMartinItunyosoTriqui"	"DOG"	"perro"	"chu³be³"	"chu³be³"	68	2009	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2746	"SanMartinItunyosoTriqui"	"CAT"	"gato"	"chi³lu³"	"chi³lu³"	69	1208	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2747	"SanMartinItunyosoTriqui"	"ROOSTER"	"gallo"	"to³hlo³"	"to³hlo³"	70	1511	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2748	"SanMartinItunyosoTriqui"		"gallina, pollo"	"chu³che³²"	"chu³che³²"	71		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2749	"SanMartinItunyosoTriqui"	"PIG"	"marrano"	"cha³kaj⁵"	"cha³kaj⁵"	72	1337	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2750	"SanMartinItunyosoTriqui"	"HORSE"	"caballo"	"kwa⁴yu⁴³"	"kwa⁴yu⁴³"	73	615	"yes"	"Colonial Spanish"	"ChristianDiCanio"	"NA"	"itun12"
2751	"SanMartinItunyosoTriqui"	"SHEEP"	"borrego"	"cha³chij²"	"cha³chij²"	74	1331	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2752	"SanMartinItunyosoTriqui"	"ANT"	"hormiga"	"chu³kwa³"	"chu³kwa³"	75	587	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2753	"SanMartinItunyosoTriqui"		"cuerno, hueso, botón"	"kuj⁵"	"kuj⁵"	76		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2754	"SanMartinItunyosoTriqui"		"pluma, metate"	"tto³²"	"tto³²"	77		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2755	"SanMartinItunyosoTriqui"		"ala, hombro"	"chi³koj⁵"	"chi³koj⁵"	78		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2756	"SanMartinItunyosoTriqui"	"TAIL"	"cola"	"tu³neh³"	"tu³neh³"	79	1220	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2757	"SanMartinItunyosoTriqui"	"TREE"	"árbol, palo"	"cchrun³"	"cchrun³"	80	906	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2758	"SanMartinItunyosoTriqui"	"HERBACEOUS PLANT"	"hierba, hoja"	"kkoj³"	"kkoj³"	81		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2759	"SanMartinItunyosoTriqui"		"pasto"	"cchrinh³"	"cchrinh³"	82		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2760	"SanMartinItunyosoTriqui"		"zacate de milpa que ya está cortada y guardada"	"ki³hyo¹"	"ki³hyo¹"	82		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2761	"SanMartinItunyosoTriqui"		"flor, color"	"yyaj³²"	"yyaj³²"	83		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2762	"SanMartinItunyosoTriqui"	"MAGUEYMAGUEY"	"maguey"	"bbe³²"	"bbe³²"	84		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2763	"SanMartinItunyosoTriqui"		"raíz, cuerda, cable, vena"	"ya³ha³²"	"ya³ha³²"	85		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2764	"SanMartinItunyosoTriqui"		"espina de cacto"	"ni³hyo⁴"	"ni³hyo⁴"	86		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2765	"SanMartinItunyosoTriqui"		"espina (de planta)"	"ttanj³"	"ttanj³"	86		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2766	"SanMartinItunyosoTriqui"		"maíz en grano"	"hninj⁵"	"hninj⁵"	87		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2767	"SanMartinItunyosoTriqui"	"CORN FIELD"	"milpa"	"nna³¹"	"nna³¹"	88	449	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2768	"SanMartinItunyosoTriqui"	"EAR OF CORN (FRESH)"	"elote"	"nna³¹ kkoj²"	"nna³¹-kkoj²"	89		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2769	"SanMartinItunyosoTriqui"	"EAR OF CORN (FRESH)"	"elote"	"tsi³²"	"tsi³²"	89		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2770	"SanMartinItunyosoTriqui"	"NIXTAMALNIXTAMAL"	"nixtamal"	"ni³yaj²"	"ni³yaj²"	90		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2771	"SanMartinItunyosoTriqui"		"masa, pozole rojo"	"kkanh³"	"kkanh³"	91		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2772	"SanMartinItunyosoTriqui"	"TORTILLATORTILLA"	"tortilla"	"cchra³"	"cchra³"	92		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2773	"SanMartinItunyosoTriqui"		"surco, barranco"	"chi³nej⁵"	"chi³nej⁵"	94		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2774	"SanMartinItunyosoTriqui"		"surco de la milpa"	"tu³kwanj⁵"	"tu³kwanj⁵"	94		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2775	"SanMartinItunyosoTriqui"		"espiga (de milpa)"	"kka³²"	"kka³²"	95		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2776	"SanMartinItunyosoTriqui"		"frijol(es)"	"ru³ne³²"	"ru³ne³²"	96		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2777	"SanMartinItunyosoTriqui"		"ejote"	"ne³tan³"	"ne³tan³"	97		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2778	"SanMartinItunyosoTriqui"	"CHILI PEPPER"	"chile"	"ya³haj³"	"ya³haj³"	98	919	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2779	"SanMartinItunyosoTriqui"	"SALT"	"sal"	"yan³²"	"yan³²"	99	1274	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2780	"SanMartinItunyosoTriqui"	"PUMPKIN"	"calabaza"	"kkan³"	"kkan³"	100	864	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2781	"SanMartinItunyosoTriqui"	"CHAYOTECHAYOTE"	"chayote"	"ni³tin³²"	"ni³tin³²"	101		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2782	"SanMartinItunyosoTriqui"	"SUGAR CANE"	"caña"	"yo³²"	"yo³²"	102	146	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2783	"SanMartinItunyosoTriqui"	"HONEY"	"miel"	"ka³tsih³"	"ka³tsih³"	103	942	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2784	"SanMartinItunyosoTriqui"	"FAT (FROM ANIMALS)"	"manteca"	"cna³min³²"	"cna³min³²"	104	1282	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2785	"SanMartinItunyosoTriqui"	"EGG"	"huevo"	"cchruj³"	"cchruj³"	105	744	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2786	"SanMartinItunyosoTriqui"	"TOMATO"	"jitomate"	"na³sin³"	"na³sin³"	106	986	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2787	"SanMartinItunyosoTriqui"		"tomate"	"ri³nij²"	"ri³nij²"	106		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2788	"SanMartinItunyosoTriqui"	"SWEET POTATO"	"camote"	"mmi³²"	"mmi³²"	107	159	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2789	"SanMartinItunyosoTriqui"	"AVOCADO"	"aguacate"	"ru⁴ne⁴³"	"ru⁴ne⁴³"	108	3725	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2790	"SanMartinItunyosoTriqui"	"BANANA"	"plátano"	"na³to³²"	"na³to³²"	109	868	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2791	"SanMartinItunyosoTriqui"	"PRICKLY PEAR CACTUS"	"nopal"	"ti³ni³²"	"ti³ni³²"	110		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2792	"SanMartinItunyosoTriqui"	"MAMEYMAMEY"	"mamey"	"na³to³² ro¹hoj¹"	"na³to³²-ro¹hoj¹"	111		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2793	"SanMartinItunyosoTriqui"		"zapote, anona"	"re³ko³²"	"re³ko³²"	111		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2794	"SanMartinItunyosoTriqui"	"MUSHROOM"	"hongo"	"ra³han³"	"ra³han³"	113	641	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2795	"SanMartinItunyosoTriqui"	"MEAT"	"carne"	"nne³¹"	"nne³¹"	114	2615	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2796	"SanMartinItunyosoTriqui"	"GRIDDLE"	"comal"	"cho³²"	"cho³²"	115		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2797	"SanMartinItunyosoTriqui"	"COOKING POT"	"olla"	"chruj³"	"chruj³"	116	3653	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2798	"SanMartinItunyosoTriqui"		"horno, caja"	"chrunj⁵"	"chrunj⁵"	117		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2799	"SanMartinItunyosoTriqui"		"fuego, luz"	"ya³han³²"	"ya³han³²"	118		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2800	"SanMartinItunyosoTriqui"	"ASH"	"ceniza"	"yyaj³"	"yyaj³"	119	646	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2801	"SanMartinItunyosoTriqui"	"CHARCOAL"	"carbón"	"ru³hbih³"	"ru³hbih³"	120	1188	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2803	"SanMartinItunyosoTriqui"	"SMOKE (EXHAUST)"	"humo"	"ka³seh³"	"ka³seh³"	121	778	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2804	"SanMartinItunyosoTriqui"	"GARBAGE"	"basura"	"ya³ko¹"	"ya³ko¹"	122	909	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2805	"SanMartinItunyosoTriqui"	"PLATE"	"plato"	"ko³ho³"	"ko³ho³"	123	480	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2806	"SanMartinItunyosoTriqui"	"GOURD BOWL"	"jícara"	"a³ruh³"	"a³ruh³"	124		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2807	"SanMartinItunyosoTriqui"		"jícara, cucharón"	"ya³tu¹"	"ya³tu¹"	124		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2808	"SanMartinItunyosoTriqui"	"BASKET"	"canasta"	"chu³ku⁴ti⁴³"	"chu³ku⁴ti⁴³"	125	1539	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2809	"SanMartinItunyosoTriqui"	"TORTILLA BASKET"	"tenate"	"yo⁴"	"yo⁴"	125		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2810	"SanMartinItunyosoTriqui"		"caja"	"chrunj⁵"	"chrunj⁵"	126		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2811	"SanMartinItunyosoTriqui"		"hilo"	"yu³hbej³"	"yu³hbej³"	127		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2812	"SanMartinItunyosoTriqui"	"ROPE"	"mecate"	"nneh³"	"nneh³"	129	1218	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2813	"SanMartinItunyosoTriqui"		"agujero, hoyo"	"yu³huj²"	"yu³huj²"	130		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2814	"SanMartinItunyosoTriqui"	"SOAP"	"jabón"	"mmih³"	"mmih³"	132	788	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2815	"SanMartinItunyosoTriqui"	"RING"	"anillo"	"se³hej²"	"se³hej²"	133	1374	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2816	"SanMartinItunyosoTriqui"		"luna, mes"	"ya³bi³²"	"ya³bi³²"	134		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2817	"SanMartinItunyosoTriqui"	"CLOUD"	"nube"	"nga³"	"nga³"	135	1489	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2818	"SanMartinItunyosoTriqui"		"rayo, relámpago"	"tu³hbi³"	"tu³hbi³"	136		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2819	"SanMartinItunyosoTriqui"	"WATER"	"agua"	"nne³²"	"nne³²"	137	948	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2820	"SanMartinItunyosoTriqui"	"RAIN (PRECIPITATION)"	"lluvia"	"ku³man¹"	"ku³man¹"	138	658	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2821	"SanMartinItunyosoTriqui"	"RIVER"	"río"	"chi³nej⁵ nne³²"	"chi³nej⁵-nne³²"	139	666	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2822	"SanMartinItunyosoTriqui"		"cerro, monte"	"kkij³"	"kkij³"	141		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2823	"SanMartinItunyosoTriqui"		"llano, loma"	"tta³"	"tta³"	142		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2824	"SanMartinItunyosoTriqui"	"STONE OR ROCK"	"piedra"	"yyej¹"	"yyej¹"	143	857	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2825	"SanMartinItunyosoTriqui"		"algodón, esponja"	"ka³chij²"	"ka³chij²"	144		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2826	"SanMartinItunyosoTriqui"		"fierro, botella"	"ka³gah³"	"ka³gah³"	145		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2827	"SanMartinItunyosoTriqui"		"papel"	"yanj³"	"yanj³"	146		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2828	"SanMartinItunyosoTriqui"	"LIME (MATERIAL)"	"cal"	"na³hanj³"	"na³hanj³"	147	2540	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2829	"SanMartinItunyosoTriqui"	"BEESWAX"	"cera"	"yanj⁴"	"yanj⁴"	148	1931	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2830	"SanMartinItunyosoTriqui"	"MUD"	"lodo"	"si³keh³"	"si³keh³"	149	640	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2831	"SanMartinItunyosoTriqui"	"FOAM"	"espuma"	"ya³tanh³"	"ya³tanh³"	150	1768	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2832	"SanMartinItunyosoTriqui"		"polvo (de cualquiera sustancia)"	"ni³nanj³"	"ni³nanj³"	151		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2833	"SanMartinItunyosoTriqui"	"RED"	"rojo"	"ma²re³"	"ma²re³"	152	156	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2834	"SanMartinItunyosoTriqui"		"verde"	"ma²re³¹"	"ma²re³¹"	153		"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2835	"SanMartinItunyosoTriqui"	"YELLOW"	"amarillo"	"ma²yaj³²"	"ma²yaj³²"	154	1424	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2836	"SanMartinItunyosoTriqui"	"BLACK"	"negro"	"ma²ru³¹"	"ma²ru³¹"	155	163	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2837	"SanMartinItunyosoTriqui"	"WHITE"	"blanco"	"ka¹si¹"	"ka¹si¹"	156	1335	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2838	"SanMartinItunyosoTriqui"	"ONE"	"uno"	"ngo²"	"ngo²"	157	1493	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2839	"SanMartinItunyosoTriqui"	"TWO"	"dos"	"bbij¹"	"bbij¹"	158	1498	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
2840	"SanMartinItunyosoTriqui"	"THREE"	"tres"	"ba¹hninj¹"	"ba¹hninj¹"	159	492	"NA"	"NA"	"ChristianDiCanio"	"NA"	"itun12"
