ID	DOCULECT	CONCEPT	SPANISH_GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE	VARIETY_CODE
16438	SantaMariaHuazolotitlanMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		huaz11
16442	SantiagoIxtayutlaMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		ixta11
16443	SantiagoIxtaltepecMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		ixta12
16444	SanMiguelIxtapamMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		ixta13
16445	SantiagoJamiltepecMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		jami11
16447	SantaMariaJicaltepecMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		jica11
16448	SanPedroJicayanMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		jica12
16449	SanPedroJocotipacMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		joco11
16450	SantiagoJuxtlahuacaMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		juxt11
16451	SanLorenzoMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		lore11
16452	SantaCatarinaMechoacanMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		mech11
16454	ElRosarioMicaltepecMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		mica11
16455	SanJuanMixtepecMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		mixt11
16461	SanAntonioNduayacoMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		ndua11
16463	SantaCruzNundacoMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		nund11
16466	SantaMariaNutioMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		nuti11
16474	SantiagoPinotepaNacionalMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		pino11
16475	PinotepaDonLuisMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		pino12
16476	SanMiguelProgresoMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		prog11
16477	SanJeronimoProgresoMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		prog12
16482	SanFranciscoSayultepecMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		sayu11
16483	SanMateoSindihuiMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		sind11
16493	LosTejocotesMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		tejo11
16494	TepejilloMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		tepe11
16495	SanAntonioTepetlapaMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		tepe12
16501	SantaCatarinaTlaltempanMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		tlal11
16502	SantiagoTlazoyaltepecMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		tlaz11
16502	SantiagoTlazoyaltepecMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		tlaz11
16503	SantaMariaTonahuixtlaMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		tona11
16504	TotoltepecGuerreroMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		toto12
16505	VillaTututepecMelchorOcampoMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		tutu11
16506	SanJeronimoXayacatlanMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		xaya11
16507	XayacatlanBravoMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		xaya12
16509	YoloxochitlMixtec	FOUR	cuatro	ku̧mi̧	ku̧mi̧	160	1500			josserand1983mixtec		yolo12
2771	CahuatacheMixtec	FOUR	four	kūmī	kūmī	160	1500			durr1987preliminary		cahu11
4804	XochapaMixtec	FOUR	cuatro	ku̠mí	ku̠mí	160	1500			stark2013diccionario		xoch11
2768	SanJeronimoXayacatlanMixtec	FOUR	four	kùmì	kùmì	160	1500			durr1987preliminary		xaya11
2770	MetlatonocMixtec	FOUR	four	kùmī	kùmī	160	1500			durr1987preliminary		metl11
837	AyutlalosLibresMixtec	FOUR	four	kumīh	kumīh	160	1500			hills1990syntactic		ayut11
2769	AyutlalosLibresMixtec	FOUR	four	kùmíʔ	kùmíʔ	160	1500			durr1987preliminary		ayut11
16409	AyutlalosLibresMixtec	FOUR	cuatro	ku̧mi̧ʔ	ku̧mi̧ʔ	160	1500			josserand1983mixtec		ayut11
16518	SantaMariaZacatepecMixtec	FOUR	cuatro	ku̧mi̧ʔ	ku̧mi̧ʔ	160	1500			josserand1983mixtec		zaca11
1338	ConcepcionPapaloCuicatec	FOUR	four	kun	kun	160	1500			bradley1991preliminary		conc11
9675	SanMartinDuraznosMixtec	FROG	rana	ku̧ⁿdu	ku̧ⁿdu	54	503			josserand1983mixtec		dura11
4400	SantaMariaZacatepecMixtec	RABBIT	conejo	kunexu	kunexu	66	1136	yes	Spanish	towne2011gramatica		zaca11
3887	SanJuanMixtepecMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			oxnard2020		mixt11
4834	XochapaMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			stark2013diccionario		xoch11
6321	ElJicaralMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			Emily John-Martin		jica13
18997	SanMiguelAhuehuetitlanMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		ahue11
18999	AlcozaucaGuerreroMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		alco11
19000	SanMiguelAmatitlanMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		amat11
19007	SantaCruzBravoMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		brav11
19017	CoicoyanlasFloresMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		coic11
19022	CuatzoquitengoMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		cuat11
19027	SanMartinDuraznosMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		dura11
19028	SanMartinEstadoMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		esta11
19030	SanFranciscolasFloresMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		flor11
19053	SanLuisMoreliaMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		more11
19070	SanJeronimoProgresoMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		prog12
19078	SantiagoTamazolaMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		tama12
19080	SanSebastianTecomaxtlahuacaMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		teco11
19082	LosTejocotesMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		tejo11
19101	YucunutiBenitoJuarezMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		yucu13
19102	SantaMariaYucunicocoMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			josserand1983mixtec		yucu15
20298	SanMartinDuraznosMixtec	YESTERDAY	ayer	kuni	kuni	195	1174			hernandez2020san-martin		dura11
18998	AlacatlatzalaMixtec	YESTERDAY	ayer	kuni̧	kuni̧	195	1174			josserand1983mixtec		alac11
160	AbasoloValleMixtec	YESTERDAY	ayer	kúni	kúni	195	1174			galindo-sanchez2009vocabulario		abas11
20770	YucunanyMixtec	YESTERDAY	yesterday	kúní	kúní	195	1174			salazar2020yucunani		yucu17
3883	TlahuapaMixtec	YESTERDAY	ayer	kùni	kùni	195	1174			oxnard2020		tlah11
731	SanJeronimoProgresoMixtec	YESTERDAY	yesterday	kūnī	kūnī	195	1174			shields1988syntactic		prog12
1793	SanAndresChicahuaxtla1890Triqui	SMALL (SINGULAR)	pequeño	Kuniha	kuniha	175				belmar1897ensayo		chic02
5465	SanJuanTepeuxila1900Mixtec	PIG	puerco	kunu	kunu	72	1337			belmar1902el-cuicateco		tepe03
13172	CosoltepecMixtec	MEAT	carne	ku̧nu̧	ku̧nu̧	114	634			josserand1983mixtec		coso11
408	SantiagoJamiltepecMixtec	RABBIT	rabbit	kūñēshú	kūñēshú	66	1136	yes	Spanish	johnson1988syntactic		jami11
13260	YucuquimiOcampoMixtec	MEAT	carne	ku̧ñi̧	ku̧ñi̧	114	634			josserand1983mixtec		yucu16
1068	AlacatlatzalaMixtec	MEAT	meat	kuñō	kuñō	114	634			zylstra1991syntactic		alac11
2522	AlacatlatzalaMixtec	MEAT	meat	kùñō̧	kùñō̧	114	634			durr1987preliminary		alac11
13146	AlacatlatzalaMixtec	MEAT	carne	kù̧ño̧	kù̧ño̧	114	634			josserand1983mixtec		alac11
13235	SanSebastianTecomaxtlahuacaMixtec	MEAT	carne	kū̧ñó̧	kū̧ñó̧	114	634			josserand1983mixtec		teco11
93	AbasoloValleMixtec	MEAT	carne	kuñu	kuñu	114	634			galindo-sanchez2009vocabulario		abas11
1424	SantiagoYosonduaMixtec	MEAT	meat	kuñu	kuñu	114	634			farris1992syntactic		yoso11
4423	SantaMariaZacatepecMixtec	MEAT	carne	kuñu	kuñu	114	634			towne2011gramatica		zaca11
20522	SanPedroYosonamaMixtec	MEAT	carne	kuñu	kuñu	114	634			gittlen2016gramatica		yoso14
553	SantoTomasOcotepecMixtec	MEAT	meat	kuñū	kuñū	114	634			alexander1988syntactic		ocot11
20392	SantoDomingoHuendioMixtec	MEAT	carne	kúñu	kúñu	114	634			becerra-roldan2015un-estudio		huen11
1212	SanJuanDiuxiMixtec	MEAT	meat	kú'ñú	kúñú	114	634			kuiper1991syntactic		diux11
943	SanJuanCoatzospamMixtec	MEAT	meat	kúñū	kúñū	114	634			small1990syntactic		coat11
3494	TlahuapaMixtec	MEAT	carne	kùñu	kùñu	114	634			oxnard2020		tlah11
4969	MagdalenaPenascoMixtec	MEAT	carne	kùñu	kùñu	114	634			hollenbach2017diccionario		pena11
20214	SanMartinDuraznosMixtec	MEAT	carne	kùñu	kùñu	114	634			hernandez2020san-martin		dura11
2516	SantaMariaPenolesMixtec	MEAT	meat	kùñú	kùñú	114	634			durr1987preliminary		peno11
2516	SantaMariaPenolesMixtec	MEAT	meat	kùñú	kùñú	114	634			durr1987preliminary		peno11
2517	SanJuanCoatzospamMixtec	MEAT	meat	kùñú̧	kùñú̧	114	634			durr1987preliminary		coat11
2523	MetlatonocMixtec	MEAT	meat	kùñù	kùñù	114	634			durr1987preliminary		metl11
4770	XochapaMixtec	MEAT	carne	kùñù	kùñù	114	634			stark2013diccionario		xoch11
2518	SantoTomasOcotepecMixtec	MEAT	meat	kùñū	kùñū	114	634			durr1987preliminary		ocot11
2519	SanEstebanAtatlahucaMixtec	MEAT	meat	kùñū	kùñū	114	634			durr1987preliminary		atat11
2520	SanMiguelElGrandeMixtec	MEAT	meat	kùñū	kùñū	114	634			durr1987preliminary		gran11
2524	CahuatacheMixtec	MEAT	meat	kùñū̧	kùñū̧	114	634			durr1987preliminary		cahu11
13201	MetlatonocMixtec	MEAT	carne	kù̧ñù̧	kù̧ñù̧	114	634			josserand1983mixtec		metl11
13148	AlacatlatzalaMixtec	MEAT	carne	kù̧ñu̧	kù̧ñu̧	114	634			josserand1983mixtec		alac11
13217	SantiagoNuyooMixtec	MEAT	carne	kù̧ñū̧	kù̧ñū̧	114	634			josserand1983mixtec		nuyo11
13218	SantoTomasOcotepecMixtec	MEAT	carne	kù̧ñū̧	kù̧ñū̧	114	634			josserand1983mixtec		ocot11
13257	SantaMariaYucuhitiMixtec	MEAT	carne	kù̧ñū̧	kù̧ñū̧	114	634			josserand1983mixtec		yucu12
3498	SanJuanMixtepecMixtec	MEAT	carne	kǔñù	kǔñù	114	634			oxnard2020		mixt11
20693	YucunanyMixtec	MEAT	meat	kǔñù	kǔñù	114	634			salazar2020yucunani		yucu17
13159	AyutlalosLibresMixtec	MEAT	carne	ku̧ñu	ku̧ñu	114	634			josserand1983mixtec		ayut11
13170	CoicoyanlasFloresMixtec	MEAT	carne	ku̧ñu	ku̧ñu	114	634			josserand1983mixtec		coic11
13142	SanMiguelAchiutlaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		achi11
13143	SantaCatarinaAdequezMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		adeq11
13144	SanMiguelAhuehuetitlanMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		ahue11
13149	AlcozaucaGuerreroMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		alco11
13150	SanMiguelAmatitlanMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		amat11
13151	SantaMariaApazcoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		apas11
13163	ChalcatongoHidalgoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		chal11
13165	SanPedroChayucoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		chay12
13166	SantiagoChazumbaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		chaz11
13168	ChigmecatitlanMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		chig11
13169	SanJuanCoatzospamMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		coat11
13171	SanJuanColoradoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		colo11
13173	SanPedroCoxcaltepecCantarosMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		coxc11
13175	CuatzoquitengoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		cuat11
13176	SantaAnaCuauhtemocMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		cuau11
13178	CuyamecalcoVillaZaragozaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		cuya11
13179	SanJuanDiuxiMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		diux11
13180	SanMartinDuraznosMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		dura11
13182	SantaCatarinaEstetlaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		este11
13183	SanFranciscolasFloresMixtec	MEAT	carne	ku̧(ñ)u̧	ku̧ñu̧	114	634			josserand1983mixtec		flor11
13185	GuadalupeVillahermosaElPortesueloMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		guad11
13189	IxpantepecNievesMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		ixpa11
13190	SantiagoIxtayutlaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		ixta11
13191	SantiagoIxtaltepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		ixta12
13192	SanMiguelIxtapamMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		ixta13
13195	SantaMariaJicaltepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		jica11
13196	SanPedroJicayanMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		jica12
13198	SantiagoJuxtlahuacaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		juxt11
13202	ElRosarioMicaltepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		mica11
13203	SanJuanMixtepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		mixt11
13204	SanPedroMolinosMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		moli11
13205	SanSebastianMonteMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		mont12
13206	SantaLuciaMonteverdeMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		mont13
13207	SanAgustinMonteLobosMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		mont14
13208	SanLuisMoreliaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		more11
13210	SanJorgeNuchitaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		nuch11
13211	SantaCruzNundacoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		nund11
13212	SantiagoNundicheMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		nund12
13213	SantoDomingoNundoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		nund13
13214	SantaMariaNutioMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		nuti11
13215	SantoDomingoNuxaaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		nuxa11
13216	SanAndresNuxinoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		nuxi11
13219	SanMateoPenascoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		pena12
13220	SantaMariaPenolesMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		peno11
13220	SantaMariaPenolesMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		peno11
13222	SantiagoPinotepaNacionalMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		pino11
13223	PinotepaDonLuisMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		pino12
13224	SanMiguelProgresoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		prog11
13225	SanJeronimoProgresoMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		prog12
13227	SantosReyesTepejilloMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		reye11
13229	SanFranciscoSayultepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		sayu11
13231	SanJoseSinicahuaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		sini11
13234	SantiagoTamazolaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tama12
13236	SanJuanTeitaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		teit11
13237	LosTejocotesMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tejo11
13238	TepejilloMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tepe11
13241	SanPedroTidaaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tida11
13244	SanAgustinTlacotepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tlac11
13245	SantaCatarinaTlaltempanMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tlal11
13246	SantiagoTlazoyaltepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tlaz11
13246	SantiagoTlazoyaltepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tlaz11
13247	SantaMariaTonahuixtlaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		tona11
13248	TotoltepecGuerreroMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		toto12
13250	SanJeronimoXayacatlanMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		xaya11
13252	SantaMariaYolotepecMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		yolo11
13254	YoloxochitlMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		yolo12
13255	SantiagoYosonduaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		yoso11
13256	SanBartolomeYucuaneMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		yucu11
13258	YucunutiBenitoJuarezMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		yucu13
13262	SanJuanYutaMixtec	MEAT	carne	ku̧ñu̧	ku̧ñu̧	114	634			josserand1983mixtec		yuta12
13259	SantaMariaYucunicocoMixtec	MEAT	carne	kū̧ñù̧	kū̧ñù̧	114	634			josserand1983mixtec		yucu15
13155	SanEstebanAtatlahucaMixtec	MEAT	carne	kū̧ñu̧	kū̧ñu̧	114	634			josserand1983mixtec		atat11
13184	SanMiguelElGrandeMixtec	MEAT	carne	kū̧ñu̧	kū̧ñu̧	114	634			josserand1983mixtec		gran11
13251	XayacatlanBravoMixtec	MEAT	carne	kū̧ñu̧	kū̧ñu̧	114	634			josserand1983mixtec		xaya12
6233	ElJicaralMixtec	MEAT	carne	ku̠ñu̠	ku̠ñu̠	114	634			Emily John-Martin		jica13
19172	SantaCruzNundacoMixtec	YEAR	año	kusa	kusa	196	1226			josserand1983mixtec		nund11
597	SantoTomasOcotepecMixtec	LAZY	lazy	kū-kúshí	kúshí	186	1564			alexander1988syntactic		ocot11
20289	SanMartinDuraznosMixtec	LAZY	flojo	kúshí	kúshí	186	1564			hernandez2020san-martin		dura11
18272	SanMiguelAchiutlaMixtec	LAZY	flojo	kuši	kuši	186	1564			josserand1983mixtec		achi11
18356	SantiagoJuxtlahuacaMixtec	LAZY	flojo	kuši	kuši	186	1564			josserand1983mixtec		juxt11
18366	SanPedroMolinosMixtec	LAZY	flojo	kuši	kuši	186	1564			josserand1983mixtec		moli11
18367	SantaLuciaMonteverdeMixtec	LAZY	flojo	kuši	kuši	186	1564			josserand1983mixtec		mont13
18377	SantiagoNuyooMixtec	LAZY	flojo	kuši	kuši	186	1564			josserand1983mixtec		nuyo11
18416	SanAgustinTlacotepecMixtec	LAZY	flojo	kuši	kuši	186	1564			josserand1983mixtec		tlac11
18433	SantiagoYosonduaMixtec	LAZY	flojo	kuši	kuši	186	1564			josserand1983mixtec		yoso11
18298	ChalcatongoHidalgoMixtec	LAZY	flojo	kuṣ̌i	kuṣ̌i	186	1564			josserand1983mixtec		chal11
18338	SantaCruzItundujiaMixtec	LAZY	flojo	kuṣ̌i	kuṣ̌i	186	1564			josserand1983mixtec		itun11
18435	SanBartolomeYucuaneMixtec	LAZY	flojo	kuṣ̌i	kuṣ̌i	186	1564			josserand1983mixtec		yucu11
2733	SantiagoCacaloxtepecMixtec	WHITE	white	kúší	kúší	156	1335			durr1987preliminary		caca11
18330	SanMiguelElGrandeMixtec	LAZY	flojo	kúší	kúší	186	1564			josserand1983mixtec		gran11
18379	SantoTomasOcotepecMixtec	LAZY	flojo	kúší	kúší	186	1564			josserand1983mixtec		ocot11
18436	SantaMariaYucuhitiMixtec	LAZY	flojo	kúší	kúší	186	1564			josserand1983mixtec		yucu12
18440	SantaMariaYucunicocoMixtec	LAZY	flojo	kùší	kùší	186	1564			josserand1983mixtec		yucu15
18402	SanSebastianTecomaxtlahuacaMixtec	LAZY	flojo	kùṣ̌í	kùṣ̌í	186	1564			josserand1983mixtec		teco11
1662	SanAndresChicahuaxtla1890Triqui	FINGERNAIL	uña	Kusitenha	kusitenha	28	1258			belmar1897ensayo		chic02
18418	SanMiguelTlacotepecMixtec	LAZY	flojo	kušu	kušu	186	1564			josserand1983mixtec		tlac12
923	SanJuanCoatzospamMixtec	PIG	pig	kutsin	kutsin	72	1337	yes	Spanish	small1990syntactic		coat11
7306	ChalcatongoHidalgoMixtec	NOSE	nariz	kutu	kutu	25	1221			josserand1983mixtec		chal11
7328	SanMiguelElGrandeMixtec	NOSE	nariz	kutū	kutū	25	1221			josserand1983mixtec		gran11
8519	SantaMariaHuazolotitlanMixtec	TROUSERS	calzón, pantalón	kutu-čaʔa	kutu-čaʔa	41	809			josserand1983mixtec		huaz11
8525	SantiagoJamiltepecMixtec	TROUSERS	calzón, pantalón	kutu-čaʔa	kutu-čaʔa	41	809			josserand1983mixtec		jami11
8495	SantaMariaAcatepecMixtec	TROUSERS	calzón, pantalón	kutu-saʔa	kutu-saʔa	41	809			josserand1983mixtec		acat11
8586	ChigmecatitlanMixtec	BLOUSE (WOVEN)	huipil	kutuu	kutuu	42				josserand1983mixtec		chig11
5453	SanJuanTepeuxila1900Mixtec	SNAKE	culebra, serpiente	kuu	kuu	53	730			belmar1902el-cuicateco		tepe03
19527	YucunutiBenitoJuarezMixtec	DAY (24 HOURS)	día	kuu	kuu	200	1260			josserand1983mixtec		yucu13
5503	SanJuanTepeuxila1900Mixtec	PLATE	plato	kuú	kuú	123	480			belmar1902el-cuicateco		tepe03
1700	SanAndresChicahuaxtla1890Triqui	HORN (ANATOMY)	cuerno	Kuû	kuû	76	1393			belmar1897ensayo		chic02
20989	SanAndresYutatioMixtec	DAY (24 HOURS)	día	kuu̠	kuu̠	200	1260			williams2017diccionario		yuta13
19529	YucuquimiOcampoMixtec	DAY (24 HOURS)	día	küü	küü	200	1260			josserand1983mixtec		yucu16
16406	SanEstebanAtatlahucaMixtec	FOUR	cuatro	ku̧ù̧	ku̧ù̧	160	1500			josserand1983mixtec		atat11
16399	SantaCatarinaAdequezMixtec	FOUR	cuatro	ku̧u̧	ku̧u̧	160	1500			josserand1983mixtec		adeq11
16413	ChalcatongoHidalgoMixtec	FOUR	cuatro	ku̧u̧	ku̧u̧	160	1500			josserand1983mixtec		chal11
16431	SanJuanDiuxiMixtec	FOUR	cuatro	ku̧u̧	ku̧u̧	160	1500			josserand1983mixtec		diux11
16440	SantaCruzItundujiaMixtec	FOUR	cuatro	ku̧u̧	ku̧u̧	160	1500			josserand1983mixtec		itun11
