ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Floating_Tone,Loan_Source
SantiagoTamazolaMixtec-100_thread-1,,SantiagoTamazolaMixtec,100_thread,žiʔƀa,žiʔƀa,ʒ *i/i ʔ β *a/a,,josserand1983mixtec,,,^ž i ʔ ƀ a$,SantiagoTamazolaMixtec,,
SantaMariaTataltepecMixtec-100_thread-1,,SantaMariaTataltepecMixtec,100_thread,žuʔa,žuʔa,ʒ *u/u ʔ *a/a,,josserand1983mixtec,,,^ž u ʔ a$,SantaMariaTataltepecMixtec,,
SanSebastianTecomaxtlahuacaMixtec-100_thread-1,,SanSebastianTecomaxtlahuacaMixtec,100_thread,yoʔƀa,yoʔƀa,*y/j *o/o ʔ β *a/a,,josserand1983mixtec,,,^y o ʔ ƀ a$,SanSebastianTecomaxtlahuacaMixtec,,
SanJuanTeitaMixtec-100_thread-1,,SanJuanTeitaMixtec,100_thread,šuʔwa,šuʔwa,ʃ *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^š u ʔ w a$,SanJuanTeitaMixtec,,
LosTejocotesMixtec-100_thread-1,,LosTejocotesMixtec,100_thread,yuʔa,yuʔa,*y/j *u/u ʔ *a/a,,josserand1983mixtec,,,^y u ʔ a$,default,,
TepejilloMixtec-100_thread-1,,TepejilloMixtec,100_thread,yuʔa,yuʔa,*y/j *u/u ʔ *a/a,,josserand1983mixtec,,,^y u ʔ a$,TepejilloMixtec,,
SanAntonioTepetlapaMixtec-100_thread-1,,SanAntonioTepetlapaMixtec,100_thread,yuʔwa,yuʔwa,*y/j *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^y u ʔ w a$,SanAntonioTepetlapaMixtec,,
SanPedroySanPabloTeposcolulaMixtec-100_thread-1,,SanPedroySanPabloTeposcolulaMixtec,100_thread,yuʔwa,yuʔwa,*y/j *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^y u ʔ w a$,SanPedroySanPabloTeposcolulaMixtec,,
SanPedroTidaaMixtec-100_thread-1,,SanPedroTidaaMixtec,100_thread,žuʔa,žuʔa,ʒ *u/u ʔ *a/a,,josserand1983mixtec,,,^ž u ʔ a$,SanPedroTidaaMixtec,,
SantiagoTilantongoMixtec-100_thread-1,,SantiagoTilantongoMixtec,100_thread,žuʔwa,žuʔwa,ʒ *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^ž u ʔ w a$,SantiagoTilantongoMixtec,,
SanAgustinTlacotepecMixtec-100_thread-1,,SanAgustinTlacotepecMixtec,100_thread,žuʔuƀa,žuʔuƀa,ʒ *u/u ʔ *u/u β *a/a,,josserand1983mixtec,,,^ž u ʔ u ƀ a$,default,,
SanMiguelTlacotepecMixtec-100_thread-1,,SanMiguelTlacotepecMixtec,100_thread,žoʔƀa,žoʔƀa,ʒ *o/o ʔ β *a/a,,josserand1983mixtec,,,^ž o ʔ ƀ a$,SanMiguelTlacotepecMixtec,,
SantaCatarinaTlaltempanMixtec-100_thread-1,,SantaCatarinaTlaltempanMixtec,100_thread,yuʔƀa,yuʔƀa,*y/j *u/u ʔ β *a/a,,josserand1983mixtec,,,^y u ʔ ƀ a$,SantaCatarinaTlaltempanMixtec,,
SantaCatarinaTlaltempanMixtec-100_thread-2,,SantaCatarinaTlaltempanMixtec,100_thread,žuʔƀa,žuʔƀa,ʒ *u/u ʔ β *a/a,,josserand1983mixtec,,,^ž u ʔ ƀ a$,SantaCatarinaTlaltempanMixtec,,
SantiagoTlazoyaltepecMixtec-100_thread-1,,SantiagoTlazoyaltepecMixtec,100_thread,žuʔa,žuʔa,ʒ *u/u ʔ *a/a,,josserand1983mixtec,,,^ž u ʔ a$,SantiagoTlazoyaltepecMixtec,,
SantaMariaTonahuixtlaMixtec-100_thread-1,,SantaMariaTonahuixtlaMixtec,100_thread,yuʔa,yuʔa,*y/j *u/u ʔ *a/a,,josserand1983mixtec,,,^y u ʔ a$,SantaMariaTonahuixtlaMixtec,,
TotoltepecGuerreroMixtec-100_thread-1,,TotoltepecGuerreroMixtec,100_thread,yuʔa,yuʔa,*y/j *u/u ʔ *a/a,,josserand1983mixtec,,,^y u ʔ a$,TotoltepecGuerreroMixtec,,
VillaTututepecMelchorOcampoMixtec-100_thread-1,,VillaTututepecMelchorOcampoMixtec,100_thread,yuʔwa,yuʔwa,*y/j *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^y u ʔ w a$,VillaTututepecMelchorOcampoMixtec,,
SanJeronimoXayacatlanMixtec-100_thread-2,,SanJeronimoXayacatlanMixtec,100_thread,žuʔa,žuʔa,ʒ *u/u ʔ *a/a,,josserand1983mixtec,,,^ž u ʔ a$,SanJeronimoXayacatlanMixtec,,
XayacatlanBravoMixtec-100_thread-1,,XayacatlanBravoMixtec,100_thread,yùʔà,yùʔà,*y/j u ¹ ʔ a ¹,,josserand1983mixtec,,,^y ù ʔ à$,XayacatlanBravoMixtec,,
SantaMariaYolotepecMixtec-100_thread-1,,SantaMariaYolotepecMixtec,100_thread,žuʔuƀa,žuʔuƀa,ʒ *u/u ʔ *u/u β *a/a,,josserand1983mixtec,,,^ž u ʔ u ƀ a$,SantaMariaYolotepecMixtec,,
YoloxochitlMixtec-100_thread-2,,YoloxochitlMixtec,100_thread,yuʔwa,yuʔwa,*y/j *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^y u ʔ w a$,YoloxochitlMixtec,,
SantiagoYosonduaMixtec_B-100_thread-1,,SantiagoYosonduaMixtec_B,100_thread,žuʔwa,žuʔwa,ʒ *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^ž u ʔ w a$,SantiagoYosonduaMixtec_B,,
SanBartolomeYucuaneMixtec-100_thread-1,,SanBartolomeYucuaneMixtec,100_thread,žuʔwa,žuʔwa,ʒ *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^ž u ʔ w a$,SanBartolomeYucuaneMixtec,,
SantaMariaYucuhitiMixtec-100_thread-1,,SantaMariaYucuhitiMixtec,100_thread,yūʔƀē,yūʔƀē,*y/j u ³ ʔ β e ³,,josserand1983mixtec,,,^y ū ʔ ƀ ē$,SantaMariaYucuhitiMixtec,,
YucunutiBenitoJuarezMixtec-100_thread-1,,YucunutiBenitoJuarezMixtec,100_thread,žaʔa,žaʔa,ʒ *a/a ʔ *a/a,,josserand1983mixtec,,,^ž a ʔ a$,YucunutiBenitoJuarezMixtec,,
SantaMariaYucunicocoMixtec-100_thread-1,,SantaMariaYucunicocoMixtec,100_thread,žùʔƀà,žùʔƀà,ʒ u ¹ ʔ β a ¹,,josserand1983mixtec,,,^ž ù ʔ ƀ à$,SantaMariaYucunicocoMixtec,,
YucuquimiOcampoMixtec-100_thread-2,,YucuquimiOcampoMixtec,100_thread,žoʔo,žoʔo,ʒ *o/o ʔ *o/o,,josserand1983mixtec,,,^ž o ʔ o$,YucuquimiOcampoMixtec,,
YutanduchiGuerreroMixtec-100_thread-1,,YutanduchiGuerreroMixtec,100_thread,yuʔƀe,yuʔƀe,*y/j *u/u ʔ β *e/e,,josserand1983mixtec,,,^y u ʔ ƀ e$,YutanduchiGuerreroMixtec,,
SanJuanYutaMixtec-100_thread-1,,SanJuanYutaMixtec,100_thread,žuʔa,žuʔa,ʒ *u/u ʔ *a/a,,josserand1983mixtec,,,^ž u ʔ a$,SanJuanYutaMixtec,,
SantaMariaZacatepecMixtec-100_thread-2,,SantaMariaZacatepecMixtec,100_thread,yuʔwa,yuʔwa,*y/j *u/u ʔ *w/β *a/a,,josserand1983mixtec,,,^y u ʔ w a$,SantaMariaZacatepecMixtec,,
ZapotitlanPalmasMixtec-100_thread-1,,ZapotitlanPalmasMixtec,100_thread,yuʔa,yuʔa,*y/j *u/u ʔ *a/a,,josserand1983mixtec,,,^y u ʔ a$,ZapotitlanPalmasMixtec,,
SanMartinDuraznosMixtec_A-100_thread-1,,SanMartinDuraznosMixtec_A,100_thread,yò'và,yò'và,*y/j o ¹ ʔ β a ¹,,hernandez2020san-martin,,,^y ò ' v à$,SanMartinDuraznosMixtec_A,,
SantoDomingoHuendioMixtec-100_thread-1,,SantoDomingoHuendioMixtec,100_thread,yú'và,yú'và,*y/j u ⁵ ʔ β a ¹,,becerra-roldan2015un-estudio,,,^y ú ' v à$,SantoDomingoHuendioMixtec,,
SanPedroYosonamaMixtec-100_thread-1,,SanPedroYosonamaMixtec,100_thread,yua'a,yua'a,*y/j *u/u *a/a ʔ *a/a,,gittlen2016gramatica,,,^y u a ' a$,SanPedroYosonamaMixtec,,
YucunanyMixtec-100_thread-1,,YucunanyMixtec,100_thread,yù'và,yù'và,*y/j u ¹ ʔ β a ¹,,salazar2020yucunani,,,^y ù ' v à$,YucunanyMixtec,,
SanAndresYutatioMixtec-100_thread-1,,SanAndresYutatioMixtec,100_thread,yi'o̠,yi'o̠,*y/j *i/i ʔ o ³,,williams2017diccionario,,,^y i ' o̠$,SanAndresYutatioMixtec,,
SanAndresChicahuaxtlaTriqui_B-100_thread-1,,SanAndresChicahuaxtlaTriqui_B,100_thread,ʔwe³²ʰ,ʔwe³²ʰ,ʔ *w/β *e/e ³²ʰ/h ³²,,hernandez-mendoza2020vocabulario,,,^ʔ w e ³²ʰ$,default,,
ChalcatongoHidalgoMixtec_A-100_thread-1,,ChalcatongoHidalgoMixtec_A,100_thread,žuʔà,žuʔà,ʒ *u/u ʔ a ¹,,macaulay1996grammar,,,^ž u ʔ à$,default,,
Proto-Mixtec-100_thread-3,,Proto-Mixtec,100_thread,yùʔwè,yùʔwè,*y/j u ¹ ʔ *w/β e ¹,,durr1987preliminary,,,^y ù ʔ w è$,default,,
SanMartinItunyosoTriqui-100_thread-1,,SanMartinItunyosoTriqui,100_thread,yu³hbej³,yu³hbej³,*y/j *u/u *³/⁴ *h/ʔ *b/β *e/e *j/h *³/⁴,,ChristianDiCanio,,,^y u ³ h b e j ³$,SanMartinItunyosoTriqui,,
AbasoloValleMixtec-101_three-1,,AbasoloValleMixtec,101_three,ùni,ùni,u ¹ n *i/i,,galindo-sanchez2009vocabulario,,,^ù n i$,default,,
YoloxochitlMixtec-101_three-1,,YoloxochitlMixtec,101_three,u¹ni¹,u¹ni¹,*u/u ?<¹> n *i/i ?<¹>,,amith2020yoloxochitl,,,^u <¹> n i <¹> $,YoloxochitlMixtec,,
SantiagoJamiltepecMixtec-101_three-1,,SantiagoJamiltepecMixtec,101_three,uñi,uñi,*u/u ɲ *i/i,,johnson1988syntactic,,,^u ñ i$,SantiagoJamiltepecMixtec,,
SantoTomasOcotepecMixtec-101_three-1,,SantoTomasOcotepecMixtec,101_three,uni,uni,*u/u n *i/i,,alexander1988syntactic,,,^u n i$,SantoTomasOcotepecMixtec,,
SanJeronimoProgresoMixtec_A-101_three-1,,SanJeronimoProgresoMixtec_A,101_three,uni,uni,*u/u n *i/i,,shields1988syntactic,,,^u n i$,SanJeronimoProgresoMixtec_A,,
AyutlalosLibresMixtec_A-101_three-1,,AyutlalosLibresMixtec_A,101_three,ūni,ūni,u ³ n *i/i,,hills1990syntactic,,,^ū n i$,default,,
SanJuanCoatzospamMixtec_A-101_three-1,,SanJuanCoatzospamMixtec_A,101_three,únī,únī,u ⁵ n *ī/i ³,,small1990syntactic,,,^ú n ī$,SanJuanCoatzospamMixtec_A,,
AlacatlatzalaMixtec_B-101_three-1,,AlacatlatzalaMixtec_B,101_three,uni,uni,*u/u n *i/i,,zylstra1991syntactic,,,^u n i$,default,,
SanJuanDiuxiMixtec_A-101_three-1,,SanJuanDiuxiMixtec_A,101_three,únî,únî,u ⁵ n i ⁵¹,,kuiper1991syntactic,,,^ú n î$,SanJuanDiuxiMixtec_A,,
ConcepcionPapaloCuicatec-101_three-1,,ConcepcionPapaloCuicatec,101_three,inu,inu,*i/i n *u/u,,bradley1991preliminary,,,^i n u$,default,,
SantiagoYosonduaMixtec_A-101_three-1,,SantiagoYosonduaMixtec_A,101_three,ūni,ūni,u ³ n *i/i,,farris1992syntactic,,,^ū n i$,SantiagoYosonduaMixtec_A,,
SanJuanCopalaTriqui-101_three-1,,SanJuanCopalaTriqui,101_three,wahnux¹,wahnux¹,*w/β *a/a *h/ʔ n *u/u *x/ʃ *¹/¹,,hollenbach1992syntactic,,,^w a h n u x ¹$,SanJuanCopalaTriqui,,
SanAndresChicahuaxtla1890Triqui-101_three-1,,SanAndresChicahuaxtla1890Triqui,101_three,Guanénha,guanénha,g *u/u ã e ⁵ n *h/ʔ *a/a,,belmar1897ensayo,,,^g u an é n h a$,default,,
SanAndresChicahuaxtla1890Triqui-101_three-2,,SanAndresChicahuaxtla1890Triqui,101_three,guañânha,guañânha,g *u/u *a/a ɲ a ⁵¹ n *h/ʔ *a/a,,belmar1897ensayo,,,^g u a ñ â n h a$,default,,
SanPedroySanPabloTeposcolula1600Mixtec-101_three-1,,SanPedroySanPabloTeposcolula1600Mixtec,101_three,vni,vni,β n *i/i,,alvarado1593vocabulario,,,^v n i$,SanPedroySanPabloTeposcolula1600Mixtec,,
TlahuapaMixtec-101_three-1,,TlahuapaMixtec,101_three,ùnì,ùnì,u ¹ n i ¹,,oxnard2020,,,^ù n ì$,TlahuapaMixtec,,
PiedraAzulMixtec-101_three-1,,PiedraAzulMixtec,101_three,ònì,ònì,o ¹ n i ¹,,oxnard2020,,,^ò n ì$,default,,
SanMarcoslaFlorMixtec-101_three-1,,SanMarcoslaFlorMixtec,101_three,ònì,ònì,o ¹ n i ¹,,oxnard2020,,,^ò n ì$,SanMarcoslaFlorMixtec,,
SanSebastianMonteMixtec_A-101_three-1,,SanSebastianMonteMixtec_A,101_three,ònì,ònì,o ¹ n i ¹,,oxnard2020,,,^ò n ì$,SanSebastianMonteMixtec_A,,
LaBateaMixtec-101_three-1,,LaBateaMixtec,101_three,ùnì,ùnì,u ¹ n i ¹,,oxnard2020,,,^ù n ì$,default,,
SanAgustinChayucoMixtec-101_three-1,,SanAgustinChayucoMixtec,101_three,uñi,uñi,*u/u ɲ *i/i,,pensinger1974diccionario,,,^u ñ i$,default,,
SanJuanColoradoMixtec_A-101_three-1,,SanJuanColoradoMixtec_A,101_three,uñi,uñi,*u/u ɲ *i/i,,stark1986diccionario,,,^u ñ i$,SanJuanColoradoMixtec_A,,
SantaMariaZacatepecMixtec-101_three-1,,SantaMariaZacatepecMixtec,101_three,uni,uni,*u/u n *i/i,,towne2011gramatica,,,^u n i$,SantaMariaZacatepecMixtec,,
AlacatlatzalaMixtec_A-101_three-1,,AlacatlatzalaMixtec_A,101_three,u̠ni̠,u̠ni̠,*u̠/u ¹ n *i̠/i ¹,,zylstra2012gramatica,,,^u̠ n i̠$,default,,
XochapaMixtec-101_three-1,,XochapaMixtec,101_three,u̠ni̠,u̠ni̠,*u̠/u ¹ n *i̠/i ¹,,stark2013diccionario,,,^u̠ n i̠$,XochapaMixtec,,
MagdalenaPenascoMixtec-101_three-1,,MagdalenaPenascoMixtec,101_three,unì,unì,*u/u n i ¹,,hollenbach2017diccionario,,,^u n ì$,default,,
SanEstebanAtatlahucaMixtec_A-101_three-1,,SanEstebanAtatlahucaMixtec_A,101_three,unī,unī,*u/u n *ī/i ³,,alexander1980gramatica,,,^u n ī$,SanEstebanAtatlahucaMixtec_A,,
SantaMariaPapaloCuicatec-101_three-1,,SantaMariaPapaloCuicatec,101_three,i⁴nu⁴,i⁴nu⁴,*i/i *⁴/⁴ n *u/u *⁴/²,,anderson1983diccionario,,,^i ⁴ n u ⁴$,SantaMariaPapaloCuicatec,,
SanJuanTepeuxila1900Mixtec-101_three-1,,SanJuanTepeuxila1900Mixtec,101_three,inu,inu,*i/i n *u/u,,belmar1902el-cuicateco,,,^i n u$,SanJuanTepeuxila1900Mixtec,,
SanAndresChicahuaxtlaTriqui_A-101_three-1,,SanAndresChicahuaxtlaTriqui_A,101_three,hua'⁵nï³,hua'⁵nï³,*h/ʔ *u/u *a/a ʔ *⁵/¹ n ɯ *³/⁴,,good1978diccionario,,,^h u a ' ⁵ n ï ³$,default,,
ElJicaralMixtec-101_three-1,,ElJicaralMixtec,101_three,u̠ni̠,u̠ni̠,*u̠/u ¹ n *i̠/i ¹,,Emily John-Martin,,,^u̠ n i̠$,default,,
SantaMariaAcatepecMixtec-101_three-1,,SantaMariaAcatepecMixtec,101_three,u̧ñi̧,u̧ñi̧,*u̧/ũ ɲ *i̧/ĩ,,josserand1983mixtec,,,^u̧ ñ i̧$,SantaMariaAcatepecMixtec,,
SanMiguelAchiutlaMixtec-101_three-1,,SanMiguelAchiutlaMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanMiguelAchiutlaMixtec,,
SantaCatarinaAdequezMixtec-101_three-1,,SantaCatarinaAdequezMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantaCatarinaAdequezMixtec,,
SanMiguelAhuehuetitlanMixtec-101_three-1,,SanMiguelAhuehuetitlanMixtec,101_three,ʔu̧ni̧,ʔu̧ni̧,ʔ *u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^ʔ u̧ n i̧$,SanMiguelAhuehuetitlanMixtec,,
AlacatlatzalaMixtec_C-101_three-1,,AlacatlatzalaMixtec_C,101_three,o̧ni̧,o̧ni̧,*o̧/õ n *i̧/ĩ,,josserand1983mixtec,,,^o̧ n i̧$,default,,
AlacatlatzalaMixtec_C-101_three-2,,AlacatlatzalaMixtec_C,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,default,,
AlcozaucaGuerreroMixtec-101_three-1,,AlcozaucaGuerreroMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,default,,
SanMiguelAmatitlanMixtec-101_three-1,,SanMiguelAmatitlanMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanMiguelAmatitlanMixtec,,
SantaMariaApazcoMixtec-101_three-1,,SantaMariaApazcoMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantaMariaApazcoMixtec,,
SantiagoApoalaMixtec-101_three-1,,SantiagoApoalaMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantiagoApoalaMixtec,,
SanEstebanAtatlahucaMixtec_B-101_three-1,,SanEstebanAtatlahucaMixtec_B,101_three,u̧nī̧,u̧nī̧,*u̧/ũ n *ī̧/ĩ ³,,josserand1983mixtec,,,^u̧ n ī̧$,SanEstebanAtatlahucaMixtec_B,,
SanAgustinAtenangoMixtec-101_three-1,,SanAgustinAtenangoMixtec,101_three,ʔò̧nì̧,ʔò̧nì̧,ʔ õ ¹ n ĩ ¹,,josserand1983mixtec,,,^ʔ ò̧ n ì̧$,default,,
SanPedroAtoyacMixtec-101_three-1,,SanPedroAtoyacMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanPedroAtoyacMixtec,,
AyutlalosLibresMixtec_B-101_three-1,,AyutlalosLibresMixtec_B,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,default,,
SantaCruzBravoMixtec-101_three-1,,SantaCruzBravoMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantaCruzBravoMixtec,,
SantiagoCacaloxtepecMixtec-101_three-1,,SantiagoCacaloxtepecMixtec,101_three,o̧ni̧,o̧ni̧,*o̧/õ n *i̧/ĩ,,josserand1983mixtec,,,^o̧ n i̧$,SantiagoCacaloxtepecMixtec,,
CahuatacheMixtec-101_three-1,,CahuatacheMixtec,101_three,o̧ni̧,o̧ni̧,*o̧/õ n *i̧/ĩ,,josserand1983mixtec,,,^o̧ n i̧$,default,,
ChalcatongoHidalgoMixtec_B-101_three-1,,ChalcatongoHidalgoMixtec_B,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,default,,
SanAgustinChayucoMixtec-101_three-2,,SanAgustinChayucoMixtec,101_three,u̧ñi̧,u̧ñi̧,*u̧/ũ ɲ *i̧/ĩ,,josserand1983mixtec,,,^u̧ ñ i̧$,default,,
SanPedroChayucoMixtec-101_three-1,,SanPedroChayucoMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanPedroChayucoMixtec,,
SantiagoChazumbaMixtec-101_three-1,,SantiagoChazumbaMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantiagoChazumbaMixtec,,
SanMiguelChicahuaMixtec-101_three-1,,SanMiguelChicahuaMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanMiguelChicahuaMixtec,,
ChigmecatitlanMixtec-101_three-1,,ChigmecatitlanMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,default,,
SanJuanCoatzospamMixtec_B-101_three-1,,SanJuanCoatzospamMixtec_B,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanJuanCoatzospamMixtec_B,,
CoicoyanlasFloresMixtec-101_three-1,,CoicoyanlasFloresMixtec,101_three,ù̧nì̧,ù̧nì̧,ũ ¹ n ĩ ¹,,josserand1983mixtec,,,^ù̧ n ì̧$,default,,
SanJuanColoradoMixtec_B-101_three-1,,SanJuanColoradoMixtec_B,101_three,u̧ñi̧,u̧ñi̧,*u̧/ũ ɲ *i̧/ĩ,,josserand1983mixtec,,,^u̧ ñ i̧$,SanJuanColoradoMixtec_B,,
CosoltepecMixtec-101_three-1,,CosoltepecMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,default,,
SanPedroCoxcaltepecCantarosMixtec-101_three-1,,SanPedroCoxcaltepecCantarosMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanPedroCoxcaltepecCantarosMixtec,,
SanPedroCoxcaltepecCantarosMixtec-101_three-2,,SanPedroCoxcaltepecCantarosMixtec,101_three,o̧ni̧,o̧ni̧,*o̧/õ n *i̧/ĩ,,josserand1983mixtec,,,^o̧ n i̧$,SanPedroCoxcaltepecCantarosMixtec,,
SanCristobalJamiltepecMixtec-101_three-1,,SanCristobalJamiltepecMixtec,101_three,u̧ñi̧,u̧ñi̧,*u̧/ũ ɲ *i̧/ĩ,,josserand1983mixtec,,,^u̧ ñ i̧$,SanCristobalJamiltepecMixtec,,
CuatzoquitengoMixtec-101_three-1,,CuatzoquitengoMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,default,,
SantaAnaCuauhtemocMixtec-101_three-1,,SantaAnaCuauhtemocMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantaAnaCuauhtemocMixtec,,
CuilapamGuerreroMixtec-101_three-1,,CuilapamGuerreroMixtec,101_three,o̧ni̧,o̧ni̧,*o̧/õ n *i̧/ĩ,,josserand1983mixtec,,,^o̧ n i̧$,default,,
CuyamecalcoVillaZaragozaMixtec-101_three-1,,CuyamecalcoVillaZaragozaMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,default,,
SanJuanDiuxiMixtec_B-101_three-1,,SanJuanDiuxiMixtec_B,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanJuanDiuxiMixtec_B,,
SanMartinDuraznosMixtec_B-101_three-1,,SanMartinDuraznosMixtec_B,101_three,ù̧nì̧,ù̧nì̧,ũ ¹ n ĩ ¹,,josserand1983mixtec,,,^ù̧ n ì̧$,SanMartinDuraznosMixtec_B,,
SanMartinEstadoMixtec-101_three-1,,SanMartinEstadoMixtec,101_three,o̧ñi̧,o̧ñi̧,*o̧/õ ɲ *i̧/ĩ,,josserand1983mixtec,,,^o̧ ñ i̧$,SanMartinEstadoMixtec,,
SanMartinEstadoMixtec-101_three-2,,SanMartinEstadoMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanMartinEstadoMixtec,,
SantaCatarinaEstetlaMixtec-101_three-1,,SantaCatarinaEstetlaMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantaCatarinaEstetlaMixtec,,
SanFranciscolasFloresMixtec-101_three-1,,SanFranciscolasFloresMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanFranciscolasFloresMixtec,,
SanMiguelElGrandeMixtec_A-101_three-1,,SanMiguelElGrandeMixtec_A,101_three,u̧nī̧,u̧nī̧,*u̧/ũ n *ī̧/ĩ ³,,josserand1983mixtec,,,^u̧ n ī̧$,SanMiguelElGrandeMixtec_A,,
GuadalupeVillahermosaMixtec-101_three-1,,GuadalupeVillahermosaMixtec,101_three,ʔu̧ni̧,ʔu̧ni̧,ʔ *u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^ʔ u̧ n i̧$,default,,
SantaMariaHuazolotitlanMixtec-101_three-1,,SantaMariaHuazolotitlanMixtec,101_three,u̧ñi̧,u̧ñi̧,*u̧/ũ ɲ *i̧/ĩ,,josserand1983mixtec,,,^u̧ ñ i̧$,SantaMariaHuazolotitlanMixtec,,
SanAntonioHuitepecMixtec-101_three-1,,SanAntonioHuitepecMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanAntonioHuitepecMixtec,,
SantaCruzItundujiaMixtec-101_three-1,,SantaCruzItundujiaMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantaCruzItundujiaMixtec,,
IxpantepecNievesMixtec-101_three-1,,IxpantepecNievesMixtec,101_three,ʔu̧ni̧,ʔu̧ni̧,ʔ *u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^ʔ u̧ n i̧$,default,,
SantiagoIxtayutlaMixtec-101_three-1,,SantiagoIxtayutlaMixtec,101_three,u̧ñi̧,u̧ñi̧,*u̧/ũ ɲ *i̧/ĩ,,josserand1983mixtec,,,^u̧ ñ i̧$,SantiagoIxtayutlaMixtec,,
SantiagoIxtaltepecMixtec-101_three-1,,SantiagoIxtaltepecMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SantiagoIxtaltepecMixtec,,
SanMiguelIxtapamMixtec-101_three-1,,SanMiguelIxtapamMixtec,101_three,u̧ni̧,u̧ni̧,*u̧/ũ n *i̧/ĩ,,josserand1983mixtec,,,^u̧ n i̧$,SanMiguelIxtapamMixtec,,
