ID	PARAMETER_ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	COGIDS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	LANGID	IPA	DUPLICATES
6918	166_frog	FROG	SantaMariaAcatepecMixtec	saʔwa	saʔwa	s a ʔ w a	7354	sant1441	503	16.76337	-97.98945		109	saʔwa	0
6919	166_frog	FROG	SantaCatarinaAdequezMixtec	sapu	sapu	s a p u	7365		503	17.43688	-97.14695		101	sapu	0
6920	166_frog	FROG	SanMiguelAhuehuetitlanMixtec	laʔwa	laʔwa	l a ʔ w a	7354	sila1250	503	17.67151	-98.32045		77	laʔwa	0
6921	166_frog	FROG	SanMiguelAhuehuetitlanMixtec	la-ko̧ⁿdo	la-ko̧ⁿdo	l a + k õ ⁿd o	7358 7355	sila1250	503	17.67151	-98.32045		77	la+kõⁿdo	0
6922	166_frog	FROG	AlacatlatzalaMixtec_C	saʔwa	saʔwa	s a ʔ w a	7354	alac1244	503	17.25	-98.58		4	saʔwa	0
6923	166_frog	FROG	AlcozaucaGuerreroMixtec	saʔwa	saʔwa	s a ʔ β a	7354	alco1235	503	17.3687	-98.3969		5	saʔβa	0
6924	166_frog	FROG	SanMiguelAmatitlanMixtec	ti-rana	ti-rana	t i + ɾ a n a	7357 7366		503	17.89179	-98.02529		78	ti+ɾana	0
6925	166_frog	FROG	SantaMariaApazcoMixtec	ⁿdi-laʔwa	ⁿdi-laʔwa	ⁿd i + l a ʔ w a	7357 7354	apas1235	503	17.6143	-97.0657		110	ⁿdi+laʔwa	0
6926	166_frog	FROG	SantiagoApoalaMixtec	(lika)-laʔwa	lika-laʔwa	l i k a + l a ʔ w a	7359 7354	apas1235	503	17.6143	-97.0657		122	lika+laʔwa	0
6927	166_frog	FROG	SanEstebanAtatlahucaMixtec_B	saʔva	saʔva	s a ʔ β a	7354	atat1238	503	17.07133	-97.67753		45	saʔβa	0
6928	166_frog	FROG	SanAgustinAtenangoMixtec	laʔo	laʔo	l a ʔ o	7354		503	17.61188	-98.01527		29	laʔo	0
6929	166_frog	FROG	SanPedroAtoyacMixtec	saʔwa	saʔwa	s a ʔ w a	7354		503	16.48865	-97.9864		86	saʔwa	0
6930	166_frog	FROG	AyutlalosLibresMixtec_B	saʔwa	saʔwa	s a ʔ w a	7354	ayut1236	503	16.8833	-98.9916		7	saʔwa	0
6931	166_frog	FROG	SantaCruzBravoMixtec	saʔwa	saʔwa	s a ʔ w a	7354		503	17.58093	-98.22383		105	saʔwa	0
6932	166_frog	FROG	SantiagoCacaloxtepecMixtec	lokoⁿde	lokoⁿde	l o k o ⁿd e	7359	caca1250	503	17.7248	-97.7637		123	lokoⁿde	0
6933	166_frog	FROG	CahuatacheMixtec	saʔwa	saʔwa	s a ʔ w a	7354	alac1244	503	17.41506	-98.53192		8	saʔwa	0
6934	166_frog	FROG	ChalcatongoHidalgoMixtec_B	saʔƀa	saʔƀa	s a ʔ β a	7354	sanm1296	503	17.03226	-97.57074		10	saʔβa	0
6935	166_frog	FROG	SanAgustinChayucoMixtec	saʔwa	saʔwa	s a ʔ w a	7354	chay1249	503	16.42	-97.83		30	saʔwa	0
6936	166_frog	FROG	SanPedroChayucoMixtec	laʔwa	laʔwa	l a ʔ w a	7354		503	17.21534	-97.99416		87	laʔwa	0
6937	166_frog	FROG	SanMiguelChicahuaMixtec	ⁿdi-laʔwa	ⁿdi-laʔwa	ⁿd i + l a ʔ w a	7357 7354		503	17.63719	-97.19479		79	ⁿdi+laʔwa	0
6938	166_frog	FROG	ChigmecatitlanMixtec	ȼ(i)đaʔwa	ȼiđaʔwa	ts i ð a ʔ w a	7354	chig1239	503	18.6303	-98.1046		11	tsiðaʔwa	0
6939	166_frog	FROG	SanJuanCoatzospamMixtec_B	ȼaʔƀa	ȼaʔƀa	ts a ʔ β a	7354	coat1241	503	18.04875	-96.76363		56	tsaʔβa	0
6940	166_frog	FROG	CoicoyanlasFloresMixtec	ko̧ⁿdo	ko̧ⁿdo	k õ ⁿd o	7355	coic1238	503	17.27301	-98.27588		12	kõⁿdo	0
6941	166_frog	FROG	CoicoyanlasFloresMixtec	lekʷe	lekʷe	l e kʷ e	7359	coic1238	503	17.27301	-98.27588		12	lekʷe	0
6942	166_frog	FROG	SanJuanColoradoMixtec_B	saʔƀa	saʔƀa	s a ʔ β a	7354	sanj1281	503	16.46073	-97.95446		58	saʔβa	0
6943	166_frog	FROG	CosoltepecMixtec	laʔwa	laʔwa	l a ʔ w a	7354	chaz1235	503	18.14291	-97.79059		14	laʔwa	0
6944	166_frog	FROG	SanCristobalJamiltepecMixtec	čaʔƀa	čaʔƀa	tʃ a ʔ β a	7354	chay1249	503	16.48433	-97.86594		43	tʃaʔβa	0
6945	166_frog	FROG	SanCristobalJamiltepecMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	chay1249	503	16.48433	-97.86594		43	saʔβa	0
6946	166_frog	FROG	CuatzoquitengoMixtec	saʔwa	saʔwa	s a ʔ w a	7354	cuat1239	503	17.28835	-98.61552		15	saʔwa	0
6947	166_frog	FROG	SantaAnaCuauhtemocMixtec	luu-ȼaʔwa	luu-ȼaʔwa	l u u + ts a ʔ w a	7368 7354	cuya1240	503	17.98379	-96.79439		100	luu+tsaʔwa	0
6948	166_frog	FROG	CuilapamGuerreroMixtec	tʸaʔwa	tʸaʔwa	tʲ a ʔ w a	7354		503	17.04496	-97.75798		16	tʲaʔwa	0
6949	166_frog	FROG	CuyamecalcoVillaZaragozaMixtec	saʔwa	saʔwa	s a ʔ w a	7354	cuya1240	503	18.0821	-96.7314		17	saʔwa	0
6950	166_frog	FROG	SanJuanDiuxiMixtec_B	ⁿraka	ⁿraka	ⁿr a k a	7359	diux1236	503	17.3596	-97.3861		61	ⁿraka	0
6951	166_frog	FROG	SanMartinDuraznosMixtec_B	ku̧ⁿdu	ku̧ⁿdu	k ũ ⁿd u	7355	juxt1235	503	17.30502	-98.10188		71	kũⁿdu	0
6952	166_frog	FROG	SanMartinDuraznosMixtec_B	laʔwa	laʔwa	l a ʔ w a	7354	juxt1235	503	17.30502	-98.10188		71	laʔwa	0
6953	166_frog	FROG	SanMartinEstadoMixtec	ⁿdi-koⁿdo	ⁿdi-koⁿdo	ⁿd i + k o ⁿd o	7357 7355		503	17.56721	-98.17607		72	ⁿdi+koⁿdo	0
6954	166_frog	FROG	SanMartinEstadoMixtec	laʔƀa	laʔƀa	l a ʔ β a	7354		503	17.56721	-98.17607		72	laʔβa	0
6955	166_frog	FROG	SantaCatarinaEstetlaMixtec	laʔwa	laʔwa	l a ʔ w a	7354	peno1244	503	17.02627	-97.0974		102	laʔwa	0
6956	166_frog	FROG	SanFranciscolasFloresMixtec	laʔwa	laʔwa	l a ʔ w a	7354		503	17.777	-98.031		47	laʔwa	0
6957	166_frog	FROG	SanMiguelElGrandeMixtec_A	saʔvā	saʔvā	s a ³ ʔ β a ¹	7353	sanm1295	503	17.04688	-97.62248		80	sa³ʔβa¹	0
6958	166_frog	FROG	GuadalupeVillahermosaMixtec	laʔwa	laʔwa	l a ʔ w a	7354		503	17.75898	-98.01539		20	laʔwa	0
6959	166_frog	FROG	SantaMariaHuazolotitlanMixtec	lekʷe	lekʷe	l e kʷ e	7359		503	16.3019	-97.91488		111	lekʷe	0
6960	166_frog	FROG	SantaMariaHuazolotitlanMixtec	saʔwa	saʔwa	s a ʔ w a	7354		503	16.3019	-97.91488		111	saʔwa	0
6961	166_frog	FROG	SanAntonioHuitepecMixtec	laʔwa	laʔwa	l a ʔ w a	7354	huit1252	503	16.9476	-97.1236		38	laʔwa	0
6962	166_frog	FROG	SantaCruzItundujiaMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	itun1239	503	16.77876	-97.59753		106	saʔβa	0
6963	166_frog	FROG	IxpantepecNievesMixtec	haʔva	haʔva	h a ʔ β a	7354	sila1250	503	17.50717	-98.04556		21	haʔβa	0
6964	166_frog	FROG	SantiagoIxtayutlaMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	ixta1235	503	16.5774	-97.5759		126	saʔβa	0
6965	166_frog	FROG	SantiagoIxtaltepecMixtec	ⁿdi-đekʷe	ⁿdi-đekʷe	ⁿd i + ð e kʷ e	7357 7359		503	17.54171	-97.11437		125	ⁿdi+ðekʷe	0
6966	166_frog	FROG	SanMiguelIxtapamMixtec	rana	rana	ɾ ã a	7358		503	18.80685	-100.15039		82	ɾãa	0
6967	166_frog	FROG	SantiagoJamiltepecMixtec_B	saʔƀa	saʔƀa	s a ʔ β a	7354	jami1235	503	16.2279	-97.8417		128	saʔβa	0
6968	166_frog	FROG	SanFranciscoJaltepetongoMixtec	či-lekʷe	či-lekʷe	tʃ i + l e kʷ e	7357 7359		503	17.38592	-97.26345		46	tʃi+lekʷe	0
6969	166_frog	FROG	SantaMariaJicaltepecMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	pino1237	503	16.38086	-98.04128		112	saʔβa	0
6970	166_frog	FROG	SanPedroJicayanMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354		503	16.45235	-98.0151		89	saʔβa	0
6971	166_frog	FROG	SanPedroJocotipacMixtec	ka-đaʔwa	ka-đaʔwa	k a + ð a ʔ w a	7367 7354		503	17.7687	-97.07983		90	ka+ðaʔwa	0
6972	166_frog	FROG	SantiagoJuxtlahuacaMixtec	laʔƀa	laʔƀa	l a ʔ β a	7354	juxt1235	503	17.3518	-98.0146		129	laʔβa	0
6973	166_frog	FROG	SanLorenzoMixtec	saʔwa	saʔwa	s a ʔ w a	7354		503	17.66757	-98.11901		67	saʔwa	0
6974	166_frog	FROG	SantaCatarinaMechoacanMixtec	saʔwa	saʔwa	s a ʔ w a	7354	chay1249	503	16.33471	-97.83626		103	saʔwa	0
6975	166_frog	FROG	ElRosarioMicaltepecMixtec	laƀa	laƀa	l a β a	7354		503	18.04537	-97.85057		19	laβa	0
6976	166_frog	FROG	SanJuanMixtepecMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	mixt1425	503	17.3317	-97.8791		62	saʔβa	0
6977	166_frog	FROG	SanSebastianMonteMixtec_B	ⁿdi-laʔƀa	ⁿdi-laʔƀa	ⁿd i + l a ʔ β a	7357 7354	sila1250	503	17.6793	-98.02259		98	ⁿdi+laʔβa	0
6978	166_frog	FROG	SantaLuciaMonteverdeMixtec	řekʷe	řekʷe	r e kʷ e	7359	sant1439	503	16.9969	-97.6277		108	rekʷe	0
6979	166_frog	FROG	SantaLuciaMonteverdeMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	sant1439	503	16.9969	-97.6277		108	saʔβa	0
6980	166_frog	FROG	SanLuisMoreliaMixtec	ⁿdi-laƀa	ⁿdi-laƀa	ⁿd i + l a β a	7357 7354	tama1339	503	17.70342	-98.21456		68	ⁿdi+laβa	0
6981	166_frog	FROG	SanAntonioNduayacoMixtec	laʔwa	laʔwa	l a ʔ w a	7354	apas1235	503	17.68547	-97.14745		39	laʔwa	0
6982	166_frog	FROG	SantaCruzNundacoMixtec	sapu	sapu	s a p u	7365		503	17.17339	-97.72325		107	sapu	0
6983	166_frog	FROG	SantiagoNundicheMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	nort2985	503	17.3312	-97.67444		130	saʔβa	0
6984	166_frog	FROG	SantoDomingoNundoMixtec	laʔƀa	laʔƀa	l a ʔ β a	7354		503	17.60855	-97.68566		139	laʔβa	0
6985	166_frog	FROG	SantaMariaNutioMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354		503	16.48542	-97.90405		113	saʔβa	0
6986	166_frog	FROG	SantoDomingoNuxaaMixtec	laʔwa	laʔwa	l a ʔ w a	7354		503	17.21663	-97.12285		140	laʔwa	0
6987	166_frog	FROG	SanAndresNuxinoMixtec	laʔƀa	laʔƀa	l a ʔ β a	7354		503	17.23883	-97.10497		36	laʔβa	0
6988	166_frog	FROG	SanAndresNuxinoMixtec	laʔwa	laʔwa	l a ʔ w a	7354		503	17.23883	-97.10497		36	laʔwa	0
6989	166_frog	FROG	SantiagoNuyooMixtec	sāʔwā	sāʔwā	s a ³ ʔ w a ³	7353	nuyo1238	503	17.0147	-97.76674		131	sa³ʔwa³	0
6990	166_frog	FROG	SantiagoNuyooMixtec	kuʔle	kuʔle	k u ʔ l e	7374	nuyo1238	503	17.0147	-97.76674		131	kuʔle	0
6991	166_frog	FROG	SantoTomasOcotepecMixtec_B	ⁿtī-šikʷi	ⁿtī-šikʷi	ⁿt i ³ + ʃ i kʷ i	7357 7359	ocot1243	503	17.14419	-97.76322		143	ⁿti³+ʃikʷi	0
6992	166_frog	FROG	SanMateoPenascoMixtec	sapu	sapu	s a p u	7365	sanm1293	503	17.15127	-97.53321		74	sapu	0
6993	166_frog	FROG	SantaMariaPenolesMixtec	la̧ʔƀa̧	la̧ʔƀa̧	l ã ʔ β ã	7354	sant1445	503	17.07959	-97.00272		115	lãʔβã	0
6994	166_frog	FROG	SanMiguelPiedrasMixtec	laʔⁿdu	laʔⁿdu	l a ʔ ⁿd u	7363	sanm1294	503	16.9944	-97.2056		83	laʔⁿdu	0
6995	166_frog	FROG	SantiagoPinotepaNacionalMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	pino1237	503	16.3043	-97.9966		132	saʔβa	0
6996	166_frog	FROG	PinotepaDonLuisMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	pino1237	503	16.42666	-97.97647		27	saʔβa	0
6997	166_frog	FROG	SanMiguelProgresoMixtec	saʔwa	saʔwa	s a ʔ w a	7354		503	17.1743	-97.79838		84	saʔwa	0
6998	166_frog	FROG	SanJeronimoProgresoMixtec_B	laʔƀa	laʔƀa	l a ʔ β a	7354	sila1250	503	17.44616	-98.15466		50	laʔβa	0
6999	166_frog	FROG	Proto-Mixtec	laʔwa	laʔwa	l a ʔ w a	7354	mixt1427	503				28	laʔwa	0
7000	166_frog	FROG	SantosReyesTepejilloMixtec	lava	lava	l a β a	7354		503	17.43262	-97.93997		141	laβa	0
7001	166_frog	FROG	SantosReyesTepejilloMixtec	(ʔisu ki̧ni̧)	ʔisu-ki̧ni̧	ʔ i s u + k ĩ n ĩ	7375 7376		503	17.43262	-97.93997		141	ʔisu+kĩnĩ	0
7002	166_frog	FROG	SanFranciscoSayultepecMixtec	lekʷe	lekʷe	l e kʷ e	7359	pino1237	503	16.59537	-98.12933		48	lekʷe	0
7003	166_frog	FROG	SanMateoSindihuiMixtec	laʔwa	laʔwa	l a ʔ w a	7354	sind1277	503	17.02	-97.3036		75	laʔwa	0
7004	166_frog	FROG	SanJoseSinicahuaMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	sini1243	503	17.2218	-97.5904		54	saʔβa	0
7005	166_frog	FROG	SanBartoloSoyaltepecMixtec	ⁿdi-đekʷe	ⁿdi-đekʷe	ⁿd i + ð e kʷ e	7357 7359	soya1236	503	17.5892	-97.1921		42	ⁿdi+ðekʷe	0
7006	166_frog	FROG	SanJuanTamazolaMixtec	laʔⁿdu	laʔⁿdu	l a ʔ ⁿd u	7363	tama1339	503	17.1258	-97.0998		63	laʔⁿdu	0
7007	166_frog	FROG	SantaMariaTataltepecMixtec	đaʔwa	đaʔwa	ð a ʔ w a	7354	sant1444	503	17.14222	-97.39407		116	ðaʔwa	0
7008	166_frog	FROG	SanSebastianTecomaxtlahuacaMixtec	lava	lava	l a β a	7354		503	17.34568	-98.0312		99	laβa	0
7009	166_frog	FROG	SanSebastianTecomaxtlahuacaMixtec	ko̧ⁿdo	ko̧ⁿdo	k õ ⁿd o	7355		503	17.34568	-98.0312		99	kõⁿdo	0
7010	166_frog	FROG	SanJuanTeitaMixtec	đaʔwa	đaʔwa	ð a ʔ w a	7354	sanj1282	503	17.1542	-97.3899		64	ðaʔwa	0
7011	166_frog	FROG	LosTejocotesMixtec	ⁿdi-koʔⁿdo	ⁿdi-koʔⁿdo	ⁿd i + k o ʔ ⁿd o	7357 7355		503	17.31342	-97.89609		23	ⁿdi+koʔⁿdo	0
7012	166_frog	FROG	TepejilloMixtec	laʔwa	laʔwa	l a ʔ w a	7354		503	18.05265	-97.83906		144	laʔwa	0
7013	166_frog	FROG	SanAntonioTepetlapaMixtec	saʔwa	saʔwa	s a ʔ w a	7354		503	16.54182	-98.06578		40	saʔwa	0
7014	166_frog	FROG	SanPedroySanPabloTeposcolulaMixtec	đaʔva	đaʔva	ð a ʔ β a	7354		503	17.51167	-97.48883		95	ðaʔβa	0
7015	166_frog	FROG	SantiagoTilantongoMixtec	ⁿdɨku	ⁿdɨku	ⁿd ɨ k u	7359	diux1236	503	17.3596	-97.3861		134	ⁿdɨku	0
7016	166_frog	FROG	SantiagoTilantongoMixtec	đaʔwa	đaʔwa	ð a ʔ w a	7354	diux1236	503	17.3596	-97.3861		134	ðaʔwa	0
7017	166_frog	FROG	SanAgustinTlacotepecMixtec	la-šikʷi	la-šikʷi	l a + ʃ i kʷ i	7358 7359	sana1284	503	17.20365	-97.51853		32	la+ʃikʷi	0
7018	166_frog	FROG	SantaCatarinaTlaltempanMixtec	sabu	sabu	s a b u	7365		503	18.61485	-98.08867		104	sabu	0
7019	166_frog	FROG	SantiagoTlazoyaltepecMixtec	čaʔwa	čaʔwa	tʃ a ʔ w a	7354	sant1446	503	17.0274	-96.99583		135	tʃaʔwa	0
7020	166_frog	FROG	SantaMariaTonahuixtlaMixtec	likʷi	likʷi	l i kʷ i	7359		503	18.20057	-97.89437		117	likʷi	0
7021	166_frog	FROG	TotoltepecGuerreroMixtec	rana	rana	ɾ ã a	7358	chaz1235	503	18.22581	-97.85526		146	ɾãa	0
7022	166_frog	FROG	VillaTututepecMelchorOcampoMixtec	saʔwa	saʔwa	s a ʔ w a	7354	tutu1243	503	16.12968	-97.60452		147	saʔwa	0
7023	166_frog	FROG	SanJeronimoXayacatlanMixtec	si-đikʷi	si-đikʷi	s i + ð i kʷ i	7357 7359	south3001	503	18.22159	-97.91563		52	si+ðikʷi	0
7024	166_frog	FROG	XayacatlanBravoMixtec	sì-đīkʷī	sì-đīkʷī	s i ¹ + ð i ³ kʷ i ³	7357 7371	south3001	503	18.2353	-97.97435		148	si¹+ði³kʷi³	0
7025	166_frog	FROG	SantaMariaYolotepecMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	taca1257	503	16.9648	-97.4537		118	saʔβa	0
7026	166_frog	FROG	YoloxochitlMixtec	saʔwa	saʔwa	s a ʔ β a	7354	yolo1241	503	16.8059	-98.6293		150	saʔβa	0
7027	166_frog	FROG	SantiagoYosonduaMixtec_B	saʔƀa	saʔƀa	s a ʔ β a	7354	yoso1239	503	16.9042	-97.5018		137	saʔβa	0
7028	166_frog	FROG	SanBartolomeYucuaneMixtec	saʔƀa	saʔƀa	s a ʔ β a	7354	yucu1250	503	17.2832	-97.4285		41	saʔβa	0
7029	166_frog	FROG	SanBartolomeYucuaneMixtec	saʔwa	saʔwa	s a ʔ w a	7354	yucu1250	503	17.2832	-97.4285		41	saʔwa	0
7030	166_frog	FROG	SantaMariaYucuhitiMixtec	kúʔlé	kúʔlé	k u ⁵ ʔ l e ⁵	7364	yucu1249	503	17.03036	-97.78237		119	ku⁵ʔle⁵	0
7031	166_frog	FROG	YucunutiBenitoJuarezMixtec	sapo	sapo	s a p o	7372	yucu1251	503	17.63409	-97.89151		152	sapo	0
7032	166_frog	FROG	SantaMariaYucunicocoMixtec	ⁿdīšíkʷí	ⁿdīšíkʷí	ⁿd i ³ ʃ i ⁵ kʷ i ⁵	7370		503	17.2372	-97.91806		120	ⁿdi³ʃi⁵kʷi⁵	0
7033	166_frog	FROG	SantaMariaYucunicocoMixtec	lī-kóʔⁿdó	lī-kóʔⁿdó	l i ³ + k o ⁵ ʔ ⁿd o ⁵	7373 7356		503	17.2372	-97.91806		120	li³+ko⁵ʔⁿdo⁵	0
7034	166_frog	FROG	YucuquimiOcampoMixtec	laʔƀa	laʔƀa	l a ʔ β a	7354		503	17.57853	-97.89014		153	laʔβa	0
7035	166_frog	FROG	YutanduchiGuerreroMixtec	r̃a̧na̧	r̃a̧na̧	r ã n ã	7366	yuta1240	503	17.0311	-97.2293		154	rãnã	0
7036	166_frog	FROG	SanJuanYutaMixtec	laʔƀa	laʔƀa	l a ʔ β a	7354		503	17.02228	-97.17054		66	laʔβa	0
7037	166_frog	FROG	SantaMariaZacatepecMixtec	lekʷe	lekʷe	l e kʷ e	7359	sant1436	503	16.7003	-97.9484		121	lekʷe	0
7038	166_frog	FROG	ZapotitlanPalmasMixtec	ȼi-laʔwa	ȼi-laʔwa	ts i + l a ʔ w a	7357 7354		503	17.88959	-97.82406		155	tsi+laʔwa	0
7039	166_frog	FROG	SanMartinDuraznosMixtec_A	lá'và	lá'và	l a ⁵ ʔ β a ¹	7353	juxt1235	503	17.30502	-98.10188		70	la⁵ʔβa¹	0
7040	166_frog	FROG	SantoDomingoHuendioMixtec	sa'va	sa'va	s a ³ ʔ β a	7353	sant1440	503	17.25296	-97.5054		138	sa³ʔβa	0
7041	166_frog	FROG	YucunanyMixtec	sa'và	sa'và	s a ³ ʔ β a ¹	7353	mixt1425	503	17.300827	-97.893888		151	sa³ʔβa¹	0
7042	166_frog	FROG	SanAndresYutatioMixtec	lá'o̠	lá'o̠	l a ⁵ ʔ o ¹	7353		503	17.60626	-97.89428		37	la⁵ʔo¹	0
7043	166_frog	FROG	SanAndresChicahuaxtlaTriqui_B	ʃi²ri³kɨ³ʰ	ʃi²ri³kɨ³ʰ	ʃ i ² r i ³ k ɨ h ³	7361	chic1273	503	17.15612	-97.84007		35	ʃi²ri³kɨh³	0
7044	166_frog	FROG	ChalcatongoHidalgoMixtec_A	sáʔba	sáʔba	s a ⁵ ʔ β a ³	7353	sanm1296	503	17.03226	-97.57074		9	sa⁵ʔβa³	0
7045	166_frog	FROG	Proto-Mixtec	láʔwà	láʔwà	l a ⁵ ʔ w a ¹	7353	mixt1427	503				28	la⁵ʔwa¹	0
7046	166_frog	FROG	SanMartinItunyosoTriqui	kwa³hlah³	kwa³hlah³	kʷ a ³ ʔ l a ʔ ³	7364	sanm1298	503	17.22887	-97.88125		73	kʷa³ʔlaʔ³	0
7047	167_furrow	FURROW	AbasoloValleMixtec	yuku	yuku	ʒ u ³ k u ³	7531	mixt1425	1794	17.78287	-95.54381		1	ʒu³ku³	0
7048	167_furrow	FURROW	YoloxochitlMixtec	yu³kun²	yu³kun²	j u ³ k ũ ²	7531	yolo1241	1794	16.8059	-98.6293		150	ju³kũ²	0
7049	167_furrow	FURROW	SantiagoJamiltepecMixtec_A	yukun	yukun	j u ¹ k ũ ¹	7531	jami1235	1794	16.2279	-97.8417		127	ju¹kũ¹	0
7050	167_furrow	FURROW	AyutlalosLibresMixtec_A	yūkun	yūkun	j u ³ k ũ ¹	7531	ayut1236	1794	16.8833	-98.9916		6	ju³kũ¹	0
7051	167_furrow	FURROW	SanPedroySanPabloTeposcolula1600Mixtec	sanicuvui sichi	sani-cuvui-sichi	s a n i + k u w i + s i tʃ i	7541 7542 7533		1794	17.51167	-97.48883		94	sani+kuwi+sitʃi	0
7052	167_furrow	FURROW	SanPedroySanPabloTeposcolula1600Mixtec	sanisanuusichi	sani-sa-nuu-sichi	s a n i + s a + n u u + s i tʃ i	7541 7537 7545 7533		1794	17.51167	-97.48883		94	sani+sa+nuu+sitʃi	0
7053	167_furrow	FURROW	SanPedroySanPabloTeposcolula1600Mixtec	sanicahi sichi	sani-cahi-sichi	s a n i + k a ʔ i + s i tʃ i	7541 7546 7533		1794	17.51167	-97.48883		94	sani+kaʔi+sitʃi	0
7054	167_furrow	FURROW	TlahuapaMixtec	chìchi	chìchi	tʃ i ¹ tʃ i ³	7532	alco1235	1794	17.37553	-98.33826		145	tʃi¹tʃi³	0
7055	167_furrow	FURROW	PiedraAzulMixtec	í'tsin	í'tsin	i ⁵ ʔ ts ĩ ³	7532		1794	17.380833	-98.185833		26	i⁵ʔtsĩ³	0
7056	167_furrow	FURROW	SanMarcoslaFlorMixtec	chìchi	chìchi	tʃ i ¹ tʃ i ³	7532	sanm1291	1794	17.418889	-98.268611		69	tʃi¹tʃi³	0
7057	167_furrow	FURROW	SanSebastianMonteMixtec_A	chìchi	chìchi	tʃ i ¹ tʃ i ³	7532	sila1250	1794	17.6793	-98.02259		97	tʃi¹tʃi³	0
7058	167_furrow	FURROW	LaBateaMixtec	chìchi	chìchi	tʃ i ¹ tʃ i ³	7532	mixt1425	1794	17.35948	-97.83233		22	tʃi¹tʃi³	0
7059	167_furrow	FURROW	SanSebastianMonteMixtec_A	yikò	yikò	j i ³ k o ¹	7531	sila1250	1794	17.6793	-98.02259		97	ji³ko¹	0
7060	167_furrow	FURROW	SanAgustinChayucoMixtec	yūcù	yūcù	j u ³ k u ¹	7531	chay1249	1794	16.42	-97.83		30	ju³ku¹	0
7061	167_furrow	FURROW	SanJuanColoradoMixtec_A	yúcun	yúcun	j u ⁵ k ũ ³	7531	sanj1281	1794	16.46073	-97.95446		57	ju⁵kũ³	0
7062	167_furrow	FURROW	SantaMariaZacatepecMixtec	surku	surku	s u ɾ k u	7534	sant1436	1794	16.7003	-97.9484		121	suɾku	0
7063	167_furrow	FURROW	AlacatlatzalaMixtec_A	chi̠chi	chi̠chi	tʃ i ¹ tʃ i ³	7532	alac1244	1794	17.25	-98.58		2	tʃi¹tʃi³	0
7064	167_furrow	FURROW	MagdalenaPenascoMixtec	yukùn	yukùn	ʒ u ³ k u ¹ n	7531	magd1235	1794	17.2837	-97.5413		24	ʒu³ku¹n	0
7065	167_furrow	FURROW	SantaMariaPapaloCuicatec	su²rcu⁴	su²rcu⁴	s u ⁴ ɾ k u ¹	7543	sant1437	1794	17.26813	-96.56338		114	su⁴ɾku¹	0
7066	167_furrow	FURROW	SanAndresChicahuaxtlaTriqui_A	ducuan¹	ducuan¹	d u kʷ a n ⁵	7539	chic1273	1794	17.15612	-97.84007		34	dukʷan⁵	0
7067	167_furrow	FURROW	ElJicaralMixtec	chi̠chi	chi̠chi	tʃ i ¹ tʃ i ³	7532	coic1238	1794	17.12602	-98.196842		18	tʃi¹tʃi³	0
7068	167_furrow	FURROW	SantaMariaAcatepecMixtec	yuku̧	yuku̧	j u k ũ	7534	sant1441	1794	16.76337	-97.98945		109	jukũ	0
7069	167_furrow	FURROW	SanMiguelAhuehuetitlanMixtec	čiči	čiči	tʃ i tʃ i	7533	sila1250	1794	17.67151	-98.32045		77	tʃitʃi	0
7070	167_furrow	FURROW	AlcozaucaGuerreroMixtec	čiči	čiči	tʃ i tʃ i	7533	alco1235	1794	17.3687	-98.3969		5	tʃitʃi	0
7071	167_furrow	FURROW	SantaMariaApazcoMixtec	šiči	šiči	ʃ i tʃ i	7533	apas1235	1794	17.6143	-97.0657		110	ʃitʃi	0
7072	167_furrow	FURROW	SantiagoApoalaMixtec	šiči	šiči	ʃ i tʃ i	7533	apas1235	1794	17.6143	-97.0657		122	ʃitʃi	0
7073	167_furrow	FURROW	SanEstebanAtatlahucaMixtec_B	žukū̧	žukū̧	ʒ u k ũ ³	7534	atat1238	1794	17.07133	-97.67753		45	ʒukũ³	0
7074	167_furrow	FURROW	SanAgustinAtenangoMixtec	ⁿčiko	ⁿčiko	ⁿtʃ i k o	7536		1794	17.61188	-98.01527		29	ⁿtʃiko	0
7075	167_furrow	FURROW	SanPedroAtoyacMixtec	yuku̧	yuku̧	j u k ũ	7534		1794	16.48865	-97.9864		86	jukũ	0
7076	167_furrow	FURROW	AyutlalosLibresMixtec_B	yūku̧	yūku̧	j u ³ k ũ	7531	ayut1236	1794	16.8833	-98.9916		7	ju³kũ	0
7077	167_furrow	FURROW	SantaCruzBravoMixtec	čiči	čiči	tʃ i tʃ i	7533		1794	17.58093	-98.22383		105	tʃitʃi	0
