ID	DOCULECT	GLOSS	VALUE	FORM	IDlist	NOTES	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE
6144	jica13	tripa, tripas	siti	siti	31	NA	NA	NA	Emily John-Martin	NA
6145	jica13	pie	xa̠'á	xa̠'á	32	NA	NA	NA	Emily John-Martin	NA
6146	jica13	enfermedad	kue̠'e̠	kue̠'e̠	33	NA	NA	NA	Emily John-Martin	NA
6147	jica13	medicina	ta̠tán	ta̠tán	34	NA	NA	NA	Emily John-Martin	NA
6148	jica13	hinchazón	kuiñu	kuiñu	35	NA	NA	NA	Emily John-Martin	NA
6149	jica13	grano	nti̠'i	nti̠'i	36	NA	NA	NA	Emily John-Martin	NA
6150	jica13	pus, materia	ntakuá	ntakuá	37	NA	NA	NA	Emily John-Martin	NA
6151	jica13	orina	láxa	láxa	38	NA	NA	NA	Emily John-Martin	NA
6152	jica13	tela, ropa	sa'má	sa'má	39	NA	NA	NA	Emily John-Martin	NA
6153	jica13	huarache	nti̠xán	nti̠xán	40	NA	NA	NA	Emily John-Martin	NA
6154	jica13	pantalón	xatu	xatu	41	NA	NA	NA	Emily John-Martin	NA
6155	jica13	huipil	xi̠ku̠n	xi̠ku̠n	42	NA	NA	NA	Emily John-Martin	NA
6156	jica13	pueblo	ñuu	ñuu	43	NA	NA	NA	Emily John-Martin	NA
6157	jica13	casa	ve'e	ve'e	44	NA	NA	NA	Emily John-Martin	NA
6158	jica13	camino	ichí	ichí	45	NA	NA	NA	Emily John-Martin	NA
6159	jica13	horcón	si̠'i̠n	si̠'i̠n	46	NA	NA	NA	Emily John-Martin	NA
6160	jica13	petate	yuví	yuví	47	NA	NA	NA	Emily John-Martin	NA
6161	jica13	cama, lecho	xi̠to	xi̠to	48	NA	NA	NA	Emily John-Martin	NA
6162	jica13	banquito, banco, silla	tia̠yu̠	tia̠yu̠	49	NA	NA	NA	Emily John-Martin	NA
6163	jica13	animal	kití	kití	50	NA	NA	NA	Emily John-Martin	NA
6164	jica13	pájaro	saa	saa	51	NA	NA	NA	Emily John-Martin	NA
6165	jica13	pez, pescado	tia̠ká	tia̠ká	52	NA	NA	NA	Emily John-Martin	NA
6166	jica13	culebra, serpiente	ko̠ó	ko̠ó	53	NA	NA	NA	Emily John-Martin	NA
6167	jica13	rana	kóntó	kóntó	54	NA	NA	NA	Emily John-Martin	NA
6168	jica13	rana	sa̠'va̠	sa̠'va̠	54	NA	NA	NA	Emily John-Martin	NA
6169	jica13	gavilán	saa xí'ña	saa-xí'ña	55	bird-?	NA	NA	Emily John-Martin	NA
6170	jica13	alacrán	ti̠sǒ'ma̠	ti̠-sǒ'ma̠	56	animal-tail	NA	NA	Emily John-Martin	NA
6171	jica13	cucaracha	ti̠tie̠'é	ti̠-tie̠'é	57	animal-	NA	NA	Emily John-Martin	NA
6172	jica13	chapulín	tika	tika	58	NA	NA	NA	Emily John-Martin	NA
6173	jica13	abeja	tíñu̠ñú	tí-ñu̠ñú	59	animal-honey	NA	NA	Emily John-Martin	NA
6174	jica13	ratón, rata	tǐin	tǐin	60	NA	NA	NA	Emily John-Martin	NA
6175	jica13	venado	isu	isu	61	NA	NA	NA	Emily John-Martin	NA
6176	jica13	ardilla	ntikuáñu	nti-kuáñu	62	NA	NA	NA	Emily John-Martin	NA
6177	jica13	zorrillo	lírú	lírú	63	NA	probably	Spanish	Emily John-Martin	NA
6178	jica13	tlacuache	xa̠ko	xa̠ko	64	NA	NA	NA	Emily John-Martin	NA
