Grapheme1,Grapheme2,IPA,Class,Status,Comments,Source,Doculect
áan,NA,ã5ã1,VT,NA,NA,kuiper1991syntactic,diux11
áàn,NA,ã5ã1,VT,NA,NA,hernandez2020san-martin,dura11
áàn,NA,ã5ã1,VT,NA,NA,oxnard2020,flor12
áān,NA,ã5ã1,VT,NA,NA,dyk1965vocabulario,gran11
áan,NA,ã5ã1,VT,NA,NA,johnson1988syntactic,jami11
áàn,NA,ã5ã1,VT,NA,NA,oxnard2020,mont12
áan,NA,ã5ã1,VT,NA,NA,alexander1988syntactic,ocot11
áà̢,NA,ã5ã1,VT,NA,NA,daly1977mixteco,peno11
áàn,NA,ã5ã1,CVC,NA,NA,oxnard2020,pied12
áa̱n,NA,ã5ã1,VT,NA,NA,north1976gramatica,prog12
NA,áan,ã5ã1,V and tone,NA,NA,shields1988syntactic,prog12
áàn,NA,ã5ã1,VT,NA,NA,oxnard2020,tlah11
áan,NA,ã5ã1,VT,NA,NA,farris1992syntactic,yoso11
áǎn,NA,ã5ã15,VT,NA,NA,oxnard2020,bate11
áǎn,NA,ã5ã15,VT,NA,NA,oxnard2020,flor12
áǎn,NA,ã5ã15,CVC,NA,NA,oxnard2020,pied12
áan,NA,ã5ã3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
áān,NA,ã5ã3,VT,NA,NA,zylstra1991syntactic,alac11
áan,NA,ã5ã3,VT,NA,NA,alexander1980gramatica,atat11
áān,NA,ã5ã3,VT,NA,NA,hills1990syntactic,ayut11
áan,NA,ã5ã3,VT,NA,NA,oxnard2020,bate11
áān,NA,ã5ã3,VT,NA,NA,pensinger1974diccionario,chay11
áān,NA,ã5ã3,VT,NA,NA,kuiper1991syntactic,diux11
áan,NA,ã5ã3,VT,NA,NA,hernandez2020san-martin,dura11
áan,NA,ã5ã3,VT,NA,NA,oxnard2020,flor12
áan,NA,ã5ã3,VT,NA,NA,dyk1965vocabulario,gran11
áān,NA,ã5ã3,VT,NA,NA,johnson1988syntactic,jami11
áan,NA,ã5ã3,VT,NA,NA,oxnard2020,mont12
áān,NA,ã5ã3,VT,NA,NA,alexander1988syntactic,ocot11
áa̢,NA,ã5ã3,VT,NA,NA,daly1977mixteco,peno11
áan,NA,ã5ã3,CVC,NA,NA,oxnard2020,pied12
áan,NA,ã5ã3,VT,NA,NA,north1976gramatica,prog12
áān,NA,ã5ã3,VT,NA,NA,shields1988syntactic,prog12
áan,NA,ã5ã3,VT,NA,NA,oxnard2020,tlah11
áān,NA,ã5ã3,VT,NA,NA,farris1992syntactic,yoso11
áă̢,NA,ã5ã35,VT,NA,NA,daly1977mixteco,peno11
áán,NA,ã5ã5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
áán,NA,ã5ã5,VT,NA,NA,zylstra1991syntactic,alac11
áán,NA,ã5ã5,VT,NA,NA,alexander1980gramatica,atat11
áán,NA,ã5ã5,VT,NA,NA,hills1990syntactic,ayut11
áán,NA,ã5ã5,VT,NA,NA,oxnard2020,bate11
áán,NA,ã5ã5,VT,NA,NA,pensinger1974diccionario,chay11
áán,NA,ã5ã5,VT,NA,NA,small1990syntactic,coat11
áán,NA,ã5ã5,VT,NA,NA,kuiper1991syntactic,diux11
áán,NA,ã5ã5,VT,NA,NA,hernandez2020san-martin,dura11
áán,NA,ã5ã5,VT,NA,NA,oxnard2020,flor12
áán,NA,ã5ã5,VT,NA,NA,dyk1965vocabulario,gran11
áán,NA,ã5ã5,VT,NA,NA,johnson1988syntactic,jami11
áán,NA,ã5ã5,VT,NA,NA,oxnard2020,mont12
áán,NA,ã5ã5,VT,NA,NA,alexander1988syntactic,ocot11
áá̢,NA,ã5ã5,VT,NA,NA,daly1977mixteco,peno11
áán,NA,ã5ã5,CVC,NA,NA,oxnard2020,pied12
áán,NA,ã5ã5,VT,NA,NA,"north1976gramatica, shields1988syntactic",prog12
áán,NA,ã5ã5,VT,NA,NA,oxnard2020,tlah11
áán,NA,ã5ã5,VT,NA,NA,farris1992syntactic,yoso11
áân,NA,ã5ã51,VT,NA,NA,oxnard2020,bate11
áân,NA,ã5ã51,VT,NA,NA,small1990syntactic,coat11
áân,NA,ã5ã51,VT,NA,NA,kuiper1991syntactic,diux11
áân,NA,ã5ã51,VT,NA,NA,oxnard2020,flor12
áân,NA,ã5ã51,CVC,NA,NA,oxnard2020,pied12
aᣟ,NA,aa,V,NA,NA,josserand1983mixtec,alac11
ā,NA,aa,V,NA,NA,schultze-jena1938azteken,cahu11
aᣟ,NA,aa,V,NA,NA,NA,NA
aan,NA,ãã,V,NA,NA,pensinger1974diccionario,chay11
aan,NA,ãã,VT,NA,NA,small1990syntactic,coat11
aan,NA,ãã,V,NA,NA,NA,NA
a̠,NA,ɑ,V,NA,NA,NA,NA
b,NA,b,C,loan,NA,zylstra1991syntactic,alac11
b,NA,b,C,loan,NA,alexander1980gramatica,atat11
b,NA,b,C,loan,NA,good1978diccionario,chic12
b,NA,b,C,loan,NA,kuiper1991syntactic,diux11
b,NA,b,C,loan,NA,NA,NA
b,NA,b,C,loan,NA,NA,NA
cn,NA,cn,C,NA,NA,NA,itun12
š̭,NA,ɕ,C,NA,NA,josserand1983mixtec,alac11
x,NA,ɕ,C,NA,NA,hernandez2020san-martin,dura11
š̭,NA,ɕ,C,NA,NA,NA,NA
d,NA,d,C,loan,NA,zylstra1991syntactic,alac11
d,NA,d,C,NA,NA,belmar1897ensayo,chic02
d,NA,d,C,NA,NA,good1978diccionario,chic12
d,NA,d,C,NA,NA,kuiper1991syntactic,diux11
đ,NA,ð,C,NA,NA,josserand1983mixtec,alac11
θ,NA,ð,C,NA,NA,josserand1983mixtec,alac11
d,NA,ð,C,NA,NA,mak1953comparison,atat11
NA,d,ð,C,NA,NA,small1990syntactic,coat11
đ,NA,ð,C,NA,NA,pike1974downstepping,coat11
d,NA,ð,C,NA,NA,bradley1991preliminary,conc11
ð,NA,ð,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
d,NA,ð,C,NA,"not sure, just said to be pronounced like Spanish","dyk1965vocabulario, mak1953comparison",gran11
đ,NA,ð,C,NA,NA,pike1967huajuapan,huaj11
d,NA,ð,C,loan,NA,NA,itun12
d,NA,ð,C,rare,NA,"alexander1988syntactic, mak1958tonal",ocot11
d,NA,ð,C,NA,NA,NA,papa11
d,NA,ð,C,NA,NA,daly1977mixteco,peno11
d,NA,ð,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
d,NA,ð,C,NA,NA,farris1992syntactic,yoso11
đ,NA,ð,C,NA,NA,NA,NA
đ,NA,ð,C,NA,NA,NA,NA
θ,NA,ð,C,NA,NA,NA,NA
dy,NA,dj,C,NA,NA,NA,NA
θy,NA,ðj,C,NA,NA,josserand1983mixtec,alac11
dy,NA,ðj,C,NA,NA,small1990syntactic,coat11
đy,NA,ðj,C,NA,NA,pike1974downstepping,coat11
θy,NA,ðj,C,NA,NA,NA,NA
ǰ,NA,dʒ,C,NA,NA,NA,NA
e,NA,e,V,NA,NA,josserand1983mixtec,alac11
ɛ,NA,e,V,NA,NA,josserand1983mixtec,alac11
NA,e,e,V,NA,NA,mak1953comparison,atat11
e,NA,e,V,NA,NA,pankratz1967phonology,ayut11
e,NA,e,V,NA,NA,schultze-jena1938azteken,cahu11
e,NA,e,V,NA,NA,pensinger1974diccionario,chay11
e,NA,e,V,NA,NA,belmar1897ensayo,chic02
e,NA,e,V,NA,NA,good1978diccionario,chic12
e,NA,e,V,NA,NA,small1990syntactic,coat11
e,NA,e,V,NA,NA,hollenbach1992syntactic,copa11
e,NA,e,V,NA,NA,pike1976stress,diux11
e,NA,e,V,NA,NA,mak1953comparison,gran11
e,NA,e,V,NA,NA,pike1967huajuapan,huaj11
e,NA,e,V,NA,NA,NA,itun12
e,NA,e,V,NA,NA,pike1978phonology,mixt11
e,NA,e,V,NA,NA,mak1958tonal,ocot11
e,NA,e,V,NA,NA,NA,NA
e,NA,e,V,NA,NA,NA,NA
e,NA,e,V,NA,NA,NA,NA
ɛ,NA,e,V,NA,NA,NA,NA
ȩ,NA,ẽ,V,NA,NA,josserand1983mixtec,alac11
e̢,NA,ẽ,V,NA,NA,mak1953comparison,atat11
e̢,NA,ẽ,V,rare,NA,pankratz1967phonology,ayut11
ẽ,NA,ẽ,V,NA,NA,schultze-jena1938azteken,cahu11
en$,NA,ẽ,V,NA,NA,pensinger1974diccionario,chay11
en$,NA,ẽ,V,NA,NA,small1990syntactic,coat11
e̢,NA,ẽ,V,NA,NA,pike1976stress,diux11
e̢,NA,ẽ,V,NA,NA,mak1953comparison,gran11
e̢,NA,ẽ,V,NA,NA,pike1967huajuapan,huaj11
e̢,NA,ẽ,V,NA,NA,pike1978phonology,mixt11
e̢,NA,ẽ,V,NA,NA,mak1958tonal,ocot11
e̠n$,NA,ẽ,V,NA,NA,NA,NA
en,NA,ẽ,V,NA,NA,NA,NA
ȩ,NA,ẽ,V,NA,NA,NA,NA
è,NA,e1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
è,NA,e1,V,NA,NA,"josserand1983mixtec,",alac11
NA,e,e1,VT,NA,NA,zylstra1991syntactic,alac11
ē,NA,e1,VT,NA,NA,alexander1980gramatica,atat11
NA,e,e1,VT,NA,NA,hills1990syntactic,ayut11
è,NA,e1,VT,NA,NA,oxnard2020,bate11
è,NA,e1,VT,NA,NA,pensinger1974diccionario,chay11
è,NA,e1,VT,NA,NA,pike1974downstepping,coat11
ē,NA,e1,VT,NA,NA,small1990syntactic,coat11
e,NA,e1,VT,NA,NA,bradley1991preliminary,conc11
e,NA,e1,VT,NA,NA,kuiper1991syntactic,diux11
è,NA,e1,VT,NA,NA,pike1976stress,diux11
è,NA,e1,VT,NA,NA,hernandez2020san-martin,dura11
è,NA,e1,VT,NA,NA,oxnard2020,flor12
ē,NA,e1,VT,NA,NA,dyk1965vocabulario,gran11
e,NA,e1,VT,NA,NA,johnson1988syntactic,jami11
è,NA,e1,VT,NA,NA,bradley1970a-linguistic,jica11
è,NA,e1,VT,NA,NA,overholt1961tonemic,metl11
è,NA,e1,VT,NA,NA,oxnard2020,mont12
e,NA,e1,VT,NA,NA,alexander1988syntactic,ocot11
è,NA,e1,VT,NA,NA,daly1977mixteco,peno11
è,NA,e1,CVC,NA,NA,oxnard2020,pied12
e̱,NA,e1,VT,NA,NA,north1976gramatica,prog12
NA,e,e1,V and tone,NA,NA,shields1988syntactic,prog12
è,NA,e1,VT,NA,NA,oxnard2020,tlah11
e,NA,e1,VT,NA,NA,farris1992syntactic,yoso11
è,NA,e1,VT,NA,NA,NA,NA
è,NA,e1,V,NA,NA,NA,NA
èn$,NA,ẽ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ȩ̀,NA,ẽ1,V,NA,NA,"josserand1983mixtec,",alac11
en$,NA,ẽ1,VT,NA,NA,zylstra1991syntactic,alac11
ēn$,NA,ẽ1,VT,NA,NA,alexander1980gramatica,atat11
en$,NA,ẽ1,VT,NA,NA,hills1990syntactic,ayut11
èn$,NA,ẽ1,VT,NA,NA,oxnard2020,bate11
èn$,NA,ẽ1,VT,NA,NA,pensinger1974diccionario,chay11
è̢,NA,ẽ1,VT,NA,NA,pike1974downstepping,coat11
ēn$,NA,ẽ1,VT,NA,NA,small1990syntactic,coat11
en$,NA,ẽ1,VT,NA,NA,bradley1991preliminary,conc11
è̢,NA,ẽ1,VT,NA,NA,pike1976stress,diux11
en,NA,ẽ1,VT,rare,NA,kuiper1991syntactic,diux11
èn$,NA,ẽ1,VT,NA,NA,hernandez2020san-martin,dura11
èn$,NA,ẽ1,VT,NA,NA,oxnard2020,flor12
ēn$,NA,ẽ1,VT,NA,NA,dyk1965vocabulario,gran11
en$,NA,ẽ1,VT,NA,NA,johnson1988syntactic,jami11
è̢,NA,ẽ1,VT,NA,NA,bradley1970a-linguistic,jica11
èn,NA,ẽ1,VT,NA,NA,overholt1961tonemic,metl11
èn,NA,ẽ1,VT,NA,NA,oxnard2020,mont12
en$,NA,ẽ1,VT,NA,NA,alexander1988syntactic,ocot11
è̢,NA,ẽ1,VT,NA,NA,daly1977mixteco,peno11
èn,NA,ẽ1,CVC,NA,NA,oxnard2020,pied12
e̱n,NA,ẽ1,VT,NA,NA,north1976gramatica,prog12
NA,en,ẽ1,V and tone,NA,NA,shields1988syntactic,prog12
èn,NA,ẽ1,VT,NA,NA,oxnard2020,tlah11
en,NA,ẽ1,VT,NA,NA,farris1992syntactic,yoso11
ȩ̀,NA,ẽ1,VT,NA,NA,NA,NA
ȩ̀,NA,ẽ1,V,NA,NA,NA,NA
ě,NA,e15,VT,NA,NA,oxnard2020,bate11
ě,NA,e15,VT,NA,NA,pike1974downstepping,coat11
ě,NA,e15,VT,NA,NA,oxnard2020,flor12
ě,NA,e15,CVC,NA,NA,oxnard2020,pied12
ěn,NA,ẽ15,VT,NA,NA,oxnard2020,bate11
ě̢,NA,ẽ15,VT,NA,NA,pike1974downstepping,coat11
ěn,NA,ẽ15,VT,NA,NA,oxnard2020,flor12
ěn,NA,ẽ15,CVC,NA,NA,oxnard2020,pied12
ȩ̌,NA,ẽ15,VT,NA,NA,NA,NA
èèn,NA,ẽ1ẽ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
een,NA,ẽ1ẽ1,VT,NA,NA,zylstra1991syntactic,alac11
ēēn,NA,ẽ1ẽ1,VT,NA,NA,alexander1980gramatica,atat11
een,NA,ẽ1ẽ1,VT,NA,NA,hills1990syntactic,ayut11
èèn,NA,ẽ1ẽ1,VT,NA,NA,oxnard2020,bate11
èèn,NA,ẽ1ẽ1,VT,NA,NA,pensinger1974diccionario,chay11
een,NA,ẽ1ẽ1,VT,NA,NA,kuiper1991syntactic,diux11
èèn,NA,ẽ1ẽ1,VT,NA,NA,hernandez2020san-martin,dura11
èèn,NA,ẽ1ẽ1,VT,NA,NA,oxnard2020,flor12
ēēn,NA,ẽ1ẽ1,VT,NA,NA,dyk1965vocabulario,gran11
een,NA,ẽ1ẽ1,VT,NA,NA,johnson1988syntactic,jami11
èèn,NA,ẽ1ẽ1,VT,NA,NA,oxnard2020,mont12
een,NA,ẽ1ẽ1,VT,NA,NA,alexander1988syntactic,ocot11
èè̢,NA,ẽ1ẽ1,VT,NA,NA,daly1977mixteco,peno11
èèn,NA,ẽ1ẽ1,CVC,NA,NA,oxnard2020,pied12
e̱e̱n,NA,ẽ1ẽ1,VT,NA,NA,north1976gramatica,prog12
NA,een,ẽ1ẽ1,V and tone,NA,NA,shields1988syntactic,prog12
èèn,NA,ẽ1ẽ1,VT,NA,NA,oxnard2020,tlah11
een,NA,ẽ1ẽ1,VT,NA,NA,farris1992syntactic,yoso11
ēēn,NA,ẽ1ē1,VT,NA,NA,small1990syntactic,coat11
èěn,NA,ẽ1ẽ15,VT,NA,NA,oxnard2020,bate11
èěn,NA,ẽ1ẽ15,VT,NA,NA,oxnard2020,flor12
èěn,NA,ẽ1ẽ15,CVC,NA,NA,oxnard2020,pied12
èen,NA,ẽ1ẽ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
eēn,NA,ẽ1ẽ3,VT,NA,NA,zylstra1991syntactic,alac11
ēen,NA,ẽ1ẽ3,VT,NA,NA,alexander1980gramatica,atat11
eēn,NA,ẽ1ẽ3,VT,NA,NA,hills1990syntactic,ayut11
èen,NA,ẽ1ẽ3,VT,NA,NA,oxnard2020,bate11
èēn,NA,ẽ1ẽ3,VT,NA,NA,pensinger1974diccionario,chay11
eēn,NA,ẽ1ẽ3,VT,NA,NA,kuiper1991syntactic,diux11
èen,NA,ẽ1ẽ3,VT,NA,NA,hernandez2020san-martin,dura11
èen,NA,ẽ1ẽ3,VT,NA,NA,oxnard2020,flor12
ēen,NA,ẽ1ẽ3,VT,NA,NA,dyk1965vocabulario,gran11
eēn,NA,ẽ1ẽ3,VT,NA,NA,johnson1988syntactic,jami11
èen,NA,ẽ1ẽ3,VT,NA,NA,oxnard2020,mont12
eēn,NA,ẽ1ẽ3,VT,NA,NA,alexander1988syntactic,ocot11
èe̢,NA,ẽ1ẽ3,VT,NA,NA,daly1977mixteco,peno11
èen,NA,ẽ1ẽ3,CVC,NA,NA,oxnard2020,pied12
eēn,NA,ẽ1ẽ3,VT,NA,NA,shields1988syntactic,prog12
e̱en,NA,ẽ1ẽ3,VT,NA,NA,north1976gramatica,prog12
èen,NA,ẽ1ẽ3,VT,NA,NA,oxnard2020,tlah11
eēn,NA,ẽ1ẽ3,VT,NA,NA,farris1992syntactic,yoso11
èĕ̢,NA,ẽ1ẽ35,VT,NA,NA,daly1977mixteco,peno11
èén,NA,ẽ1ẽ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
eén,NA,ẽ1ẽ5,VT,NA,NA,zylstra1991syntactic,alac11
ēén,NA,ẽ1ẽ5,VT,NA,NA,alexander1980gramatica,atat11
eén,NA,ẽ1ẽ5,VT,NA,NA,hills1990syntactic,ayut11
èén,NA,ẽ1ẽ5,VT,NA,NA,oxnard2020,bate11
èén,NA,ẽ1ẽ5,VT,NA,NA,pensinger1974diccionario,chay11
eén,NA,ẽ1ẽ5,VT,NA,NA,kuiper1991syntactic,diux11
èén,NA,ẽ1ẽ5,VT,NA,NA,hernandez2020san-martin,dura11
èén,NA,ẽ1ẽ5,VT,NA,NA,oxnard2020,flor12
ēén,NA,ẽ1ẽ5,VT,NA,NA,dyk1965vocabulario,gran11
eén,NA,ẽ1ẽ5,VT,NA,NA,johnson1988syntactic,jami11
èén,NA,ẽ1ẽ5,VT,NA,NA,oxnard2020,mont12
eén,NA,ẽ1ẽ5,VT,NA,NA,alexander1988syntactic,ocot11
èé̢,NA,ẽ1ẽ5,VT,NA,NA,daly1977mixteco,peno11
èén,NA,ẽ1ẽ5,CVC,NA,NA,oxnard2020,pied12
e̱én,NA,ẽ1ẽ5,VT,NA,NA,north1976gramatica,prog12
NA,eén,ẽ1ẽ5,V and tone,NA,NA,shields1988syntactic,prog12
èén,NA,ẽ1ẽ5,VT,NA,NA,oxnard2020,tlah11
eén,NA,ẽ1ẽ5,VT,NA,NA,farris1992syntactic,yoso11
ēén,NA,ẽ1ē5,VT,NA,NA,small1990syntactic,coat11
èên,NA,ẽ1ẽ51,VT,NA,NA,oxnard2020,bate11
eên,NA,ẽ1ẽ51,VT,NA,NA,kuiper1991syntactic,diux11
èên,NA,ẽ1ẽ51,VT,NA,NA,oxnard2020,flor12
èên,NA,ẽ1ẽ51,CVC,NA,NA,oxnard2020,pied12
ēên,NA,ẽ1ē51,VT,NA,NA,small1990syntactic,coat11
e,NA,e3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ē,NA,e3,V,NA,NA,"josserand1983mixtec, zylstra1991syntactic",alac11
e,NA,e3,VT,NA,NA,alexander1980gramatica,atat11
ē,NA,e3,VT,NA,NA,hills1990syntactic,ayut11
e,NA,e3,VT,NA,NA,oxnard2020,bate11
ē,NA,e3,VT,NA,NA,pensinger1974diccionario,chay11
ē,NA,e3,VT,NA,NA,bradley1991preliminary,conc11
ē,NA,e3,VT,NA,NA,kuiper1991syntactic,diux11
e,NA,e3,VT,NA,NA,hernandez2020san-martin,dura11
e,NA,e3,VT,NA,NA,oxnard2020,flor12
e,NA,e3,VT,NA,NA,dyk1965vocabulario,gran11
ē,NA,e3,VT,NA,NA,johnson1988syntactic,jami11
ē,NA,e3,VT,NA,NA,bradley1970a-linguistic,jica11
ē,NA,e3,VT,NA,NA,overholt1961tonemic,metl11
e,NA,e3,VT,NA,NA,oxnard2020,mont12
ē,NA,e3,VT,NA,NA,alexander1988syntactic,ocot11
e,NA,e3,VT,NA,NA,daly1977mixteco,peno11
e,NA,e3,CVC,NA,NA,oxnard2020,pied12
e,NA,e3,VT,NA,NA,north1976gramatica,prog12
ē,NA,e3,VT,NA,NA,shields1988syntactic,prog12
e,NA,e3,VT,NA,NA,oxnard2020,tlah11
ē,NA,e3,VT,NA,NA,farris1992syntactic,yoso11
ē,NA,e3,VT,NA,NA,NA,NA
ē,NA,e3,V,NA,NA,NA,NA
en$,NA,ẽ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ȩ̄,NA,ẽ3,V,NA,NA,"josserand1983mixtec,",alac11
ēn$,NA,ẽ3,VT,NA,NA,zylstra1991syntactic,alac11
en$,NA,ẽ3,VT,NA,NA,alexander1980gramatica,atat11
ēn$,NA,ẽ3,VT,NA,NA,hills1990syntactic,ayut11
en$,NA,ẽ3,VT,NA,NA,oxnard2020,bate11
ēn$,NA,ẽ3,VT,NA,NA,pensinger1974diccionario,chay11
ēn$,NA,ẽ3,VT,NA,NA,bradley1991preliminary,conc11
ēn,NA,ẽ3,VT,rare,NA,kuiper1991syntactic,diux11
en$,NA,ẽ3,VT,NA,NA,hernandez2020san-martin,dura11
en$,NA,ẽ3,VT,NA,NA,oxnard2020,flor12
en$,NA,ẽ3,VT,NA,NA,dyk1965vocabulario,gran11
ēn$,NA,ẽ3,VT,NA,NA,johnson1988syntactic,jami11
ē̢,NA,ẽ3,VT,NA,NA,bradley1970a-linguistic,jica11
ēn,NA,ẽ3,VT,NA,NA,overholt1961tonemic,metl11
en,NA,ẽ3,VT,NA,NA,oxnard2020,mont12
ēn$,NA,ẽ3,VT,NA,NA,alexander1988syntactic,ocot11
e̢,NA,ẽ3,VT,NA,NA,daly1977mixteco,peno11
en,NA,ẽ3,CVC,NA,NA,oxnard2020,pied12
en,NA,ẽ3,VT,NA,NA,north1976gramatica,prog12
ēn,NA,ẽ3,VT,NA,NA,shields1988syntactic,prog12
en,NA,ẽ3,VT,NA,NA,oxnard2020,tlah11
ēn,NA,ẽ3,VT,NA,NA,farris1992syntactic,yoso11
ȩ̄,NA,ẽ3,VT,NA,NA,NA,NA
ȩ̄,NA,ẽ3,V,NA,NA,NA,NA
ĕ,NA,e35,VT,NA,NA,daly1977mixteco,peno11
ĕ̢,NA,ẽ35,VT,NA,NA,daly1977mixteco,peno11
ĕè̢,NA,ẽ35ẽ1,VT,NA,NA,daly1977mixteco,peno11
ĕe̢,NA,ẽ35ẽ3,VT,NA,NA,daly1977mixteco,peno11
ĕĕ̢,NA,ẽ35ẽ35,VT,NA,NA,daly1977mixteco,peno11
ĕé̢,NA,ẽ35ẽ5,VT,NA,NA,daly1977mixteco,peno11
eèn,NA,ẽ3ẽ1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ēen,NA,ẽ3ẽ1,VT,NA,NA,zylstra1991syntactic,alac11
eēn,NA,ẽ3ẽ1,VT,NA,NA,alexander1980gramatica,atat11
ēen,NA,ẽ3ẽ1,VT,NA,NA,hills1990syntactic,ayut11
eèn,NA,ẽ3ẽ1,VT,NA,NA,oxnard2020,bate11
ēèn,NA,ẽ3ẽ1,VT,NA,NA,pensinger1974diccionario,chay11
ēen,NA,ẽ3ẽ1,VT,NA,NA,kuiper1991syntactic,diux11
eèn,NA,ẽ3ẽ1,VT,NA,NA,hernandez2020san-martin,dura11
eèn,NA,ẽ3ẽ1,VT,NA,NA,oxnard2020,flor12
eēn,NA,ẽ3ẽ1,VT,NA,NA,dyk1965vocabulario,gran11
ēen,NA,ẽ3ẽ1,VT,NA,NA,johnson1988syntactic,jami11
eèn,NA,ẽ3ẽ1,VT,NA,NA,oxnard2020,mont12
ēen,NA,ẽ3ẽ1,VT,NA,NA,alexander1988syntactic,ocot11
eè̢,NA,ẽ3ẽ1,VT,NA,NA,daly1977mixteco,peno11
eèn,NA,ẽ3ẽ1,CVC,NA,NA,oxnard2020,pied12
ee̱n,NA,ẽ3ẽ1,VT,NA,NA,north1976gramatica,prog12
ēen,NA,ẽ3ẽ1,VT,NA,NA,shields1988syntactic,prog12
eèn,NA,ẽ3ẽ1,VT,NA,NA,oxnard2020,tlah11
ēen,NA,ẽ3ẽ1,VT,NA,NA,farris1992syntactic,yoso11
eěn,NA,ẽ3ẽ15,VT,NA,NA,oxnard2020,bate11
eěn,NA,ẽ3ẽ15,VT,NA,NA,oxnard2020,flor12
eěn,NA,ẽ3ẽ15,CVC,NA,NA,oxnard2020,pied12
een,NA,ẽ3ẽ3,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ēēn,NA,ẽ3ẽ3,VT,NA,NA,zylstra1991syntactic,alac11
een,NA,ẽ3ẽ3,VT,NA,NA,alexander1980gramatica,atat11
ēēn,NA,ẽ3ẽ3,VT,NA,NA,hills1990syntactic,ayut11
een,NA,ẽ3ẽ3,VT,NA,NA,oxnard2020,bate11
ēēn,NA,ẽ3ẽ3,VT,NA,NA,pensinger1974diccionario,chay11
ēēn,NA,ẽ3ẽ3,VT,NA,NA,kuiper1991syntactic,diux11
een,NA,ẽ3ẽ3,VT,NA,NA,hernandez2020san-martin,dura11
een,NA,ẽ3ẽ3,VT,NA,NA,oxnard2020,flor12
een,NA,ẽ3ẽ3,VT,NA,NA,dyk1965vocabulario,gran11
ēēn,NA,ẽ3ẽ3,VT,NA,NA,johnson1988syntactic,jami11
een,NA,ẽ3ẽ3,VT,NA,NA,oxnard2020,mont12
ēēn,NA,ẽ3ẽ3,VT,NA,NA,alexander1988syntactic,ocot11
ee̢,NA,ẽ3ẽ3,VT,NA,NA,daly1977mixteco,peno11
een,NA,ẽ3ẽ3,CVC,NA,NA,oxnard2020,pied12
een,NA,ẽ3ẽ3,VT,NA,NA,north1976gramatica,prog12
ēēn,NA,ẽ3ẽ3,VT,NA,NA,shields1988syntactic,prog12
een,NA,ẽ3ẽ3,VT,NA,NA,oxnard2020,tlah11
ēēn,NA,ẽ3ẽ3,VT,NA,NA,farris1992syntactic,yoso11
eĕ̢,NA,ẽ3ẽ35,VT,NA,NA,daly1977mixteco,peno11
eén,NA,ẽ3ẽ5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ēén,NA,ẽ3ẽ5,VT,NA,NA,zylstra1991syntactic,alac11
eén,NA,ẽ3ẽ5,VT,NA,NA,alexander1980gramatica,atat11
ēén,NA,ẽ3ẽ5,VT,NA,NA,hills1990syntactic,ayut11
eén,NA,ẽ3ẽ5,VT,NA,NA,oxnard2020,bate11
ēén,NA,ẽ3ẽ5,VT,NA,NA,pensinger1974diccionario,chay11
ēén,NA,ẽ3ẽ5,VT,NA,NA,kuiper1991syntactic,diux11
eén,NA,ẽ3ẽ5,VT,NA,NA,hernandez2020san-martin,dura11
eén,NA,ẽ3ẽ5,VT,NA,NA,oxnard2020,flor12
eén,NA,ẽ3ẽ5,VT,NA,NA,dyk1965vocabulario,gran11
ēén,NA,ẽ3ẽ5,VT,NA,NA,johnson1988syntactic,jami11
eén,NA,ẽ3ẽ5,VT,NA,NA,oxnard2020,mont12
ēén,NA,ẽ3ẽ5,VT,NA,NA,alexander1988syntactic,ocot11
eé̢,NA,ẽ3ẽ5,VT,NA,NA,daly1977mixteco,peno11
eén,NA,ẽ3ẽ5,CVC,NA,NA,oxnard2020,pied12
eén,NA,ẽ3ẽ5,VT,NA,NA,north1976gramatica,prog12
ēén,NA,ẽ3ẽ5,VT,NA,NA,shields1988syntactic,prog12
eén,NA,ẽ3ẽ5,VT,NA,NA,oxnard2020,tlah11
ēén,NA,ẽ3ẽ5,VT,NA,NA,farris1992syntactic,yoso11
eên,NA,ẽ3ẽ51,VT,NA,NA,oxnard2020,bate11
ēên,NA,ẽ3ẽ51,VT,NA,NA,kuiper1991syntactic,diux11
eên,NA,ẽ3ẽ51,VT,NA,NA,oxnard2020,flor12
eên,NA,ẽ3ẽ51,CVC,NA,NA,oxnard2020,pied12
é,NA,e5,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
é,NA,e5,V,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
é,NA,e5,VT,NA,NA,alexander1980gramatica,atat11
é,NA,e5,VT,NA,NA,hills1990syntactic,ayut11
